Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-0.4974874371859297,1.6127212183645,0.0017125919963086,-9.55374918565723e-07,6.332461992341528e-10,-1.5407534026641976e-06,1.278316541328971e-09
-0.4874371859296482,1.6192312301983742,0.0017431723569354,-9.267802396067388e-07,6.289043112745111e-10,-1.5006715075019635e-06,1.2541700956670194e-09
-0.4773869346733668,1.6262826465480245,0.0017639990445393,-8.969339885124138e-07,6.125350398290997e-10,-1.4586681806168438e-06,1.2292283809967019e-09
-0.4673366834170854,1.6335430579649268,0.0017882554197345,-8.675096317467786e-07,5.976250827802003e-10,-1.4171143366576604e-06,1.205638502706086e-09
-0.457286432160804,1.6408560893169766,0.0018126655794499,-8.385957572611951e-07,5.842425700011826e-10,-1.376014954777413e-06,1.1796862413977699e-09
-0.4472361809045225,1.6483649561402864,0.0018328763467543,-8.099655018472031e-07,5.686218203974672e-10,-1.33511874892751e-06,1.151266128776823e-09
-0.4371859296482412,1.6560572647031986,0.0018620819057649,-7.818092473131457e-07,5.568831418769764e-10,-1.2947208836250746e-06,1.1264208676383463e-09
-0.4271356783919597,1.6639221930169668,0.0018988971560949,-7.540359224881392e-07,5.483026965148304e-10,-1.2546571057600365e-06,1.1035418873912242e-09
-0.4170854271356784,1.6720079879300405,0.0019309200801847,-7.267078042471978e-07,5.360972163713374e-10,-1.2150612535924148e-06,1.079607485236901e-09
-0.4070351758793969,1.6803095848388176,0.0019606677883519,-6.998290460832729e-07,5.232571242705072e-10,-1.17592945388233e-06,1.0534204299804751e-09
-0.3969849246231155,1.6888657849512931,0.0019856973269206,-6.732589210801709e-07,5.072744098658603e-10,-1.1370439562255234e-06,1.0263061402266414e-09
-0.3869346733668342,1.6976391743256063,0.0020177562426373,-6.471655692700845e-07,4.944524124413757e-10,-1.0986536226676272e-06,1.0002883075608483e-09
-0.3768844221105527,1.7066372377087748,0.0020406482759586,-6.214319325499441e-07,4.76280870951691e-10,-1.0605588767910622e-06,9.73361074059307e-10
-0.3668341708542714,1.7244228393396086,0.0032133957485257,-5.932430189075973e-07,9.561031392580527e-10,-1.02300181108304e-06,9.56961723665553e-10
-0.3567839195979899,1.7355229381803758,0.0021784422045441,-5.664220319270431e-07,4.553767924394058e-10,-9.830384291001205e-07,9.476033127823475e-10
-0.3467336683417085,1.737358234555575,0.0021624027787859,-5.419712441440344e-07,4.3751007466865755e-10,-9.41598203905968e-07,8.920317761131555e-10
-0.3366834170854271,1.7476525941278045,0.0021914010748242,-5.180758672236716e-07,4.2070897731577026e-10,-9.054166333084616e-07,8.65064270350083e-10
-0.3266331658291457,1.7583733680770983,0.0022395193951177,-4.945096015347346e-07,4.1014077712444014e-10,-8.695325135970951e-07,8.404609919278487e-10
-0.3165829145728643,1.7695233845421874,0.0022810171149497,-4.7130233150041174e-07,3.9782273323773747e-10,-8.339804967792326e-07,8.12511377118779e-10
-0.3065326633165829,1.7810180734601098,0.002315923472731,-4.486590849597689e-07,3.8156816010904896e-10,-7.990699391354233e-07,7.860134947557443e-10
-0.2964824120603014,1.793017617116729,0.0023666449241148,-4.2631869076257474e-07,3.702784469645918e-10,-7.643969230434354e-07,7.59727439527101e-10
-0.2864321608040201,1.805510783020316,0.0024032854374185,-4.045138274188015e-07,3.5198236344356843e-10,-7.30354077285465e-07,7.356826538066165e-10
-0.2763819095477386,1.8186057986674016,0.0024561287523232,-3.830591700866707e-07,3.3959158169291396e-10,-6.966336279523417e-07,7.0977168361393e-10
-0.2663316582914573,1.8323619494823444,0.0025024874132941,-3.61977782280385e-07,3.2341868895919634e-10,-6.63274314808582e-07,6.850958321845147e-10
-0.2562814070351759,1.846601920068802,0.0025553296572352,-3.414736441819801e-07,3.105819258865836e-10,-6.305658869993353e-07,6.576209778063203e-10
-0.2462311557788944,1.861648989268742,0.0026221100783722,-3.212906645842052e-07,2.9907134882193035e-10,-5.98130440984668e-07,6.322576634891003e-10
-0.2361809045226131,1.8773511967060623,0.0026716845673304,-3.016735777736098e-07,2.8255396790138176e-10,-5.663472522478858e-07,6.068096331052754e-10
-0.2261306532663316,1.893995204802609,0.0027393666680289,-2.824367408286212e-07,2.6931341544486837e-10,-5.349338327894857e-07,5.817459806298206e-10
-0.2160804020100502,1.9115071657276743,0.0027987793018753,-2.636441177583322e-07,2.541128090340438e-10,-5.039576202970029e-07,5.554525685749784e-10
-0.2060301507537688,1.9298837626898635,0.002835586243797,-2.4542121577586984e-07,2.338722633760571e-10,-4.736344193454566e-07,5.296994132284171e-10
-0.1959798994974874,1.94948640480306,0.0029084522062288,-2.2758339797077265e-07,2.2097256819699474e-10,-4.4367074030290553e-07,5.025515258410594e-10
-0.185929648241206,1.9699088812628545,0.0029969715600124,-2.103730074309133e-07,2.0920018635178195e-10,-4.144156557161325e-07,4.771547645420887e-10
-0.1758793969849246,1.9918592815952096,0.0030591699718496,-1.9359192935917525e-07,1.932901591985536e-10,-3.8560788133599734e-07,4.500076328096658e-10
-0.1658291457286431,2.0151864033874305,0.0031383875628399,-1.7731495934396105e-07,1.7867970741030644e-10,-3.573226951871453e-07,4.2428869183515374e-10
-0.1557788944723618,2.039754347067772,0.0032290475393957,-1.6167692451427302e-07,1.6510136780135058e-10,-3.297812095985364e-07,3.98920709693193e-10
-0.1457286432160803,2.066109474953243,0.0033262798429851,-1.4652465309370954e-07,1.522938458679799e-10,-3.027359740711502e-07,3.7220017196736766e-10
-0.135678391959799,2.093757707608227,0.0034304626407967,-1.3204894259782216e-07,1.390455640097192e-10,-2.764784913457065e-07,3.4704992677090475e-10
-0.1256281407035175,2.12378506444567,0.0035627952501555,-1.180754688218355e-07,1.2807112561660455e-10,-2.507669171612346e-07,3.2091900721285235e-10
-0.1155778894472361,2.1555873839765733,0.0036817842727849,-1.0477683174824477e-07,1.1501850306760983e-10,-2.258556166495525e-07,2.9554132819993776e-10
-0.1055276381909547,2.188975616142528,0.0038070436929995,-9.21696871582331e-08,1.0257000860259948e-10,-2.017571977368573e-07,2.6965891199216145e-10
-0.0954773869346733,2.224725019799245,0.0039385354255201,-8.017047334162328e-08,9.011030937902396e-11,-1.7835725789225772e-07,2.4395134868775017e-10
-0.085427135678392,2.2626100084368668,0.004097319057515,-6.890712783966857e-08,7.905543760817092e-11,-1.559099571026727e-07,2.1844382611918848e-10
-0.0753768844221105,2.3026771021233663,0.0042880116318696,-5.8274870725792253e-08,6.910663903459502e-11,-1.3418821044948108e-07,1.9266351718013046e-10
-0.0653266331658291,2.344672618623634,0.0044984012956536,-4.8376811740207494e-08,5.920171270352841e-11,-1.134277858635749e-07,1.6760039648635508e-10
-0.0552763819095477,2.3883804223183414,0.0046505690053459,-3.920308218969915e-08,4.763846781569013e-11,-9.363187399641433e-08,1.4245611666438994e-10
-0.0452261306532663,2.433789188358816,0.0047861223178249,-3.067872534645726e-08,3.697867118877315e-11,-7.466555006083725e-08,1.1601716587743652e-10
-0.0351758793969849,2.479357945678895,0.0049979821182535,-2.287762053972038e-08,2.7781137178933733e-11,-5.6721810263382416e-08,9.126724187014912e-11
-0.0251256281407035,2.5302049745414,0.0050337134486088,-1.5628302123781424e-08,1.7375449173938336e-11,-3.954280777722769e-08,6.52375011123611e-11
-0.015075376884422,2.5999481846282304,0.0056387788019405,-8.91839335063583e-09,1.1757539155903119e-11,-2.3187360601786108e-08,3.993125170204755e-11
-0.0050251256281407,2.852409422263829,0.0079927448587236,-2.630879938228407e-09,5.3277897849575846e-12,-7.504346724647589e-09,1.453357534011276e-11
0.0050251256281406,2.272559671899604,0.0061920469662741,3.433833980988788e-09,7.805398095179047e-12,7.803592625193591e-09,1.1723794277163954e-11
0.015075376884422,2.4266428083506915,0.0055200006889448,9.45720154083848e-09,1.5255876191906505e-11,2.2949250106198777e-08,3.680639111473693e-11
0.0251256281407035,2.445572621998968,0.0054866771981293,1.5634392745450442e-08,2.407767684513892e-11,3.823504285985286e-08,6.237840987435661e-11
0.0351758793969849,2.435508126415525,0.0054996729542352,2.2101949426469715e-08,3.476859747839323e-11,5.382947743779195e-08,8.720484264207567e-11
0.0452261306532664,2.412403296758069,0.0054177574368456,2.899887629142985e-08,4.560105486515657e-11,6.995698476772479e-08,1.1216688308901676e-10
0.0552763819095476,2.381977048901809,0.0052935003302328,3.641415058617273e-08,5.7084155696411745e-11,8.67376709515178e-08,1.3662749373043666e-10
0.0653266331658291,2.3484550934402426,0.0051593961960064,4.43927093670916e-08,6.951006431337091e-11,1.0425428442475865e-07,1.6065931917614906e-10
0.0753768844221105,2.313926090885481,0.0049618208152826,5.29698528631015e-08,8.037457067565642e-11,1.2256832457029556e-07,1.8571247973562512e-10
0.085427135678392,2.278675590923037,0.0048491437155929,6.217231681390083e-08,9.491271463057648e-11,1.4167054075496978e-07,2.1003975348783983e-10
0.0954773869346734,2.244459755739824,0.0046962159527766,7.195563967570187e-08,1.0827169896267616e-10,1.6150153745062862e-07,2.3480806244547736e-10
0.1055276381909549,2.211462144285788,0.0045207254413113,8.233758779101576e-08,1.2131684755283915e-10,1.82086458451639e-07,2.580187459499425e-10
0.1155778894472361,2.179954064077158,0.004377792203291,9.33085779288238e-08,1.3543925171905062e-10,2.034084136691997e-07,2.8228903404612195e-10
0.1256281407035175,2.149784763102899,0.0041975410416385,1.0486486460529805e-07,1.4692548971897172e-10,2.2543688811331818e-07,3.065734258074577e-10
0.135678391959799,2.1208593345365494,0.0040709922529261,1.170053789814272e-07,1.6150502847191806e-10,2.481519502037464e-07,3.3100140962011846e-10
0.1457286432160804,2.0936604904647926,0.003909623887181,1.2964734482508545e-07,1.7274603389737534e-10,2.714375235539465e-07,3.55124313856266e-10
0.1557788944723619,2.067813467395572,0.0037648474558754,1.4283565543599085e-07,1.8412896874466034e-10,2.953574919348154e-07,3.7975463671141986e-10
0.1658291457286431,2.043256677918277,0.0036513381873951,1.5656080448709164e-07,1.978144352690072e-10,3.198939092685079e-07,4.0425862708167367e-10
0.1758793969849246,2.019880665774324,0.003536596184398,1.707923380694517e-07,2.111304286504124e-10,3.449801415288774e-07,4.2775900861195915e-10
0.185929648241206,1.9976029836617533,0.0034107473193105,1.8555670510284985e-07,2.2142833572646732e-10,3.70668627751897e-07,4.5265195570077455e-10
0.1959798994974875,1.9765955851858164,0.0033176474175192,2.007670598870205e-07,2.3529863196659187e-10,3.9683528422342113e-07,4.768082089138276e-10
0.2060301507537689,1.9565891078774007,0.0032278109099367,2.164631839292793e-07,2.4929296504782867e-10,4.235295079324904e-07,5.002711058541604e-10
0.2160804020100502,1.9374452890766467,0.0031478795913928,2.326138206339464e-07,2.638599395664014e-10,4.506765509613595e-07,5.242479373974742e-10
0.2261306532663316,1.9191263592320595,0.0030569473373891,2.493195319235484e-07,2.7597824732264205e-10,4.784756855858806e-07,5.480577664193426e-10
0.2361809045226131,1.90164951282885,0.0029706182115809,2.66449387608442e-07,2.8710003051958187e-10,5.06693348139139e-07,5.730852266864626e-10
