Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-0.7487437185929648,2.604761181065468,0.0141442105453248,-2.757127686509873e-07,1.4806966666181803e-09,-7.181659169061757e-07,5.767057090692454e-10
-0.7386934673366834,2.6023935536027265,0.0146551319394229,-2.6734858879518445e-07,1.4891917825830462e-09,-6.957462440453742e-07,5.759651120268871e-10
-0.728643216080402,2.642311702463797,0.0157073792794572,-2.5517816403040737e-07,1.5015842515318554e-09,-6.742602490307718e-07,5.685359781038595e-10
-0.7185929648241206,2.642387608746793,0.0162466884589676,-2.473011222657591e-07,1.509937253841619e-09,-6.534654211042175e-07,4.733844791017618e-10
-0.7085427135678393,2.682817603182419,0.0174343731829145,-2.3585278272354506e-07,1.518032466042142e-09,-6.32749997250285e-07,5.674416898059073e-10
-0.6984924623115578,2.681253732425668,0.0180651894941728,-2.2845021910641369e-07,1.5231025554339267e-09,-6.125330026525334e-07,5.953807779089102e-10
-0.6884422110552764,2.7211207963495947,0.0192997380738151,-2.176838311754941e-07,1.529693940362355e-09,-5.92344000040691e-07,5.69358378351866e-10
-0.6783919597989949,2.7184248364907893,0.0199425987567592,-2.1075169740162442e-07,1.5319084838628755e-09,-5.72912648549167e-07,5.680060206161955e-10
-0.6683417085427136,2.761401602250917,0.0213584822841934,-2.0067769606514658e-07,1.535336727546794e-09,-5.541517114503183e-07,6.295748244775752e-10
-0.6582914572864322,2.757106156458845,0.0220499248979221,-1.942173471679105e-07,1.535361400031871e-09,-5.354778435677508e-07,6.480904406334043e-10
-0.6482412060301508,2.7962298513664536,0.0234590876059421,-1.8483382801143008e-07,1.5332130976988246e-09,-5.168378674278938e-07,6.488134102131059e-10
-0.6381909547738693,2.786633876055638,0.0240880308591353,-1.788056748888174e-07,1.528306137461247e-09,-4.982659508761695e-07,6.428677372217883e-10
-0.6281407035175879,2.8248987776718715,0.025518338764914,-1.701192480689255e-07,1.5204807953383971e-09,-4.805696559283655e-07,6.299960743995115e-10
-0.6180904522613065,2.8124736373317325,0.0262200874863278,-1.6455370003147074e-07,1.517906302933663e-09,-4.628029432639054e-07,6.252272536812396e-10
-0.6080402010050251,2.8476673527613623,0.027754274635427,-1.5652876574745388e-07,1.5107412510770703e-09,-4.457418559870554e-07,6.044374908995907e-10
-0.5979899497487438,2.831858690668706,0.028404495690164,-1.514027170254614e-07,1.503838191471545e-09,-4.287510999994077e-07,5.985749401154096e-10
-0.5879396984924623,2.862474372089887,0.0299007778727827,-1.4401682440999638e-07,1.490703661820355e-09,-4.122444690233839e-07,5.790829820474208e-10
-0.5778894472361809,2.845674318119601,0.0305194334988897,-1.3929749404756632e-07,1.4820051462569002e-09,-3.963953013895775e-07,5.364083318996927e-10
-0.5678391959798995,2.8724714715778044,0.032040529757305,-1.325138209020209e-07,1.467380005425909e-09,-3.806421701308255e-07,5.105315765618096e-10
-0.5577889447236181,2.8502393537486985,0.0326268966510931,-1.2819660437832524e-07,1.458325869137972e-09,-3.653910068160553e-07,4.663515240433634e-10
-0.5477386934673367,2.874394550148385,0.0341427370914386,-1.2196627719738366e-07,1.4428183915578775e-09,-3.505792024780469e-07,3.7625978568488495e-10
-0.5376884422110553,2.846623181058852,0.0346090489329143,-1.1799642277153453e-07,1.429927724084712e-09,-3.358913523434708e-07,3.290534650188103e-10
-0.5276381909547738,2.8643813634663555,0.0360650240993764,-1.1229871483214206e-07,1.40965730874451e-09,-3.216663459064104e-07,3.148887160073361e-10
-0.5175879396984925,2.833618218581168,0.0365138192622132,-1.0864729029007465e-07,1.3954825042190591e-09,-3.078649411654324e-07,3.1920504999239625e-10
-0.507537688442211,2.8480479260892424,0.0380517289907232,-1.0338325709092296e-07,1.3749944704190107e-09,-2.944404709501541e-07,3.74449379353019e-10
-0.4974874371859297,2.81178386871023,0.0384517200252455,-1.0000695455209808e-07,1.3599240733256684e-09,-2.8119794156842645e-07,4.0726124757899784e-10
-0.4874371859296482,2.8211644137911147,0.0398745037670118,-9.51270084462161e-08,1.3355397537643774e-09,-2.683689310188717e-07,4.379303030712268e-10
-0.4773869346733668,2.7869206260271744,0.0403552989831119,-9.19942065173234e-08,1.320102688587802e-09,-2.563805516181321e-07,4.97105617143669e-10
-0.4673366834170854,2.7921353065338272,0.0417614747366645,-8.744714244730984e-08,1.2954577237068722e-09,-2.4416425388262665e-07,5.031580509286836e-10
-0.457286432160804,2.747017059722929,0.0419432980802411,-8.452453103905473e-08,1.277609925992495e-09,-2.3219032872936362e-07,5.013016403625833e-10
-0.4472361809045225,2.747151975087566,0.0432317261077215,-8.0269281943463e-08,1.250680706806872e-09,-2.205119164298451e-07,4.871923251080656e-10
-0.4371859296482412,2.6970163275329124,0.0433350239230183,-7.751549863220171e-08,1.2330059037256186e-09,-2.0906056544790322e-07,4.746187747417784e-10
-0.4271356783919597,2.693748474882512,0.0445349952370247,-7.351105703231606e-08,1.203386428794459e-09,-1.9802029776780282e-07,4.5799490127413354e-10
-0.4170854271356784,2.639706224563315,0.0444798965759097,-7.091790347470297e-08,1.183289170617756e-09,-1.8720243123515378e-07,4.403363424833544e-10
-0.4070351758793969,2.634258848897672,0.0456445388138218,-6.712842101381911e-08,1.1526594695858594e-09,-1.7683363706818145e-07,4.1064720199531175e-10
-0.3969849246231155,2.5788328679663017,0.0454747932079681,-6.466665163345511e-08,1.1307933092106696e-09,-1.6676448669368077e-07,3.793882433870518e-10
-0.3869346733668342,2.5724612023515103,0.0465866548989312,-6.106177105875855e-08,1.0987973786566838e-09,-1.570790369955267e-07,3.1994800363108456e-10
-0.3768844221105527,2.515878984363724,0.0463001093062581,-5.8717715123530784e-08,1.075941945240765e-09,-1.4772666548914706e-07,2.51917494676366e-10
-0.3668341708542714,2.5058705312552223,0.0473236630230112,-5.5281292802413387e-08,1.0404990680749595e-09,-1.3852776256325914e-07,2.138775099555728e-10
-0.3567839195979899,2.4443897712453007,0.0469934261580738,-5.305231026429007e-08,1.017493376758846e-09,-1.2968052455096272e-07,1.7227731905429914e-10
-0.3467336683417085,2.43257098163921,0.0480312368545711,-4.9771667210990944e-08,9.803840425100244e-10,-1.2107311336526033e-07,1.6557680076837508e-10
-0.3366834170854271,2.4212162427922217,0.0491773013007995,-4.659005895134295e-08,9.44050079072051e-10,-1.1280460748563866e-07,1.5755996643817382e-10
-0.3266331658291457,2.35513826880614,0.0487723834102555,-4.4518932000373444e-08,9.197746751033995e-10,-1.0484824044045773e-07,1.4870113655967043e-10
-0.3165829145728643,2.3478799606952974,0.0502226970045057,-4.1477962165618536e-08,8.835572603476555e-10,-9.738527617913348e-08,1.8962644752221886e-10
-0.3065326633165829,2.285826870317644,0.0500376340110817,-3.950807376367904e-08,8.594692164760034e-10,-9.030861660350908e-08,2.2011714746501039e-10
-0.2964824120603014,2.27941745550126,0.0516824440804413,-3.661775219551915e-08,8.241145079323242e-10,-8.346714353568594e-08,2.2971955441823363e-10
