Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-0.4974874371859297,1.255061316237749,0.0038633196867301,-1.3444091566189504e-06,3.843110544943635e-09,-1.687315925668262e-06,1.926606141175521e-09
-0.4874371859296482,1.2569670889236664,0.0038899579865947,-1.3106237771417956e-06,3.7659724383658725e-09,-1.647410953828063e-06,1.893257395711719e-09
-0.4773869346733668,1.258959833870264,0.003921666369069,-1.2752083652673558e-06,3.6889151939735957e-09,-1.605436111686961e-06,1.854955913655398e-09
-0.4673366834170854,1.2610046157274126,0.0039532831530296,-1.240118125011446e-06,3.6096715528902e-09,-1.563794679686658e-06,1.8209565613226766e-09
-0.457286432160804,1.2631084803016384,0.0039898326012895,-1.2053548790495311e-06,3.535842484373691e-09,-1.5224939695004185e-06,1.7836874566719543e-09
-0.4472361809045225,1.26527849637924,0.0040329435440722,-1.170726262978104e-06,3.467194016611312e-09,-1.481294765692622e-06,1.7455187216563732e-09
-0.4371859296482412,1.2674819870166805,0.0040758816603328,-1.1365134320215054e-06,3.397244627044514e-09,-1.4405103030897643e-06,1.7079156638372087e-09
-0.4271356783919597,1.269718756644108,0.0041105193752476,-1.102518519263713e-06,3.317595068389012e-09,-1.3998884434566251e-06,1.671499957745964e-09
-0.4170854271356784,1.272087470652738,0.0041506816334119,-1.068831507716538e-06,3.242029439737302e-09,-1.359647169205083e-06,1.6348972874150791e-09
-0.4070351758793969,1.2745491890627714,0.0042001995191674,-1.0354486816274604e-06,3.1738303723547716e-09,-1.3197302774843954e-06,1.5971619451150227e-09
-0.3969849246231155,1.2770251966475368,0.0042448694227713,-1.002296888051097e-06,3.099312784520904e-09,-1.2799583805626662e-06,1.5610284542339102e-09
-0.3869346733668342,1.279588523558241,0.004282066954451,-9.695015323877578e-07,3.0186623255558554e-09,-1.240563034415503e-06,1.521405777193044e-09
-0.3768844221105527,1.282157234244637,0.0043285868312453,-9.370218924410928e-07,2.943529266370444e-09,-1.2014093980389473e-06,1.4857302964532827e-09
-0.3668341708542714,1.2848315792877438,0.0043662178635022,-9.04885951900626e-07,2.8606609386814447e-09,-1.1626260466557747e-06,1.4494068353692372e-09
-0.3567839195979899,1.284707945164329,0.0050053432477841,-8.694117714118109e-07,3.207273563789472e-09,-1.116940210352147e-06,1.3998405245962643e-09
