Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-0.4974874371859297,1.0748388820178694,0.0087585490891811,-1.614505674106148e-06,1.2799145637745012e-08,-1.7353334737677588e-06,3.2717859559554703e-09
-0.4874371859296482,1.0751511843234212,0.0087911078638929,-1.5780962792725794e-06,1.2551624837830996e-08,-1.696692083636298e-06,3.2177494010089327e-09
-0.4773869346733668,1.0754903375789906,0.0088276053177129,-1.5397632648828707e-06,1.2293587941037276e-08,-1.6560005135406073e-06,3.1531433583065084e-09
-0.4673366834170854,1.0758329505131112,0.0088650840319926,-1.501705148132108e-06,1.2035860986539716e-08,-1.6155838803156945e-06,3.09248963155482e-09
-0.457286432160804,1.0761849984381977,0.0089175550986689,-1.463900875141282e-06,1.1798694212309113e-08,-1.5754281610275963e-06,3.0313884532752867e-09
-0.4472361809045225,1.0765038023608058,0.0089530742679555,-1.426198063737105e-06,1.1535602341907065e-08,-1.5353076385326123e-06,2.972207069337351e-09
-0.4371859296482412,1.0768684945440834,0.0089998446210406,-1.3887384213304145e-06,1.1287414797225354e-08,-1.4954886530936102e-06,2.9095077925301822e-09
-0.4271356783919597,1.0772484179472734,0.0090332358755195,-1.3514291703506056e-06,1.1019308576336009e-08,-1.455824935727986e-06,2.849615366173295e-09
-0.4170854271356784,1.0776315182121632,0.0090827662778797,-1.3143602316298346e-06,1.0771694291489042e-08,-1.4163960118889492e-06,2.787963448976548e-09
-0.4070351758793969,1.078029645766237,0.009127917843275,-1.2775798632341834e-06,1.0518078536014564e-08,-1.3772689674004244e-06,2.724985356136132e-09
-0.3969849246231155,1.078457781156604,0.0091746639586031,-1.2408325771663782e-06,1.0263609289786498e-08,-1.338185547957683e-06,2.660947427891821e-09
-0.3869346733668342,1.0788510879315825,0.0092294101585992,-1.204420241870677e-06,1.0016857269579476e-08,-1.2993900882689995e-06,2.604364369282073e-09
-0.3768844221105527,1.0792598828161573,0.0092879181805398,-1.16818627639204e-06,9.773510235158157e-09,-1.260776583766316e-06,2.5415105271567142e-09
-0.3668341708542714,1.0796793828435145,0.0093303521851065,-1.1322423523730255e-06,9.511454197150602e-09,-1.2224587242393973e-06,2.478666674528769e-09
-0.3567839195979899,1.0802031430299148,0.0093912554324676,-1.0894142145817723e-06,9.20633127604825e-09,-1.1767886586526967e-06,2.403221220921727e-09
-0.3467336683417085,1.0807027453518707,0.0094509353643195,-1.0538138727678e-06,8.957852463110745e-09,-1.1388595453900486e-06,2.3398194208371616e-09
-0.3366834170854271,1.0811481259402045,0.0095037612133029,-1.0186740532825078e-06,8.70374539709734e-09,-1.101337543650295e-06,2.275410876672599e-09
-0.3266331658291457,1.0816033476105769,0.0095603180177893,-9.836578521998202e-07,8.449290749507094e-09,-1.0639276258427557e-06,2.2179799521093166e-09
-0.3165829145728643,1.0820754628907772,0.0096101740773439,-9.48772582399722e-07,8.188390599898818e-09,-1.0266435312782572e-06,2.1512454971711314e-09
-0.3065326633165829,1.0825681048590576,0.0096626623974584,-9.143568914280412e-07,7.929755835491824e-09,-9.898536071180736e-07,2.0894321827089624e-09
-0.2964824120603014,1.083052804310458,0.0097254005150987,-8.800365825784396e-07,7.678332499273849e-09,-9.531260886573712e-07,2.023603938439169e-09
-0.2864321608040201,1.0835829166947746,0.0097770515508135,-8.461509158431859e-07,7.417224373853955e-09,-9.16874677353314e-07,1.960613951840261e-09
-0.2763819095477386,1.084073805672599,0.0098398884761459,-8.124166847901076e-07,7.163374515430169e-09,-8.807196472723282e-07,1.897501122516189e-09
-0.2663316582914573,1.084670045171272,0.0099150177703163,-7.78822626223036e-07,6.9159137595923035e-09,-8.447655731657491e-07,1.8323850498653966e-09
-0.2562814070351759,1.0852117754726285,0.0099828080825623,-7.457354747569879e-07,6.6641963881134046e-09,-8.092809185939543e-07,1.765880214171049e-09
-0.2462311557788944,1.0857243535812016,0.0100441901517238,-7.127620581090733e-07,6.4048066374211915e-09,-7.738631247976803e-07,1.7020200935599034e-09
-0.2361809045226131,1.0862764563073952,0.010115509694481,-6.802469853240357e-07,6.152313468269037e-09,-7.389362846315821e-07,1.638528892600356e-09
-0.2261306532663316,1.0869012938451743,0.0101754077264259,-6.478769706460662e-07,5.889915164113326e-09,-7.041783176477015e-07,1.5739806865484875e-09
-0.2160804020100502,1.087460763178003,0.0102365839659101,-6.157683992747124e-07,5.628122968870299e-09,-6.696239734161761e-07,1.5078353138847932e-09
-0.2060301507537688,1.088080123723555,0.0103088650122153,-5.840961561968396e-07,5.372620218078952e-09,-6.355434179011101e-07,1.4432662878183367e-09
-0.1959798994974874,1.0887437847470252,0.0103948342407869,-5.525603754339931e-07,5.121814485770085e-09,-6.015966744512427e-07,1.3767081081316175e-09
-0.185929648241206,1.089342383506913,0.0104741137017791,-5.215298705030498e-07,4.868387946530461e-09,-5.68124592203844e-07,1.3092620239155994e-09
-0.1758793969849246,1.0900062427891273,0.0105445359299857,-4.906938771778337e-07,4.608243170325791e-09,-5.348593894222399e-07,1.241389857030526e-09
-0.1658291457286431,1.0906765403376568,0.0106297203006173,-4.60127491441507e-07,4.353290479004054e-09,-5.018502604796677e-07,1.1740249658718843e-09
-0.1557788944723618,1.091320942832984,0.0107043668671306,-4.300396304008551e-07,4.0943279061784515e-09,-4.693112549046092e-07,1.106954073252828e-09
-0.1457286432160803,1.092005873822836,0.0107969786584143,-4.001322554284148e-07,3.840291071801445e-09,-4.3694677323380825e-07,1.0381925325798622e-09
-0.135678391959799,1.0926768245978968,0.0108785100600362,-3.707127028153401e-07,3.5822107149699913e-09,-4.050691789503697e-07,9.708449877868e-10
-0.1256281407035175,1.0933556971764036,0.0109556219068748,-3.41445852770192e-07,3.3203631078843114e-09,-3.73321768403545e-07,9.021472151995679e-10
-0.1155778894472361,1.0940122965807133,0.0110385289862483,-3.126149941662521e-07,3.060736211394723e-09,-3.420046477133877e-07,8.341154968134863e-10
-0.1055276381909547,1.094704982248535,0.0111086472734105,-2.841693679615453e-07,2.797796531632532e-09,-3.110816229099209e-07,7.645131535665997e-10
