Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-0.4974874371859297,1.4656061162144507,0.0111102389659176,-1.036425053067913e-06,7.343497337289943e-09,-1.51899089677422e-06,4.093708383517482e-09
-0.4874371859296482,1.4699780199877488,0.0112882826522983,-1.007222248204937e-06,7.227384312982341e-09,-1.4805945661039022e-06,4.049833199698423e-09
-0.4773869346733668,1.4746604470400737,0.0114783534808885,-9.766932999314468e-07,7.1019470578822605e-09,-1.4402909782979522e-06,3.9999787895570285e-09
-0.4673366834170854,1.479443148123105,0.0116643076830996,-9.4656950386388e-07,6.9692833078409984e-09,-1.4003957667137043e-06,3.949142260440268e-09
-0.457286432160804,1.4842878620882034,0.0118735714508891,-9.168732692765472e-07,6.848525905782001e-09,-1.360903864660308e-06,3.8969515505649325e-09
-0.4472361809045225,1.4892920866848556,0.0120825220659986,-8.873945263345644e-07,6.7217620527417745e-09,-1.3215896458375225e-06,3.840189629744386e-09
-0.4371859296482412,1.4944241988909912,0.0122982142071255,-8.583546128511115e-07,6.593569687628936e-09,-1.2827459046744092e-06,3.7869157171478105e-09
-0.4271356783919597,1.4997070386391842,0.0125277700806471,-8.295904926152974e-07,6.46750210409556e-09,-1.2441427009633098e-06,3.732989477807557e-09
-0.4170854271356784,1.50515507073612,0.0127472222954794,-8.012268135231516e-07,6.331536423484624e-09,-1.2059706011841153e-06,3.673423059355264e-09
-0.4070351758793969,1.5107458882363127,0.012975118466813,-7.732813327062742e-07,6.195259991015115e-09,-1.1682315938358998e-06,3.615231195485693e-09
-0.3969849246231155,1.51654678974733,0.0132288961352272,-7.455611264514116e-07,6.067417180559578e-09,-1.1306783328802917e-06,3.551026416329544e-09
-0.3869346733668342,1.522503533004251,0.0134759345376628,-7.182730678840617e-07,5.9302592764358684e-09,-1.093573283515286e-06,3.4886725688807438e-09
-0.3768844221105527,1.5286799084668965,0.0137229889579387,-6.913048105237734e-07,5.787041032190737e-09,-1.0567837744742072e-06,3.426021018153705e-09
-0.3668341708542714,1.5380233044484717,0.0149542210496383,-6.634266918336221e-07,6.06878823982567e-09,-1.0203657128332652e-06,3.3622062058828607e-09
