Voltage (V),TMR_Ratio,TMR_Error
-0.4974874371859297,1.093330095612237,0.0167656137768601
-0.4874371859296482,1.0938900458292655,0.0168665614813995
-0.4773869346733668,1.0945629094643117,0.016956717410094
-0.4673366834170854,1.0951866296732964,0.0170755782694668
-0.457286432160804,1.095781797924329,0.0171811516276839
-0.4472361809045225,1.096497317624061,0.0172894784971615
-0.4371859296482412,1.0971844620210065,0.0173967193696159
-0.4271356783919597,1.0978845597664189,0.0175172252295902
-0.4170854271356784,1.0986016201997335,0.0176388525990571
-0.4070351758793969,1.0993115479319977,0.017759126600667
-0.3969849246231155,1.100067467334566,0.017877556791123
-0.3869346733668342,1.1007781101103828,0.0180116748870563
-0.3768844221105527,1.101581625383456,0.0181402879956374
-0.3668341708542714,1.102434184793413,0.0182857435848804
-0.3567839195979899,1.102842942001225,0.0177187402459447
-0.3467336683417085,1.104306165440443,0.018598570826765
-0.3366834170854271,1.1052125482469084,0.0187520112183624
-0.3266331658291457,1.1061266352935542,0.0189033036566094
-0.3165829145728643,1.107021964911239,0.0190569883715585
-0.3065326633165829,1.107990395923525,0.0192166998709109
-0.2964824120603014,1.1089729707756255,0.0193753276048723
-0.2864321608040201,1.1099684047677232,0.019546004780823
-0.2763819095477386,1.1109982251027577,0.0197308840046039
-0.2663316582914573,1.1120879990442911,0.0199047193424997
-0.2562814070351759,1.1131727638204376,0.020094026895111
-0.2462311557788944,1.1142888830705435,0.0202858077762509
-0.2361809045226131,1.1155125573203182,0.0204921136298048
-0.2261306532663316,1.1167649268385789,0.0207120540064458
-0.2160804020100502,1.118043019164499,0.0209283663795912
-0.2060301507537688,1.119357923433746,0.0211545578781394
-0.1959798994974874,1.120754892650086,0.0213972833874781
-0.185929648241206,1.1221866267955296,0.0216470141010796
-0.1758793969849246,1.1236688336702283,0.0218990121214962
-0.1658291457286431,1.125229904026704,0.0221653849674095
-0.1557788944723618,1.1268434605636677,0.0224399035844939
-0.1457286432160803,1.1284777707589555,0.0227212291422115
-0.135678391959799,1.1301823652047365,0.0230183181158187
-0.1256281407035175,1.1319256114783238,0.0233314493466904
-0.1155778894472361,1.1337637727405137,0.0236492427732755
-0.1055276381909547,1.1355806737374372,0.0239675549711282
-0.0954773869346733,1.1374300006050002,0.0243010506030616
-0.085427135678392,1.1392575707766184,0.0246194695951516
-0.0753768844221105,1.1410432314646564,0.024939297881012
-0.0653266331658291,1.142770890149949,0.0252272590631917
-0.0552763819095477,1.144293372413683,0.0255069861175951
-0.0452261306532663,1.145644637207921,0.0257577742536048
-0.0351758793969849,1.146837805599357,0.0259622071283028
-0.0251256281407035,1.1476865923354618,0.0261032468614621
-0.015075376884422,1.1483411373343002,0.0262098964112974
-0.0050251256281407,1.149773676451844,0.0263567991452281
0.0050251256281406,1.1447355366991827,0.0257964610248632
0.015075376884422,1.1453274648043397,0.0258041334586294
0.0251256281407035,1.1443750209712935,0.025617005729081
0.0351758793969849,1.1429391690368336,0.0253562939987832
0.0452261306532664,1.1412156029469664,0.0250431767817617
0.0552763819095476,1.139228020057768,0.0246955283861273
0.0653266331658291,1.1371648780286925,0.0243344558307136
0.0753768844221105,1.1350143373970336,0.0239664463378206
0.085427135678392,1.132900401032653,0.0235808687061098
0.0954773869346734,1.130748721143717,0.023206280963056
0.1055276381909549,1.1286717361164755,0.0228390072919822
0.1155778894472361,1.1266448636922832,0.0224929143915079
0.1256281407035175,1.1246626173782095,0.0221504522210698
0.135678391959799,1.122766640613727,0.0218241535812726
0.1457286432160804,1.120984358855166,0.0215164137073698
0.1557788944723619,1.1192142469188022,0.0212012049622947
0.1658291457286431,1.1175474052285317,0.0209115727662817
0.1758793969849246,1.1159557479667137,0.0206503294418693
0.185929648241206,1.1143967983268317,0.0203830627403625
0.1959798994974875,1.1128958051896958,0.0201314294822433
0.2060301507537689,1.111528683514707,0.0198928479691696
0.2160804020100502,1.110157008322471,0.0196649766916121
0.2261306532663316,1.108892753713927,0.0194476237747543
0.2361809045226131,1.1076441145047689,0.0192289466791166
0.2462311557788945,1.1064694909188768,0.0190226428785301
0.256281407035176,1.1053726982199183,0.0188150431165523
0.2663316582914572,1.1042327203790383,0.0186320495360004
0.2763819095477386,1.1031605552587214,0.0184480043900155
0.2864321608040201,1.102116919481766,0.018271103387805
0.2964824120603015,1.101144376007246,0.0180870957565478
0.306532663316583,1.1001380757600512,0.0179321967252095
0.3165829145728642,1.099240977092316,0.0177757174189896
0.3266331658291457,1.0981636663207293,0.0175894389206666
0.3366834170854271,1.0973250749052856,0.0174523829970918
0.3467336683417086,1.0964811614123642,0.0173156749471098
0.35678391959799,1.0956869269992977,0.0171805937558285
0.3668341708542713,1.094880394308934,0.0170365400076803
0.3768844221105527,1.0941568447121768,0.01691683758808
0.3869346733668342,1.0933834877037023,0.0167938707313344
0.3969849246231156,1.0926239347271818,0.0166758481667356
0.4070351758793971,1.0918971276707534,0.0165411358945746
0.4170854271356783,1.0912622226066195,0.0164175755134105
0.4271356783919597,1.090558183747468,0.0163124423644695
0.4371859296482412,1.0899065371651055,0.0161873745415365
0.4472361809045226,1.0892510074280195,0.0160808711550028
0.4572864321608041,1.088580919847302,0.0159722537425871
0.4673366834170853,1.0879412793413858,0.0158697321774713
0.4773869346733668,1.0873332641582192,0.0157638593157398
0.4874371859296482,1.0867135399510008,0.0156658722914686
0.4974874371859297,1.086186276287828,0.0155663605149988
