timestamp,filename,H,Hx,Hy,Hz,sigma,v_offset,residual_rms,n_outliers_removed,temperature
20251117114040,20251117114040_Hx_94.080000E-3_T_Hy_-210.000000E-6_T_Hz_895.000000E-3_T_decreasing.txt.dat,0.8999311587560461,0.09408,-0.00021,0.895,1.5,-0.0002033187200768229,1.2166284109475833e-09,0,100
20251117114124,20251117114124_Hx_94.080000E-3_T_Hy_-210.000000E-6_T_Hz_895.000000E-3_T_increasing.txt.dat,0.8999311587560461,0.09408,-0.00021,0.895,1.5,-0.0002438514845272959,1.197868703903549e-09,0,100
20251117114225,20251117114225_Hx_94.080000E-3_T_Hy_-190.000000E-6_T_Hz_895.000000E-3_T_decreasing.txt.dat,0.8999311543112617,0.09408,-0.00019,0.895,1.5,-0.00021414179143561165,1.21279413743673e-09,0,100
20251117114309,20251117114309_Hx_94.080000E-3_T_Hy_-190.000000E-6_T_Hz_895.000000E-3_T_increasing.txt.dat,0.8999311543112617,0.09408,-0.00019,0.895,1.5,-0.00024011718516026145,1.2121551715538365e-09,0,100
20251117114441,20251117114441_Hx_89.900000E-3_T_Hy_-180.000000E-6_T_Hz_855.400000E-3_T_decreasing.txt.dat,0.8601111570023958,0.0899,-0.00018,0.8554,1.5,-0.0002077922883343265,1.2049585817279286e-09,0,100
20251117114525,20251117114525_Hx_89.900000E-3_T_Hy_-180.000000E-6_T_Hz_855.400000E-3_T_increasing.txt.dat,0.8601111570023958,0.0899,-0.00018,0.8554,1.5,-0.00024207414308800358,1.2119545443137358e-09,0,100
20251117114649,20251117114649_Hx_85.720000E-3_T_Hy_-190.000000E-6_T_Hz_815.500000E-3_T_decreasing.txt.dat,0.819992807590408,0.08572,-0.00019,0.8155,1.5,-0.00020429664017753086,1.205533247736264e-09,0,100
20251117114733,20251117114733_Hx_85.720000E-3_T_Hy_-190.000000E-6_T_Hz_815.500000E-3_T_increasing.txt.dat,0.819992807590408,0.08572,-0.00019,0.8155,1.5,-0.0002438096887566136,1.2103764107179022e-09,0,100
20251117114850,20251117114850_Hx_81.540000E-3_T_Hy_-180.000000E-6_T_Hz_775.600000E-3_T_decreasing.txt.dat,0.7798744539988471,0.08154,-0.00018,0.7756,1.5,-0.00021392119048419672,1.2248175033069016e-09,1,100
20251117114934,20251117114934_Hx_81.540000E-3_T_Hy_-180.000000E-6_T_Hz_775.600000E-3_T_increasing.txt.dat,0.7798744539988471,0.08154,-0.00018,0.7756,1.5,-0.00024441650871946533,1.2103752622410057e-09,0,100
20251117115050,20251117115050_Hx_77.360000E-3_T_Hy_-170.000000E-6_T_Hz_736.000000E-3_T_decreasing.txt.dat,0.7400544564422269,0.07736,-0.00017,0.736,1.5,-0.00021918463621307255,1.2058698534559784e-09,0,100
20251117115135,20251117115135_Hx_77.360000E-3_T_Hy_-170.000000E-6_T_Hz_736.000000E-3_T_increasing.txt.dat,0.7400544564422269,0.07736,-0.00017,0.736,1.5,-0.0002354096591077083,1.2251962493611867e-09,1,100
20251117115251,20251117115251_Hx_73.180000E-3_T_Hy_-170.000000E-6_T_Hz_696.100000E-3_T_decreasing.txt.dat,0.6999361051553207,0.07318,-0.00017,0.6961,1.5,-0.0002076833592893259,1.1985992972509764e-09,0,100
20251117115335,20251117115335_Hx_73.180000E-3_T_Hy_-170.000000E-6_T_Hz_696.100000E-3_T_increasing.txt.dat,0.6999361051553207,0.07318,-0.00017,0.6961,1.5,-0.00023493262823768017,1.1988047170693814e-09,0,100
20251117115452,20251117115452_Hx_69.000000E-3_T_Hy_-160.000000E-6_T_Hz_656.400000E-3_T_decreasing.txt.dat,0.6600166555474187,0.069,-0.00016,0.6564,1.5,-0.00021223826401111376,1.2000710912473655e-09,0,100
20251117115536,20251117115536_Hx_69.000000E-3_T_Hy_-160.000000E-6_T_Hz_656.400000E-3_T_increasing.txt.dat,0.6600166555474187,0.069,-0.00016,0.6564,1.5,-0.00024263588280381068,1.2104212087109197e-09,0,100
20251117115652,20251117115652_Hx_64.820000E-3_T_Hy_-160.000000E-6_T_Hz_616.600000E-3_T_decreasing.txt.dat,0.6199977564475536,0.06482,-0.00016,0.6166,1.5,-0.00020255240818436906,1.200026364953491e-09,0,100
20251117115736,20251117115736_Hx_64.820000E-3_T_Hy_-160.000000E-6_T_Hz_616.600000E-3_T_increasing.txt.dat,0.6199977564475536,0.06482,-0.00016,0.6166,1.5,-0.0002477287693651376,1.1937963331503686e-09,0,100
20251117115853,20251117115853_Hx_60.640000E-3_T_Hy_-140.000000E-6_T_Hz_576.900000E-3_T_decreasing.txt.dat,0.5800783043693325,0.06064,-0.00014,0.5769,1.5,-0.00020880205698215132,1.1963717476590326e-09,0,100
20251117115937,20251117115937_Hx_60.640000E-3_T_Hy_-140.000000E-6_T_Hz_576.900000E-3_T_increasing.txt.dat,0.5800783043693325,0.06064,-0.00014,0.5769,1.5,-0.00023717004938364136,1.1966882775887132e-09,0,100
20251117120054,20251117120054_Hx_56.460000E-3_T_Hy_-170.000000E-6_T_Hz_537.000000E-3_T_decreasing.txt.dat,0.539959961941624,0.05646,-0.00017,0.537,1.5,-0.00020852089019124343,1.2153850377075352e-09,0,100
20251117120138,20251117120138_Hx_56.460000E-3_T_Hy_-170.000000E-6_T_Hz_537.000000E-3_T_increasing.txt.dat,0.539959961941624,0.05646,-0.00017,0.537,1.5,-0.00024546613204065614,1.2037999948634182e-09,0,100
20251117120254,20251117120254_Hx_52.270000E-3_T_Hy_-160.000000E-6_T_Hz_497.100000E-3_T_decreasing.txt.dat,0.49984056307986846,0.05227,-0.00016,0.4971,1.5,-0.00022201120958744791,1.2021967083812903e-09,0,100
20251117120338,20251117120338_Hx_52.270000E-3_T_Hy_-160.000000E-6_T_Hz_497.100000E-3_T_increasing.txt.dat,0.49984056307986846,0.05227,-0.00016,0.4971,1.5,-0.00024070260684132846,1.200341820990377e-09,0,100
20251117120455,20251117120455_Hx_48.090000E-3_T_Hy_-160.000000E-6_T_Hz_457.500000E-3_T_decreasing.txt.dat,0.46002056877926667,0.04809,-0.00016,0.4575,1.5,-0.00021353544388427043,1.1896728801890845e-09,0,100
20251117120539,20251117120539_Hx_48.090000E-3_T_Hy_-160.000000E-6_T_Hz_457.500000E-3_T_increasing.txt.dat,0.46002056877926667,0.04809,-0.00016,0.4575,1.5,-0.00023358812851962838,1.1886342813237319e-09,0,100
20251117120655,20251117120655_Hx_43.910000E-3_T_Hy_-160.000000E-6_T_Hz_417.600000E-3_T_decreasing.txt.dat,0.4199022192129973,0.04391,-0.00016,0.4176,1.5,-0.00020553335416058013,1.191342832650345e-09,0,100
20251117120739,20251117120739_Hx_43.910000E-3_T_Hy_-160.000000E-6_T_Hz_417.600000E-3_T_increasing.txt.dat,0.4199022192129973,0.04391,-0.00016,0.4176,1.5,-0.0002488739934561248,1.1918829392604522e-09,0,100
20251117120856,20251117120856_Hx_39.740000E-3_T_Hy_-170.000000E-6_T_Hz_377.900000E-3_T_decreasing.txt.dat,0.3799838239978118,0.03974,-0.00017,0.3779,1.5,-0.0002116275053136796,1.1960095259929112e-09,0,100
20251117120940,20251117120940_Hx_39.740000E-3_T_Hy_-170.000000E-6_T_Hz_377.900000E-3_T_increasing.txt.dat,0.3799838239978118,0.03974,-0.00017,0.3779,1.5,-0.00023551448293806392,1.1987877000179006e-09,0,100
20251117121057,20251117121057_Hx_35.560000E-3_T_Hy_-170.000000E-6_T_Hz_338.100000E-3_T_decreasing.txt.dat,0.33996492833820374,0.03556,-0.00017,0.3381,1.5,-0.00021102906662124818,1.185083236715321e-09,0,100
