timestamp,filename,H,Hx,Hy,Hz,sigma,v_offset,residual_rms,temperature
20251124085131,20251124085131_Hx_94.070000E-3_T_Hy_-230.000000E-6_T_Hz_895.000000E-3_T_decreasing.txt.dat,0.8999301182869701,0.09407,-0.00023,0.895,1.5,-9.961284997774618e-05,4.786153024215004e-10,140
20251124085215,20251124085215_Hx_94.070000E-3_T_Hy_-230.000000E-6_T_Hz_895.000000E-3_T_increasing.txt.dat,0.8999301182869701,0.09407,-0.00023,0.895,1.5,-0.00010569751192327013,4.760449425876078e-10,140
20251124085316,20251124085316_Hx_94.080000E-3_T_Hy_-230.000000E-6_T_Hz_895.000000E-3_T_decreasing.txt.dat,0.8999311636453091,0.09408,-0.00023,0.895,1.5,-9.869567857772731e-05,4.634967933934955e-10,140
20251124085400,20251124085400_Hx_94.080000E-3_T_Hy_-230.000000E-6_T_Hz_895.000000E-3_T_increasing.txt.dat,0.8999311636453091,0.09408,-0.00023,0.895,1.5,-0.00010790261507947552,4.788094421794912e-10,140
20251124085544,20251124085544_Hx_87.810000E-3_T_Hy_-210.000000E-6_T_Hz_700.000000E-6_T_decreasing.txt.dat,0.08781304117270965,0.08781,-0.00021,0.0007,1.5,-0.00010261782306197605,4.663124953464678e-10,140
20251124085628,20251124085628_Hx_87.810000E-3_T_Hy_-210.000000E-6_T_Hz_700.000000E-6_T_increasing.txt.dat,0.08781304117270965,0.08781,-0.00021,0.0007,1.5,-0.0001078946522360129,4.692946562587419e-10,140
20251124085752,20251124085752_Hx_81.540000E-3_T_Hy_-190.000000E-6_T_Hz_775.600000E-3_T_decreasing.txt.dat,0.7798744563710238,0.08154,-0.00019,0.7756,1.5,-9.963882324709439e-05,4.667421071103484e-10,140
20251124085836,20251124085836_Hx_81.540000E-3_T_Hy_-190.000000E-6_T_Hz_775.600000E-3_T_increasing.txt.dat,0.7798744563710238,0.08154,-0.00019,0.7756,1.5,-0.0001081274188450709,4.740735714926577e-10,140
20251124090001,20251124090001_Hx_75.260000E-3_T_Hy_-210.000000E-6_T_Hz_716.000000E-3_T_decreasing.txt.dat,0.7199445198763583,0.07526,-0.00021,0.716,1.5,-9.891798954182415e-05,4.742198031207885e-10,140
20251124090045,20251124090045_Hx_75.260000E-3_T_Hy_-210.000000E-6_T_Hz_716.000000E-3_T_increasing.txt.dat,0.7199445198763583,0.07526,-0.00021,0.716,1.5,-0.00010585614065783259,4.754278654093734e-10,140
20251124090210,20251124090210_Hx_69.000000E-3_T_Hy_-190.000000E-6_T_Hz_700.000000E-6_T_decreasing.txt.dat,0.06900381221352919,0.069,-0.00019,0.0007,1.5,-9.894128183388236e-05,4.617553367830527e-10,140
20251124090254,20251124090254_Hx_69.000000E-3_T_Hy_-190.000000E-6_T_Hz_700.000000E-6_T_increasing.txt.dat,0.06900381221352919,0.069,-0.00019,0.0007,1.5,-0.00010966039829405803,4.6461646066344067e-10,140
20251124090418,20251124090418_Hx_62.730000E-3_T_Hy_-190.000000E-6_T_Hz_700.000000E-6_T_decreasing.txt.dat,0.06273419322825471,0.06273,-0.00019,0.0007,1.5,-0.00010439790179190395,4.597938877151772e-10,140
20251124090502,20251124090502_Hx_62.730000E-3_T_Hy_-190.000000E-6_T_Hz_700.000000E-6_T_increasing.txt.dat,0.06273419322825471,0.06273,-0.00019,0.0007,1.5,-0.00011107439680617935,4.689229830630037e-10,140
20251124090627,20251124090627_Hx_56.460000E-3_T_Hy_-170.000000E-6_T_Hz_537.000000E-3_T_decreasing.txt.dat,0.539959961941624,0.05646,-0.00017,0.537,1.5,-0.00010409763316550098,4.630683364593947e-10,140
20251124090711,20251124090711_Hx_56.460000E-3_T_Hy_-170.000000E-6_T_Hz_537.000000E-3_T_increasing.txt.dat,0.539959961941624,0.05646,-0.00017,0.537,1.5,-0.0001093216113128389,4.5984339200427924e-10,140
20251124090836,20251124090836_Hx_50.170000E-3_T_Hy_-170.000000E-6_T_Hz_477.400000E-3_T_decreasing.txt.dat,0.4800289760004077,0.05017,-0.00017,0.4774,1.5,-0.00010356364202023503,4.5539187881148654e-10,140
20251124090920,20251124090920_Hx_50.170000E-3_T_Hy_-170.000000E-6_T_Hz_477.400000E-3_T_increasing.txt.dat,0.4800289760004077,0.05017,-0.00017,0.4774,1.5,-0.00011171853794514277,4.571757257948478e-10,140
20251124091044,20251124091044_Hx_43.910000E-3_T_Hy_-180.000000E-6_T_Hz_417.600000E-3_T_decreasing.txt.dat,0.4199022273101204,0.04391,-0.00018,0.4176,1.5,-0.0001032602857481866,4.5449975328257445e-10,140
20251124091129,20251124091129_Hx_43.910000E-3_T_Hy_-180.000000E-6_T_Hz_417.600000E-3_T_increasing.txt.dat,0.4199022273101204,0.04391,-0.00018,0.4176,1.5,-0.00011363786049600386,4.576373963530372e-10,140
20251124091253,20251124091253_Hx_37.640000E-3_T_Hy_-180.000000E-6_T_Hz_358.000000E-3_T_decreasing.txt.dat,0.35997333512358937,0.03764,-0.00018,0.358,1.5,-0.00010463481904400237,4.5907870545776754e-10,140
20251124091337,20251124091337_Hx_37.640000E-3_T_Hy_-180.000000E-6_T_Hz_358.000000E-3_T_increasing.txt.dat,0.35997333512358937,0.03764,-0.00018,0.358,1.5,-0.00011061602766617015,4.5235123508070095e-10,140
20251124091502,20251124091502_Hx_31.370000E-3_T_Hy_-180.000000E-6_T_Hz_298.400000E-3_T_decreasing.txt.dat,0.3000444455409898,0.03137,-0.00018,0.2984,1.5,-0.00010186077632523007,4.5082091582278647e-10,140
20251124091546,20251124091546_Hx_31.370000E-3_T_Hy_-180.000000E-6_T_Hz_298.400000E-3_T_increasing.txt.dat,0.3000444455409898,0.03137,-0.00018,0.2984,1.5,-0.00011397588200282493,4.52673143007375e-10,140
20251124091711,20251124091711_Hx_25.100000E-3_T_Hy_-180.000000E-6_T_Hz_238.600000E-3_T_decreasing.txt.dat,0.2399166571957854,0.0251,-0.00018,0.2386,1.5,-0.0001068744245829804,4.438137118634501e-10,140
20251124091755,20251124091755_Hx_25.100000E-3_T_Hy_-180.000000E-6_T_Hz_238.600000E-3_T_increasing.txt.dat,0.2399166571957854,0.0251,-0.00018,0.2386,1.5,-0.00011461946564129261,4.472935335229434e-10,140
