timestamp,filename,H,Hx,Hy,Hz,sigma,v_offset,residual_rms,temperature
20251107113612,20251107113612_Hx_94.080000E-3_T_Hy_-120.000000E-6_T_Hz_895.000000E-3_T_increasing.txt.dat,0.8999311422547839,0.09408,-0.00012,0.895,1.5,0.0009403330403446961,4.337977821462261e-10,40
20251107113745,20251107113745_Hx_89.900000E-3_T_Hy_-120.000000E-6_T_Hz_855.500000E-3_T_decreasing.txt.dat,0.8602105988651849,0.0899,-0.00012,0.8555,1.5,0.0015858011086743882,4.319554624242522e-10,40
20251107113830,20251107113830_Hx_89.900000E-3_T_Hy_-120.000000E-6_T_Hz_855.500000E-3_T_increasing.txt.dat,0.8602105988651849,0.0899,-0.00012,0.8555,1.5,0.0009765206126451892,4.3582013931841874e-10,40
20251107113954,20251107113954_Hx_85.720000E-3_T_Hy_-130.000000E-6_T_Hz_815.500000E-3_T_decreasing.txt.dat,0.8199927958829882,0.08572,-0.00013,0.8155,1.5,0.0015642377740311536,4.35745992764392e-10,40
20251107114039,20251107114039_Hx_85.720000E-3_T_Hy_-130.000000E-6_T_Hz_815.500000E-3_T_increasing.txt.dat,0.8199927958829882,0.08572,-0.00013,0.8155,1.5,0.0009314790980779622,4.405639409206542e-10,40
20251107114156,20251107114156_Hx_81.540000E-3_T_Hy_-130.000000E-6_T_Hz_775.600000E-3_T_decreasing.txt.dat,0.7798744440613501,0.08154,-0.00013,0.7756,1.5,0.0016501329449593537,4.340992446526442e-10,40
20251107114241,20251107114241_Hx_81.540000E-3_T_Hy_-130.000000E-6_T_Hz_775.600000E-3_T_increasing.txt.dat,0.7798744440613501,0.08154,-0.00013,0.7756,1.5,0.0009222999839179642,4.3631630914676015e-10,40
20251107114358,20251107114358_Hx_77.360000E-3_T_Hy_-140.000000E-6_T_Hz_736.000000E-3_T_decreasing.txt.dat,0.7400544501589055,0.07736,-0.00014,0.736,1.5,0.0015820660768061047,4.367555226843035e-10,40
20251107114442,20251107114442_Hx_77.360000E-3_T_Hy_-140.000000E-6_T_Hz_736.000000E-3_T_increasing.txt.dat,0.7400544501589055,0.07736,-0.00014,0.736,1.5,0.0009205497119952164,4.348548520406548e-10,40
20251107114801,20251107114801_Hx_69.000000E-3_T_Hy_-140.000000E-6_T_Hz_656.400000E-3_T_decreasing.txt.dat,0.6600166510020788,0.069,-0.00014,0.6564,1.5,0.001612772769567122,4.1726722587446514e-10,40
20251107114846,20251107114846_Hx_69.000000E-3_T_Hy_-140.000000E-6_T_Hz_656.400000E-3_T_increasing.txt.dat,0.6600166510020788,0.069,-0.00014,0.6564,1.5,0.0008819457437511257,4.1637719202226335e-10,40
20251107115003,20251107115003_Hx_64.820000E-3_T_Hy_-150.000000E-6_T_Hz_616.600000E-3_T_decreasing.txt.dat,0.6199977539475446,0.06482,-0.00015,0.6166,1.5,0.0015767950636445239,4.0998483913176607e-10,40
20251107115249,20251107115249_Hx_60.640000E-3_T_Hy_-140.000000E-6_T_Hz_576.900000E-3_T_increasing.txt.dat,0.5800783043693325,0.06064,-0.00014,0.5769,1.5,0.0009225926638710674,4.215691976597924e-10,40
20251107115406,20251107115406_Hx_56.460000E-3_T_Hy_-150.000000E-6_T_Hz_537.000000E-3_T_decreasing.txt.dat,0.5399599560152586,0.05646,-0.00015,0.537,1.5,0.0015500728861340034,4.273790848277259e-10,40
20251107115627,20251107115627_Hx_52.270000E-3_T_Hy_-140.000000E-6_T_Hz_497.100000E-3_T_decreasing.txt.dat,0.49984055707795455,0.05227,-0.00014,0.4971,1.5,0.001577950265035005,4.4340866438968843e-10,40
20251107120031,20251107120031_Hx_43.910000E-3_T_Hy_-150.000000E-6_T_Hz_417.600000E-3_T_decreasing.txt.dat,0.4199022155216617,0.04391,-0.00015,0.4176,1.5,0.0015858387484427256,4.3249586066089846e-10,40
20251107120232,20251107120232_Hx_39.740000E-3_T_Hy_-150.000000E-6_T_Hz_377.900000E-3_T_decreasing.txt.dat,0.37998381557640054,0.03974,-0.00015,0.3779,1.5,0.001542702000036132,4.313400648782364e-10,40
20251107120317,20251107120317_Hx_39.740000E-3_T_Hy_-150.000000E-6_T_Hz_377.900000E-3_T_increasing.txt.dat,0.37998381557640054,0.03974,-0.00015,0.3779,1.5,0.00091037139624655,4.2593661398093773e-10,40
20251107120434,20251107120434_Hx_35.560000E-3_T_Hy_-160.000000E-6_T_Hz_338.100000E-3_T_decreasing.txt.dat,0.33996492348476187,0.03556,-0.00016,0.3381,1.5,0.0016908425997492656,4.1253666004683705e-10,40
20251107120636,20251107120636_Hx_31.380000E-3_T_Hy_-150.000000E-6_T_Hz_298.400000E-3_T_decreasing.txt.dat,0.300045474720083,0.03138,-0.00015,0.2984,1.5,0.0016865406555391118,4.710072142871966e-10,40
20251107120720,20251107120720_Hx_31.380000E-3_T_Hy_-150.000000E-6_T_Hz_298.400000E-3_T_increasing.txt.dat,0.300045474720083,0.03138,-0.00015,0.2984,1.5,0.0009768058760480907,4.259187041225932e-10,40
20251107120838,20251107120838_Hx_27.200000E-3_T_Hy_-150.000000E-6_T_Hz_258.500000E-3_T_decreasing.txt.dat,0.25992712921124644,0.0272,-0.00015,0.2585,1.5,0.0020161326346946895,4.163110434682522e-10,40
20251107120922,20251107120922_Hx_27.200000E-3_T_Hy_-150.000000E-6_T_Hz_258.500000E-3_T_increasing.txt.dat,0.25992712921124644,0.0272,-0.00015,0.2585,1.5,0.0011132448675913466,4.186983292446106e-10,40
20251107121040,20251107121040_Hx_23.010000E-3_T_Hy_-150.000000E-6_T_Hz_218.800000E-3_T_decreasing.txt.dat,0.22000664217245805,0.02301,-0.00015,0.2188,1.5,0.002014129708119216,4.191190152580156e-10,40
20251107121124,20251107121124_Hx_23.010000E-3_T_Hy_-150.000000E-6_T_Hz_218.800000E-3_T_increasing.txt.dat,0.22000664217245805,0.02301,-0.00015,0.2188,1.5,0.0011567781359671683,4.160317286676434e-10,40
20251107121245,20251107121245_Hx_18.830000E-3_T_Hy_-150.000000E-6_T_Hz_179.000000E-3_T_decreasing.txt.dat,0.17998775347228488,0.01883,-0.00015,0.179,1.5,0.001972946945301441,4.188292042646272e-10,40
20251107121329,20251107121329_Hx_18.830000E-3_T_Hy_-150.000000E-6_T_Hz_179.000000E-3_T_increasing.txt.dat,0.17998775347228488,0.01883,-0.00015,0.179,1.5,0.0011765698644392165,4.148577952136512e-10,40
20251107121447,20251107121447_Hx_14.650000E-3_T_Hy_-160.000000E-6_T_Hz_139.100000E-3_T_decreasing.txt.dat,0.13986943232886878,0.01465,-0.00016,0.1391,1.5,0.002008883042996701,4.1117715375424807e-10,40
20251107121531,20251107121531_Hx_14.650000E-3_T_Hy_-160.000000E-6_T_Hz_139.100000E-3_T_increasing.txt.dat,0.13986943232886878,0.01465,-0.00016,0.1391,1.5,0.0011644198524111645,4.1179149305219653e-10,40
20251107121648,20251107121648_Hx_10.470000E-3_T_Hy_-170.000000E-6_T_Hz_99.400000E-3_T_decreasing.txt.dat,0.09995003651825246,0.01047,-0.00017,0.0994,1.5,0.001985881983335596,4.072149045729773e-10,40
20251107121733,20251107121733_Hx_10.470000E-3_T_Hy_-170.000000E-6_T_Hz_99.400000E-3_T_increasing.txt.dat,0.09995003651825246,0.01047,-0.00017,0.0994,1.5,0.0012043726352759993,4.0744886084036283e-10,40
20251107121850,20251107121850_Hx_6.290000E-3_T_Hy_-160.000000E-6_T_Hz_59.600000E-3_T_decreasing.txt.dat,0.05993120806391274,0.00629,-0.00016,0.0596,1.5,0.002063440307413928,4.0973806533455153e-10,40
20251107121935,20251107121935_Hx_6.290000E-3_T_Hy_-160.000000E-6_T_Hz_59.600000E-3_T_increasing.txt.dat,0.05993120806391274,0.00629,-0.00016,0.0596,1.5,0.0012411746989126967,4.0794711355304495e-10,40
20251107122052,20251107122052_Hx_2.100000E-3_T_Hy_-170.000000E-6_T_Hz_19.900000E-3_T_decreasing.txt.dat,0.020011219353152872,0.0021,-0.00017,0.0199,1.5,0.0020434162031337374,4.0919444256424495e-10,40
20251107122137,20251107122137_Hx_2.100000E-3_T_Hy_-170.000000E-6_T_Hz_19.900000E-3_T_increasing.txt.dat,0.020011219353152872,0.0021,-0.00017,0.0199,1.5,0.001259201803275524,4.1233976299904615e-10,40
20251107122254,20251107122254_Hx_-2.080000E-3_T_Hy_-170.000000E-6_T_Hz_-19.900000E-3_T_decreasing.txt.dat,-0.020009130415887644,-0.00208,-0.00017,-0.0199,1.5,0.0020745802990064757,4.0945803147354907e-10,40
20251107122339,20251107122339_Hx_-2.080000E-3_T_Hy_-170.000000E-6_T_Hz_-19.900000E-3_T_increasing.txt.dat,-0.020009130415887644,-0.00208,-0.00017,-0.0199,1.5,0.0012286670150383704,4.088028604144761e-10,40
20251107122456,20251107122456_Hx_-6.260000E-3_T_Hy_-180.000000E-6_T_Hz_-59.600000E-3_T_decreasing.txt.dat,-0.05992812361487718,-0.00626,-0.00018,-0.0596,1.5,0.001968452070023302,4.124017962793933e-10,40
20251107122540,20251107122540_Hx_-6.260000E-3_T_Hy_-180.000000E-6_T_Hz_-59.600000E-3_T_increasing.txt.dat,-0.05992812361487718,-0.00626,-0.00018,-0.0596,1.5,0.0012309882077216104,4.1510892734841363e-10,40
20251107122658,20251107122658_Hx_-10.440000E-3_T_Hy_-180.000000E-6_T_Hz_-99.400000E-3_T_decreasing.txt.dat,-0.09994691591039716,-0.01044,-0.00018,-0.0994,1.5,0.0021281884097537436,4.1182189563806127e-10,40
20251107122742,20251107122742_Hx_-10.440000E-3_T_Hy_-180.000000E-6_T_Hz_-99.400000E-3_T_increasing.txt.dat,-0.09994691591039716,-0.01044,-0.00018,-0.0994,1.5,0.001250494419295361,4.0865397312379013e-10,40
20251107122900,20251107122900_Hx_-14.620000E-3_T_Hy_-180.000000E-6_T_Hz_-139.100000E-3_T_decreasing.txt.dat,-0.1398663176036318,-0.01462,-0.00018,-0.1391,1.5,0.00206979182174145,4.1053363971437356e-10,40
20251107122944,20251107122944_Hx_-14.620000E-3_T_Hy_-180.000000E-6_T_Hz_-139.100000E-3_T_increasing.txt.dat,-0.1398663176036318,-0.01462,-0.00018,-0.1391,1.5,0.00124665766182731,4.076455221948576e-10,40
20251107123102,20251107123102_Hx_-18.800000E-3_T_Hy_-180.000000E-6_T_Hz_-179.000000E-3_T_decreasing.txt.dat,-0.17998464490061367,-0.0188,-0.00018,-0.179,1.5,0.0017657917293015485,4.082267477402735e-10,40
20251107123146,20251107123146_Hx_-18.800000E-3_T_Hy_-180.000000E-6_T_Hz_-179.000000E-3_T_increasing.txt.dat,-0.17998464490061367,-0.0188,-0.00018,-0.179,1.5,0.0010162917514777814,4.111540712917665e-10,40
20251107123303,20251107123303_Hx_-22.970000E-3_T_Hy_-170.000000E-6_T_Hz_-218.800000E-3_T_decreasing.txt.dat,-0.22000247680423962,-0.02297,-0.00017,-0.2188,1.5,0.0016040925379204442,4.1884800451127534e-10,40
20251107123348,20251107123348_Hx_-22.970000E-3_T_Hy_-170.000000E-6_T_Hz_-218.800000E-3_T_increasing.txt.dat,-0.22000247680423962,-0.02297,-0.00017,-0.2188,1.5,0.0010414457866159423,4.1522433729753997e-10,40
20251107123505,20251107123505_Hx_-27.150000E-3_T_Hy_-190.000000E-6_T_Hz_-258.500000E-3_T_decreasing.txt.dat,-0.25992192789374274,-0.02715,-0.00019,-0.2585,1.5,0.0017026870955623055,4.15407794769328e-10,40
20251107123550,20251107123550_Hx_-27.150000E-3_T_Hy_-190.000000E-6_T_Hz_-258.500000E-3_T_increasing.txt.dat,-0.25992192789374274,-0.02715,-0.00019,-0.2585,1.5,0.001028613244506428,4.152062495905928e-10,40
20251107123707,20251107123707_Hx_-31.330000E-3_T_Hy_-190.000000E-6_T_Hz_-298.400000E-3_T_decreasing.txt.dat,-0.3000402722969035,-0.03133,-0.00019,-0.2984,1.5,0.001724921339819578,4.1843204513357667e-10,40
20251107123752,20251107123752_Hx_-31.330000E-3_T_Hy_-190.000000E-6_T_Hz_-298.400000E-3_T_increasing.txt.dat,-0.3000402722969035,-0.03133,-0.00019,-0.2984,1.5,0.0010495443022516555,4.1226363466414864e-10,40
20251107123909,20251107123909_Hx_-35.510000E-3_T_Hy_-180.000000E-6_T_Hz_-338.100000E-3_T_decreasing.txt.dat,-0.33995970717130586,-0.03551,-0.00018,-0.3381,1.5,0.0016460394889622706,5.021244166920916e-10,40
20251107123953,20251107123953_Hx_-35.510000E-3_T_Hy_-180.000000E-6_T_Hz_-338.100000E-3_T_increasing.txt.dat,-0.33995970717130586,-0.03551,-0.00018,-0.3381,1.5,0.0009902847149924777,4.817279241347951e-10,40
20251107124312,20251107124312_Hx_-43.870000E-3_T_Hy_-170.000000E-6_T_Hz_-417.600000E-3_T_decreasing.txt.dat,-0.4198980421483292,-0.04387,-0.00017,-0.4176,1.5,0.0016222943076131275,4.256960107372613e-10,40
20251107124514,20251107124514_Hx_-48.050000E-3_T_Hy_-190.000000E-6_T_Hz_-457.500000E-3_T_decreasing.txt.dat,-0.4600164003598133,-0.04805,-0.00019,-0.4575,1.5,0.001720747577506375,4.3241451447345064e-10,40
20251107124716,20251107124716_Hx_-52.230000E-3_T_Hy_-180.000000E-6_T_Hz_-497.100000E-3_T_decreasing.txt.dat,-0.49983638853128726,-0.05223,-0.00018,-0.4971,1.5,0.0015798924133408995,4.304941011572314e-10,40
20251107125002,20251107125002_Hx_-56.410000E-3_T_Hy_-170.000000E-6_T_Hz_-537.000000E-3_T_increasing.txt.dat,-0.5399547360659039,-0.05641,-0.00017,-0.537,1.5,0.0009005012262127006,4.477158136333226e-10,40
20251107125119,20251107125119_Hx_-60.590000E-3_T_Hy_-170.000000E-6_T_Hz_-576.900000E-3_T_decreasing.txt.dat,-0.5800730876363771,-0.06059,-0.00017,-0.5769,1.5,0.0016349522282100208,4.204914800661109e-10,40
20251107125204,20251107125204_Hx_-60.590000E-3_T_Hy_-170.000000E-6_T_Hz_-576.900000E-3_T_increasing.txt.dat,-0.5800730876363771,-0.06059,-0.00017,-0.5769,1.5,0.0009392882636250445,4.3001212441242735e-10,40
20251107125321,20251107125321_Hx_-64.780000E-3_T_Hy_-160.000000E-6_T_Hz_-616.600000E-3_T_decreasing.txt.dat,-0.6199935757731688,-0.06478,-0.00016,-0.6166,1.5,0.0015824519184442153,4.131615724346237e-10,40
20251107125724,20251107125724_Hx_-73.140000E-3_T_Hy_-170.000000E-6_T_Hz_-696.100000E-3_T_decreasing.txt.dat,-0.6999319241897743,-0.07314,-0.00017,-0.6961,1.5,0.0015827994265423546,4.172802838477625e-10,40
20251107125926,20251107125926_Hx_-77.310000E-3_T_Hy_-160.000000E-6_T_Hz_-736.000000E-3_T_decreasing.txt.dat,-0.7400492292408661,-0.07731,-0.00016,-0.736,1.5,0.0016459189171882673,4.2760309140669354e-10,40
20251107130010,20251107130010_Hx_-77.310000E-3_T_Hy_-160.000000E-6_T_Hz_-736.000000E-3_T_increasing.txt.dat,-0.7400492292408661,-0.07731,-0.00016,-0.736,1.5,0.0009645849523835168,4.275694307701362e-10,40
20251107130128,20251107130128_Hx_-81.500000E-3_T_Hy_-170.000000E-6_T_Hz_-775.600000E-3_T_decreasing.txt.dat,-0.7798702705578666,-0.0815,-0.00017,-0.7756,1.5,0.0016009346123814832,4.358571954821143e-10,40
20251107130455,20251107130455_Hx_-85.670000E-3_T_Hy_-170.000000E-6_T_Hz_-815.500000E-3_T_increasing.txt.dat,-0.8199875778327377,-0.08567,-0.00017,-0.8155,1.5,0.0009394721839069199,4.454579329501106e-10,40
20251107130738,20251107130738_Hx_-89.850000E-3_T_Hy_-170.000000E-6_T_Hz_-855.200000E-3_T_increasing.txt.dat,-0.8599070248579204,-0.08985,-0.00017,-0.8552,1.5,0.0009150789393974129,4.48676236320439e-10,40
20251107131142,20251107131142_Hx_-94.030000E-3_T_Hy_-150.000000E-6_T_Hz_-895.000000E-3_T_increasing.txt.dat,-0.899925921062395,-0.09403,-0.00015,-0.895,1.5,0.0008787036251976916,4.395715495420396e-10,40
20251107131400,20251107131400_Hx_-89.850000E-3_T_Hy_-150.000000E-6_T_Hz_-855.400000E-3_T_increasing.txt.dat,-0.8601059266160186,-0.08985,-0.00015,-0.8554,1.5,0.0009172185510534316,4.4790466596549645e-10,40
20251107131525,20251107131525_Hx_-85.660000E-3_T_Hy_-160.000000E-6_T_Hz_-815.500000E-3_T_decreasing.txt.dat,-0.8199865311088957,-0.08566,-0.00016,-0.8155,1.5,0.0016777126999357817,4.4375762250816007e-10,40
20251107131609,20251107131609_Hx_-85.660000E-3_T_Hy_-160.000000E-6_T_Hz_-815.500000E-3_T_increasing.txt.dat,-0.8199865311088957,-0.08566,-0.00016,-0.8155,1.5,0.0009425142773453075,4.4791790356018494e-10,40
20251107131727,20251107131727_Hx_-81.490000E-3_T_Hy_-150.000000E-6_T_Hz_-775.600000E-3_T_decreasing.txt.dat,-0.779869221472421,-0.08149,-0.00015,-0.7756,1.5,0.001666425369438966,4.3159757384606453e-10,40
20251107131811,20251107131811_Hx_-81.490000E-3_T_Hy_-150.000000E-6_T_Hz_-775.600000E-3_T_increasing.txt.dat,-0.779869221472421,-0.08149,-0.00015,-0.7756,1.5,0.000893491057784085,4.3538825938383325e-10,40
20251107132615,20251107132615_Hx_-64.770000E-3_T_Hy_-150.000000E-6_T_Hz_-616.600000E-3_T_increasing.txt.dat,-0.6199925285033684,-0.06477,-0.00015,-0.6166,1.5,0.0009039784387128765,4.1349269430819204e-10,40
20251107133510,20251107133510_Hx_-60.580000E-3_T_Hy_-150.000000E-6_T_Hz_-576.900000E-3_T_decreasing.txt.dat,-0.5800720376815279,-0.06058,-0.00015,-0.5769,1.5,0.0016450324492207232,4.147128455089931e-10,40
