timestamp,filename,H,Hx,Hy,Hz,sigma,v_offset,residual_rms,temperature
20251123225727,20251123225727_Hx_94.070000E-3_T_Hy_-230.000000E-6_T_Hz_895.000000E-3_T_decreasing.txt.dat,0.8999301182869701,0.09407,-0.00023,0.895,1.5,-0.00011827950667336559,4.71947461617754e-10,130
20251123225811,20251123225811_Hx_94.070000E-3_T_Hy_-230.000000E-6_T_Hz_895.000000E-3_T_increasing.txt.dat,0.8999301182869701,0.09407,-0.00023,0.895,1.5,-0.0001288475052643632,4.785696073450375e-10,130
20251123225912,20251123225912_Hx_94.080000E-3_T_Hy_-240.000000E-6_T_Hz_895.000000E-3_T_decreasing.txt.dat,0.8999311662566198,0.09408,-0.00024,0.895,1.5,-0.0001231105534953076,4.690522983863978e-10,130
20251123225956,20251123225956_Hx_94.080000E-3_T_Hy_-240.000000E-6_T_Hz_895.000000E-3_T_increasing.txt.dat,0.8999311662566198,0.09408,-0.00024,0.895,1.5,-0.0001260866885361238,4.68835378270016e-10,130
20251123230140,20251123230140_Hx_87.810000E-3_T_Hy_-220.000000E-6_T_Hz_835.700000E-3_T_decreasing.txt.dat,0.8403006215039949,0.08781,-0.00022,0.8357,1.5,-0.00012328373674573177,4.6446053753618376e-10,130
20251123230224,20251123230224_Hx_87.810000E-3_T_Hy_-220.000000E-6_T_Hz_835.700000E-3_T_increasing.txt.dat,0.8403006215039949,0.08781,-0.00022,0.8357,1.5,-0.00013069508160234056,4.66374602255831e-10,130
20251123230349,20251123230349_Hx_81.530000E-3_T_Hy_-210.000000E-6_T_Hz_775.600000E-3_T_decreasing.txt.dat,0.7798734160105728,0.08153,-0.00021,0.7756,1.5,-0.00012316310843340855,4.73629699529961e-10,130
20251123230433,20251123230433_Hx_81.530000E-3_T_Hy_-210.000000E-6_T_Hz_775.600000E-3_T_increasing.txt.dat,0.7798734160105728,0.08153,-0.00021,0.7756,1.5,-0.00013130380260929547,4.715847004217005e-10,130
20251123230557,20251123230557_Hx_75.260000E-3_T_Hy_-210.000000E-6_T_Hz_716.000000E-3_T_decreasing.txt.dat,0.7199445198763583,0.07526,-0.00021,0.716,1.5,-0.00012414780484712765,4.649022562790171e-10,130
20251123230642,20251123230642_Hx_75.260000E-3_T_Hy_-210.000000E-6_T_Hz_716.000000E-3_T_increasing.txt.dat,0.7199445198763583,0.07526,-0.00021,0.716,1.5,-0.0001274619099501203,4.667305062774699e-10,130
20251123230806,20251123230806_Hx_68.990000E-3_T_Hy_-210.000000E-6_T_Hz_656.400000E-3_T_decreasing.txt.dat,0.6600156242090031,0.06899,-0.00021,0.6564,1.5,-0.00012087233457572927,4.6131104234667186e-10,130
20251123230850,20251123230850_Hx_68.990000E-3_T_Hy_-210.000000E-6_T_Hz_656.400000E-3_T_increasing.txt.dat,0.6600156242090031,0.06899,-0.00021,0.6564,1.5,-0.0001299716869638479,4.691420725738909e-10,130
20251123231015,20251123231015_Hx_62.730000E-3_T_Hy_-190.000000E-6_T_Hz_596.600000E-3_T_decreasing.txt.dat,0.5998888638739679,0.06273,-0.00019,0.5966,1.5,-0.00012427435548429105,4.6013378252356006e-10,130
20251123231059,20251123231059_Hx_62.730000E-3_T_Hy_-190.000000E-6_T_Hz_596.600000E-3_T_increasing.txt.dat,0.5998888638739679,0.06273,-0.00019,0.5966,1.5,-0.00013227077563361775,4.660705176533634e-10,130
20251123231224,20251123231224_Hx_56.450000E-3_T_Hy_-200.000000E-6_T_Hz_537.000000E-3_T_decreasing.txt.dat,0.5399589266786874,0.05645,-0.0002,0.537,1.5,-0.00012268529121685974,4.6257826394562337e-10,130
20251123231308,20251123231308_Hx_56.450000E-3_T_Hy_-200.000000E-6_T_Hz_537.000000E-3_T_increasing.txt.dat,0.5399589266786874,0.05645,-0.0002,0.537,1.5,-0.00012866193690734627,4.628872228843269e-10,130
20251123231432,20251123231432_Hx_50.170000E-3_T_Hy_-200.000000E-6_T_Hz_477.400000E-3_T_decreasing.txt.dat,0.48002898756220963,0.05017,-0.0002,0.4774,1.5,-0.0001230432821267462,4.5924377656161667e-10,130
20251123231516,20251123231516_Hx_50.170000E-3_T_Hy_-200.000000E-6_T_Hz_477.400000E-3_T_increasing.txt.dat,0.48002898756220963,0.05017,-0.0002,0.4774,1.5,-0.00013452996559085932,4.56137191746441e-10,130
