df_index,H,A,A_err,V_peak,V_peak_err,V0_gauss,V0_gauss_err,slope,slope_err,intercept,intercept_err,chi2,n_points,V_peak_rough,abs_H,fwhm_meas_V,fwhm_meas_err,V_left_meas,V_right_meas,height_meas,sigma_noise,fwhm_fit_V,fwhm_fit_err_V,Phi_eV,Phi_err_eV,Phi_err_stat_eV,Phi_err_floor_eV,Phi_err_repeat_eV,window,Phi_meV,Phi_meV_err,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV,fwhm_fit_meV,fwhm_fit_meV_err,fwhm_meas_meV,fwhm_meas_meV_err
0,0.899930115786776,0.8169368704235905,0.02910713774213416,0.6094330312302605,0.0017880490093961044,0.5398096544000276,0.0027766015051593,2.541348394363686,0.10791532678276343,0.6503978314221454,0.08428523573488142,0.01677723812755626,90,0.6239344305617234,0.899930115786776,,,,,1.9788525524227891,,0.3313866398488171,0.0023746303725852695,0.6094330312302605,0.002553952567718873,0.0017880490093961044,0.0024032323779287277,0.002553952567718873,FM,609.4330312302604,2.553952567718873,1.7880490093961043,2.553952567718873,2.403232377928728,331.3866398488171,2.3746303725852695,,
1,0.899930115786776,0.850552341017244,0.029265392358533263,0.6073389526696892,0.0017520650952042686,0.5359686585911397,0.0026782448764648813,2.6954497520890324,0.10814827491926274,0.5399124741235763,0.08414699021474614,0.013140045470298857,90,0.6207926917824648,0.899930115786776,,,,,2.1579048267547294,,0.3313866398488171,0.0023746303725852695,0.6073389526696892,0.002553952567718873,0.0017520650952042686,0.0024032323779287277,0.002553952567718873,FM,607.3389526696892,2.553952567718873,1.7520650952042687,2.553952567718873,2.403232377928728,331.3866398488171,2.3746303725852695,,
2,0.8999311611451178,0.8779244528864509,0.028802598634313115,0.6051604100180363,0.0016829983478161697,0.534253110511895,0.0026209230631887258,2.7680657919146037,0.10713160864969491,0.4775081438907151,0.08288775147152415,0.02171014060929949,90,0.617520460697395,0.8999311611451178,,,,,2.1513950411182092,,0.3313866398488171,0.0023746303725852695,0.6051604100180363,0.002553952567718873,0.0016829983478161697,0.0024032323779287277,0.002553952567718873,FM,605.1604100180364,2.553952567718873,1.6829983478161696,2.553952567718873,2.403232377928728,331.3866398488171,2.3746303725852695,,
3,0.8999311611451178,0.8025323239124562,0.02724748028388801,0.6110416041612228,0.0017880651806676114,0.5422295331628779,0.002877131823358875,2.474465561432903,0.10424184629424432,0.7010791322247419,0.08051657614217844,0.017493843018714414,90,0.6225669579464933,0.8999311611451178,,,,,1.9509032040440133,,0.3313866398488171,0.0023746303725852695,0.6110416041612228,0.002553952567718873,0.0017880651806676114,0.0024032323779287277,0.002553952567718873,FM,611.0416041612227,2.553952567718873,1.7880651806676113,2.553952567718873,2.403232377928728,331.3866398488171,2.3746303725852695,,
4,0.8601111591532806,0.8333084064993995,0.028383772722394424,0.6081438291534568,0.0017418409836754889,0.5387754797319448,0.0027522762395075367,2.5855567324474507,0.10641648985024911,0.6168707772651197,0.08255745214008213,0.01900613186537391,90,0.6201787123939878,0.8601111591532806,,,,,2.039754897809793,,0.3313866398488171,0.0023746303725852695,0.6081438291534568,0.0024032323779287277,0.0017418409836754889,0.0024032323779287277,0.0008869631378417736,FM,608.1438291534567,2.403232377928728,1.741840983675489,0.8869631378417736,2.403232377928728,331.3866398488171,2.3746303725852695,,
5,0.8601111591532806,0.8386632370374334,0.030121258100989135,0.6087079189859719,0.0017939109786832756,0.5377642423481009,0.0027792512547706125,2.646314495010178,0.1122158992631183,0.5767004140960644,0.08737425584519856,0.013341296220039659,89,0.6228906666392784,0.8601111591532806,,,,,1.9834794535449187,,0.3313866398488171,0.0023746303725852695,0.6087079189859719,0.0024032323779287277,0.0017939109786832756,0.0024032323779287277,0.0008869631378417736,FM,608.7079189859719,2.403232377928728,1.7939109786832756,0.8869631378417736,2.403232377928728,331.3866398488171,2.3746303725852695,,
6,0.819992807590408,0.8372560511841862,0.02865211379457736,0.6083647354036075,0.0017571713825902788,0.537889906619735,0.002733180696464321,2.6288887834008112,0.10694513208883437,0.5895686344976936,0.08304065013755854,0.02300637522113267,90,0.6220254037000503,0.819992807590408,,,,,2.06568431480432,,0.3313866398488171,0.0023746303725852695,0.6083647354036075,0.002569101088521667,0.0017571713825902788,0.0024032323779287277,0.002569101088521667,FM,608.3647354036075,2.5691010885216667,1.7571713825902788,2.5691010885216667,2.403232377928728,331.3866398488171,2.3746303725852695,,
7,0.819992807590408,0.794853801233115,0.02838394076125752,0.6134017062432365,0.001870927010864425,0.5419544457864294,0.002866777689863498,2.520357638419783,0.10652164664621211,0.6793748217911384,0.08298003881511304,0.020966915317048196,90,0.6259696946643287,0.819992807590408,,,,,1.915978192784379,,0.3313866398488171,0.0023746303725852695,0.6134017062432365,0.002569101088521667,0.001870927010864425,0.0024032323779287277,0.002569101088521667,FM,613.4017062432365,2.5691010885216667,1.870927010864425,2.5691010885216667,2.403232377928728,331.3866398488171,2.3746303725852695,,
8,0.7798744563710238,0.8415318398200634,0.028012070999064914,0.6076144336690883,0.001757299464350194,0.536294318641224,0.0027397121534520528,2.6652131087604647,0.10564657739559577,0.5650745876898063,0.08146618128619053,0.020818111988115715,90,0.6188266479056114,0.7798744563710238,,,,,2.130162366204475,,0.3313866398488171,0.0023746303725852695,0.6076144336690883,0.0024032323779287277,0.001757299464350194,0.0024032323779287277,0.0005078461314930287,FM,607.6144336690883,2.403232377928728,1.757299464350194,0.5078461314930287,2.403232377928728,331.3866398488171,2.3746303725852695,,
9,0.7798744563710238,0.8476187203340547,0.02867174166929124,0.6083223409123498,0.0017313754505845773,0.5380510194728714,0.0027040513912204764,2.6549005754307564,0.10695559390200993,0.5647620337461183,0.08307708148560683,0.01888495622894296,90,0.6201598105985473,0.7798744563710238,,,,,2.0671148309785683,,0.3313866398488171,0.0023746303725852695,0.6083223409123498,0.0024032323779287277,0.0017313754505845773,0.0024032323779287277,0.0005078461314930287,FM,608.3223409123498,2.403232377928728,1.7313754505845773,0.5078461314930287,2.403232377928728,331.3866398488171,2.3746303725852695,,
