H,abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,n,Phi_err_m2_eV,region,Phi_meV,Phi_err_m2_meV,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV
-0.8999259227847589,0.8999259227847589,0.3397854312294175,0.0005244985381208422,0.00018943954987497337,0.0010046798957631291,4,0.001130412786174382,FM,339.7854312294175,1.130412786174382,0.5244985381208422,0.18943954987497336,1.004679895763129
-0.8599567503635913,0.8599567503635913,0.340055471508833,0.0005252596528954352,0.00035054898716337774,0.0010046798957631291,4,0.001130412786174382,FM,340.05547150883297,1.130412786174382,0.5252596528954352,0.35054898716337773,1.004679895763129
-0.8199875758814886,0.8199875758814886,0.34056366400467164,0.0005272481368689948,0.00037433906118237043,0.0010046798957631291,4,0.001130412786174382,FM,340.56366400467164,1.130412786174382,0.5272481368689947,0.3743390611823704,1.004679895763129
-0.7798697460151438,0.7798697460151438,0.340425004714489,0.0005257078737056296,0.0006378577150381515,0.0010046798957631291,4,0.001862549977846966,FM,340.425004714489,1.8625499778469659,0.5257078737056295,0.6378577150381516,1.004679895763129
-0.7400497527191844,0.7400497527191844,0.3407242403047329,0.0005319397196759791,0.0006410199858877882,0.0010046798957631291,4,0.00187178383574674,FM,340.7242403047329,1.87178383574674,0.5319397196759791,0.6410199858877882,1.004679895763129
-0.6999319219038378,0.6999319219038378,0.34088551818302415,0.0005368565538215223,0.0008764045669373847,0.0010046798957631291,4,0.002559108823566666,FM,340.88551818302415,2.5591088235666657,0.5368565538215223,0.8764045669373848,1.004679895763129
-0.6600119554596884,0.6600119554596884,0.3405722980686746,0.0005278714379017922,0.00037679891604763187,0.0010046798957631291,4,0.001130412786174382,FM,340.5722980686746,1.130412786174382,0.5278714379017921,0.3767989160476319,1.004679895763129
-0.6199930563721835,0.6199930563721835,0.3407971146138609,0.0005327736147335807,0.0005368963448038411,0.0010046798957631291,4,0.001567741914136289,FM,340.7971146138609,1.567741914136289,0.5327736147335808,0.5368963448038411,1.004679895763129
-0.5800725641673831,0.5800725641673831,0.3411083268144463,0.0005288414941026651,0.0004637957392658137,0.0010046798957631291,4,0.0013542875213845933,FM,341.1083268144463,1.3542875213845933,0.5288414941026651,0.4637957392658137,1.004679895763129
-0.5399542138456963,0.5399542138456963,0.3412646970408674,0.0005305155461275945,0.0001889689977066044,0.0010046798957631291,4,0.001130412786174382,FM,341.2646970408674,1.130412786174382,0.5305155461275944,0.18896899770660439,1.004679895763129
-0.4998358645592786,0.4998358645592786,0.3405672712533974,0.0005258448687328303,0.00019932620576263352,0.0010046798957631291,4,0.001130412786174382,FM,340.5672712533974,1.130412786174382,0.5258448687328303,0.19932620576263352,1.004679895763129
-0.46001691909072107,0.46001691909072107,0.34136504782771676,0.0005313561153478782,0.0003713241088535879,0.0010046798957631291,4,0.001130412786174382,FM,341.36504782771675,1.130412786174382,0.5313561153478783,0.3713241088535879,1.004679895763129
-0.41989804447032136,0.41989804447032136,0.34082737927268103,0.0005321559519218871,0.0005506116642929857,0.0010046798957631291,4,0.0016077907642299849,FM,340.827379272681,1.607790764229985,0.5321559519218871,0.5506116642929858,1.004679895763129
-0.3799786006474575,0.3799786006474575,0.33790251664160653,0.0005054777227731377,0.0003393900681082752,0.0010046798957631291,4,0.001130412786174382,FM,337.90251664160655,1.130412786174382,0.5054777227731377,0.3393900681082752,1.004679895763129
-0.339413250964865,0.339413250964865,0.3782753116084074,0.00046197506851259517,0.06776314029159361,0.0010046798957631291,4,0.19786894862814275,spinflip,378.2753116084074,197.86894862814276,0.4619750685125952,67.76314029159361,1.004679895763129
-0.3000407951424505,0.3000407951424505,0.4834212702687161,0.0008045897755808567,0.0025908862419890587,0.0010046798957631291,4,0.007565409963461989,spinflip,483.4212702687161,7.565409963461989,0.8045897755808566,2.590886241989059,1.004679895763129
-0.2599219247197125,0.2599219247197125,0.4546094184567005,0.0006881297381031724,0.027316367005255106,0.0010046798957631291,4,0.07976402504977834,spinflip,454.6094184567005,79.76402504977834,0.6881297381031725,27.316367005255106,1.004679895763129
-0.22000249339496114,0.22000249339496114,0.45196579140641224,0.0006694227796612041,0.028230912287333675,0.0010046798957631291,4,0.08243450508743626,AFM,451.9657914064122,82.43450508743626,0.6694227796612041,28.230912287333673,1.004679895763129
-0.1799846660135246,0.1799846660135246,0.4476666263869756,0.000591498885732053,0.015852581025280806,0.0010046798957631291,4,0.046289672040241724,AFM,447.66662638697557,46.289672040241726,0.591498885732053,15.852581025280806,1.004679895763129
