df_index,H,A,A_err,V_peak,V_peak_err,V0_gauss,V0_gauss_err,slope,slope_err,intercept,intercept_err,chi2,n_points,V_peak_rough,abs_H,fwhm_meas_V,fwhm_meas_err,V_left_meas,V_right_meas,height_meas,sigma_noise,fwhm_fit_V,fwhm_fit_err_V,Phi_eV,Phi_err_eV,Phi_err_stat_eV,Phi_err_floor_eV,Phi_err_repeat_eV,window,Phi_meV,Phi_meV_err,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV,fwhm_fit_meV,fwhm_fit_meV_err,fwhm_meas_meV,fwhm_meas_meV_err
0,0.899930115786776,0.7313722832365538,0.03478527001733351,0.5439915813995992,0.0023257265750184393,0.503126384459114,0.010747675795101367,0.6473455033163853,0.1472880722387773,1.382334991630497,0.09806974523450455,0.005919346063980447,90,0.5412701069450903,0.899930115786776,0.6299047712731393,0.005421328110975636,0.12789296441072842,0.7577977356838677,0.7375357164411083,0.006844286591623112,0.5012447800718868,0.009928224262753032,0.5439915813995992,0.0023257265750184393,0.0023257265750184393,0.0012128750002925366,0.0001613793182219375,FM,543.9915813995992,2.3257265750184395,2.3257265750184395,0.1613793182219375,1.2128750002925366,501.2447800718868,9.928224262753032,629.9047712731393,5.421328110975637
1,0.899930115786776,0.733851946881525,0.034144013965704594,0.5442198062201152,0.002303438923885403,0.5057317979916459,0.010717086226747973,0.6131861223260768,0.1465490387706695,1.3973196507749575,0.09683878327900497,0.0058121351376358415,90,0.5411931733642285,0.899930115786776,0.6334845182943438,0.005440960855993858,0.13080197312695288,0.7642864914212967,0.7371225907171466,0.006363777567809098,0.5012447800718868,0.009928224262753032,0.5442198062201152,0.002303438923885403,0.002303438923885403,0.0012128750002925366,0.0001613793182219375,FM,544.2198062201153,2.303438923885403,2.303438923885403,0.1613793182219375,1.2128750002925366,501.2447800718868,9.928224262753032,633.4845182943438,5.4409608559938585
2,0.8701153673660813,0.7407792579230311,0.03525422342276658,0.5440006820513026,0.0023008661916429658,0.5023526567349239,0.01061148454899791,0.6678896461160885,0.14755132443544416,1.3627568844089912,0.09862636041423554,0.006567751780761167,90,0.5414174636678357,0.8701153673660813,0.6329058998144461,0.005058412870488894,0.12591441002588422,0.7588203098403303,0.7466138870554913,0.0071232887396841795,0.5012447800718868,0.009928224262753032,0.5440006820513026,0.0023008661916429658,0.0023008661916429658,0.0012128750002925366,0.0006933071962514576,FM,544.0006820513025,2.3008661916429656,2.3008661916429656,0.6933071962514575,1.2128750002925366,501.2447800718868,9.928224262753032,632.9058998144461,5.058412870488894
3,0.8701153673660813,0.739123158795255,0.0362584796877357,0.5430201976114729,0.002325693722529774,0.49876038790724975,0.010625955745257628,0.7064026212963588,0.14867286824308373,1.344991509200334,0.10040063585041695,0.006404977856229439,90,0.5404259541082164,0.8701153673660813,0.6292347333455204,0.010860910448317699,0.11968639829810726,0.7489211316436276,0.7457297751470929,0.007053916848571321,0.5012447800718868,0.009928224262753032,0.5430201976114729,0.002325693722529774,0.002325693722529774,0.0012128750002925366,0.0006933071962514576,FM,543.0201976114729,2.325693722529774,2.325693722529774,0.6933071962514575,1.2128750002925366,501.2447800718868,9.928224262753032,629.2347333455203,10.860910448317698
4,0.8249949158114949,0.7333821145487668,0.03456754404392474,0.5436850494996242,0.002312755974939665,0.5041117707964131,0.010720615660352727,0.6297228394656748,0.14700591744600086,1.3908740896893121,0.09762225152885393,0.007161668922049351,90,0.5400612249999999,0.8249949158114949,0.6308052434582514,0.006691239296814763,0.13050004175730637,0.7613052852155577,0.7400661844743237,0.00731767273876609,0.5012447800718868,0.009928224262753032,0.5436850494996242,0.002312755974939665,0.002312755974939665,0.0012128750002925366,0.0003766981242198882,FM,543.6850494996241,2.312755974939665,2.312755974939665,0.3766981242198882,1.2128750002925366,501.2447800718868,9.928224262753032,630.8052434582514,6.6912392968147625
5,0.8249949158114949,0.7352306244824145,0.03597252128821262,0.5431523179034319,0.002334419000167193,0.4993716707406813,0.010682560242029286,0.6953895066510689,0.14845493896238013,1.3549886066107997,0.1000151418638384,0.005948391890496703,90,0.5404242882004009,0.8249949158114949,0.6298895559210064,0.006494269637796283,0.1232903370763919,0.7531798929973983,0.7407137568343118,0.006756991699365616,0.5012447800718868,0.009928224262753032,0.5431523179034319,0.002334419000167193,0.002334419000167193,0.0012128750002925366,0.0003766981242198882,FM,543.1523179034319,2.334419000167193,2.334419000167193,0.3766981242198882,1.2128750002925366,501.2447800718868,9.928224262753032,629.8895559210064,6.494269637796283
6,0.7798744642569084,0.7324707060640556,0.03391543832125258,0.5444864690192887,0.0023043706059589653,0.5064621038488223,0.010738647343489236,0.6050996411653162,0.14634840589111028,1.4062701023680615,0.09646261595713831,0.008179329510608343,90,0.5415600592500001,0.7798744642569084,0.6245432626764769,0.005666901992377642,0.13840876763767973,0.7629520303141566,0.7369294295933827,0.007842521498207094,0.5012447800718868,0.009928224262753032,0.5444864690192887,0.0023043706059589653,0.0023043706059589653,0.0012128750002925366,0.0014952160658077275,FM,544.4864690192886,2.3043706059589653,2.3043706059589653,1.4952160658077276,1.2128750002925366,501.2447800718868,9.928224262753032,624.5432626764768,5.6669019923776425
7,0.7798744642569084,0.7264227856055967,0.03330399307624777,0.5443599950855711,0.002313870672902772,0.508227192818702,0.010830277303577494,0.571113928287851,0.14586938977507832,1.428970620922673,0.09551851059535385,0.006637808248237436,90,0.5413449081921342,0.7798744642569084,0.6232514648438112,0.005335310113022687,0.14018150722469297,0.7634329720685041,0.7323197832431538,0.007083799026771801,0.5012447800718868,0.009928224262753032,0.5443599950855711,0.002313870672902772,0.002313870672902772,0.0012128750002925366,0.0014952160658077275,FM,544.3599950855711,2.3138706729027723,2.3138706729027723,1.4952160658077276,1.2128750002925366,501.2447800718868,9.928224262753032,623.2514648438112,5.335310113022687
8,0.7199455669095625,0.7432009000546483,0.03488058857733173,0.5441734100159319,0.0022845426408832224,0.5039235040507087,0.010580934585174548,0.6482788214296348,0.14709465159097834,1.3757506727421744,0.09788978636292538,0.03555258111430266,90,0.541559136725,0.7199455669095625,0.6304157353580986,0.010622139335752283,0.12900799820350298,0.7594237335616015,0.7487938076675784,0.01410664196235625,0.5012447800718868,0.009928224262753032,0.5441734100159319,0.0022845426408832224,0.0022845426408832224,0.0012128750002925366,0.0015182998409843114,FM,544.1734100159318,2.2845426408832226,2.2845426408832226,1.5182998409843114,1.2128750002925366,501.2447800718868,9.928224262753032,630.4157353580986,10.622139335752284
9,0.7199455669095625,0.7275501457746826,0.03388210139686199,0.5443086785179109,0.0023216260205638673,0.5060872649691526,0.0108095522947464,0.6037184275417653,0.14643606881378765,1.4136821954278807,0.09655950290821184,0.007234210903809016,90,0.5404213330260521,0.7199455669095625,0.6277609854942424,0.005819037672449727,0.1356430370753663,0.7634040225696087,0.7341645606412064,0.006794971263243379,0.5012447800718868,0.009928224262753032,0.5443086785179109,0.0023216260205638673,0.0023216260205638673,0.0012128750002925366,0.0015182998409843114,FM,544.3086785179108,2.3216260205638672,2.3216260205638672,1.5182998409843114,1.2128750002925366,501.2447800718868,9.928224262753032,627.7609854942424,5.819037672449727
