df_index,H,A,A_err,V_peak,V_peak_err,V0_gauss,V0_gauss_err,slope,slope_err,intercept,intercept_err,chi2,n_points,V_peak_rough,abs_H,fwhm_meas_V,fwhm_meas_err,V_left_meas,V_right_meas,height_meas,sigma_noise,fwhm_fit_V,fwhm_fit_err_V,Phi_eV,Phi_err_eV,Phi_err_stat_eV,Phi_err_floor_eV,Phi_err_repeat_eV,window,Phi_meV,Phi_meV_err,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV,fwhm_fit_meV,fwhm_fit_meV_err,fwhm_meas_meV,fwhm_meas_meV_err
0,0.8999311422547839,0.9041197922295613,0.0321050539989105,0.5872563173181364,0.001772415704900668,0.5340986493453591,0.00447386559611862,1.8053337441237478,0.12969443821847573,0.7639541581502775,0.09549970427875068,0.05123541224746645,106,0.5889678706853709,0.8999311422547839,,,,0.6616244389879482,1.3173834527311614,0.010466657901859775,0.37358436253715493,0.004547273179961631,0.5872563173181364,0.0019157664806947817,0.001772415704900668,0.0019157664806947817,0.0019157664806947817,FM,587.2563173181364,1.9157664806947816,1.7724157049006681,1.9157664806947816,1.9157664806947816,373.58436253715496,4.547273179961631,,
1,0.8602105988651849,0.8912285036659243,0.03059610889720666,0.5887498376409068,0.0017644269240831656,0.5381505996729178,0.004543592824245769,1.7029433270828658,0.12729157555671475,0.831165991789434,0.09286711587188703,0.055002904912290186,106,0.5901229811623245,0.8602105988651849,,,,0.36934779820193137,1.2295332011947437,0.010007017443964412,0.37358436253715493,0.004547273179961631,0.5887498376409068,0.0019157664806947817,0.0017644269240831656,0.0019157664806947817,0.0010229340587570048,FM,588.7498376409068,1.9157664806947816,1.7644269240831656,1.0229340587570048,1.9157664806947816,373.58436253715496,4.547273179961631,,
2,0.8602105988651849,0.895716525137253,0.030715034823558886,0.589399124741483,0.0017609616998189297,0.5381223353261475,0.004519145011595819,1.732554428460157,0.1273605543583947,0.8079121913392349,0.09303190532839985,0.03791921873568885,106,0.5904276359759519,0.8602105988651849,,,,,1.263400509948128,,0.37358436253715493,0.004547273179961631,0.589399124741483,0.0019157664806947817,0.0017609616998189297,0.0019157664806947817,0.0010229340587570048,FM,589.3991247414831,1.9157664806947816,1.7609616998189297,1.0229340587570048,1.9157664806947816,373.58436253715496,4.547273179961631,,
3,0.8199927958829882,0.9540435297275773,0.03484045095320086,0.5858712189437625,0.0017389936264916729,0.5279626287759809,0.004237766890902903,2.0541615245556946,0.13377833769199363,0.5851529897686304,0.10001100906137514,0.05676006107861443,106,0.5893782461402804,0.8199927958829882,,,,,1.4531438573092057,,0.37358436253715493,0.004547273179961631,0.5858712189437625,0.0019157664806947817,0.0017389936264916729,0.0019157664806947817,0.0007510329951070348,FM,585.8712189437625,1.9157664806947816,1.7389936264916728,0.7510329951070348,1.9157664806947816,373.58436253715496,4.547273179961631,,
4,0.8199927958829882,0.9324220639985016,0.03368182954355812,0.5869333399912325,0.0017551890754350895,0.5307304405611388,0.004332565554036895,1.9551070751216042,0.1319158302003685,0.6579133108554822,0.09807626205344273,0.033597655685614757,106,0.5908056378657316,0.8199927958829882,,,,0.6571168103472579,1.3947564032428434,0.011895189481587548,0.37358436253715493,0.004547273179961631,0.5869333399912325,0.0019157664806947817,0.0017551890754350895,0.0019157664806947817,0.0007510329951070348,FM,586.9333399912325,1.9157664806947816,1.7551890754350894,0.7510329951070348,1.9157664806947816,373.58436253715496,4.547273179961631,,
5,0.7798744440613501,0.9298600576081142,0.03451499275288762,0.5852503360881767,0.0017900035406788995,0.5283527469724255,0.004448048733158982,1.9712435493323244,0.13637196563259626,0.6546800723914662,0.10095311905964166,0.03657059832054155,105,0.5879500299799602,0.7798744440613501,,,,0.38277838779005224,1.4007055231527747,0.009902070323493583,0.37358436253715493,0.004547273179961631,0.5852503360881767,0.0026929807295684263,0.0017900035406788995,0.0019157664806947817,0.0026929807295684263,FM,585.2503360881767,2.6929807295684265,1.7900035406788994,2.6929807295684265,1.9157664806947816,373.58436253715496,4.547273179961631,,
6,0.7798744440613501,0.8549524375143616,0.030335568124108987,0.5901826924238475,0.001843828938359597,0.5413355623584672,0.004840606805185397,1.5829425901408798,0.1302182030696561,0.9301543781627631,0.09452572441951487,0.05573218566650063,105,0.5910657601903805,0.7798744440613501,,,,,1.1637539064366533,,0.37358436253715493,0.004547273179961631,0.5901826924238475,0.0026929807295684263,0.001843828938359597,0.0019157664806947817,0.0026929807295684263,FM,590.1826924238475,2.6929807295684265,1.8438289383595972,2.6929807295684265,1.9157664806947816,373.58436253715496,4.547273179961631,,
7,0.7400544501589055,0.8699455336780172,0.029897430945999618,0.5891488481362726,0.0017937618852742307,0.5396860827200355,0.004641372973414109,1.6282689772427068,0.1261417461404063,0.8934609491337085,0.09168263981790438,0.06631495878741263,106,0.5890465572745491,0.7400544501589055,,,,,1.1986244211320098,,0.37358436253715493,0.004547273179961631,0.5891488481362726,0.0019157664806947817,0.0017937618852742307,0.0019157664806947817,0.0013398192310349441,FM,589.1488481362726,1.9157664806947816,1.7937618852742307,1.3398192310349442,1.9157664806947816,373.58436253715496,4.547273179961631,,
8,0.7400544501589055,0.9357333582206036,0.03270514938838382,0.5877685553031062,0.0017189954810946926,0.5338942655598313,0.0043186485842461675,1.8901411901841325,0.12995577374948558,0.6910009404185916,0.09621877448100741,0.06527962609195699,106,0.5898339695791586,0.7400544501589055,,,,,1.3788245638826648,,0.37358436253715493,0.004547273179961631,0.5877685553031062,0.0019157664806947817,0.0017189954810946926,0.0019157664806947817,0.0013398192310349441,FM,587.7685553031063,1.9157664806947816,1.7189954810946926,1.3398192310349442,1.9157664806947816,373.58436253715496,4.547273179961631,,
9,0.6600166510020788,0.9175727474322459,0.0320668295204907,0.5877495228452905,0.0017526277041751625,0.5352997027767132,0.004509407156362714,1.8107926308641067,0.13196038533094162,0.7537755100501154,0.0965512306915038,0.04366844709059833,105,0.5883535988737474,0.6600166510020788,,,,,1.288332092331663,,0.37358436253715493,0.004547273179961631,0.5877495228452905,0.0019157664806947817,0.0017526277041751625,0.0019157664806947817,0.00026116002809164145,FM,587.7495228452905,1.9157664806947816,1.7526277041751626,0.26116002809164146,1.9157664806947816,373.58436253715496,4.547273179961631,,
10,0.6600166510020788,0.8997262589052294,0.03346407593203108,0.5882716481076152,0.0018168892693771889,0.5341160746334342,0.004578562584278522,1.8269326768927714,0.13453997901933876,0.7599316500341273,0.09963092376260879,0.0457011813956199,105,0.591333545743487,0.6600166510020788,,,,,1.2914053326627155,,0.37358436253715493,0.004547273179961631,0.5882716481076152,0.0019157664806947817,0.0018168892693771889,0.0019157664806947817,0.00026116002809164145,FM,588.2716481076152,1.9157664806947816,1.816889269377189,0.26116002809164146,1.9157664806947816,373.58436253715496,4.547273179961631,,
