H,abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,n,Phi_err_m2_eV,region,Phi_meV,Phi_err_m2_meV,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV
-0.8998772529501918,0.8998772529501918,0.320128610163485,0.0006982322446378104,0.00020565599576856315,0.0007148063478683365,4,0.0008304689561965188,FM,320.128610163485,0.8304689561965187,0.6982322446378103,0.20565599576856317,0.7148063478683365
-0.8401467410822369,0.8401467410822369,0.3201173734453854,0.0006933169229961094,0.00038220807869304057,0.0007148063478683365,4,0.0011160508554169874,FM,320.1173734453854,1.1160508554169875,0.6933169229961094,0.3822080786930406,0.7148063478683365
-0.7798708028575804,0.7798708028575804,0.32025174855056354,0.0006896115984790423,0.00031271227353806886,0.0007148063478683365,4,0.0009131225105836768,FM,320.25174855056355,0.9131225105836769,0.6896115984790423,0.31271227353806885,0.7148063478683365
-0.7199424309276402,0.7199424309276402,0.3201075669604359,0.0006935367938609802,0.0005141467583537334,0.0007148063478683365,4,0.0015013129273266812,FM,320.1075669604359,1.5013129273266812,0.6935367938609802,0.5141467583537334,0.7148063478683365
-0.6600124876470141,0.6600124876470141,0.3200752523583539,0.0006956507665847383,0.0004222190577622554,0.0007148063478683365,4,0.001232883256157871,FM,320.07525235835385,1.2328832561578709,0.6956507665847383,0.42221905776225543,0.7148063478683365
-0.5998846891695103,0.5998846891695103,0.31993005467648394,0.0006843698194813326,0.0005101716814091512,0.0007148063478683365,4,0.00148970566868495,FM,319.93005467648396,1.4897056686849501,0.6843698194813326,0.5101716814091513,0.7148063478683365
-0.5399547542155732,0.5399547542155732,0.32037958166115643,0.0006909445565563803,0.00023005938672502455,0.0007148063478683365,4,0.0008304689561965188,FM,320.3795816611564,0.8304689561965187,0.6909445565563803,0.23005938672502455,0.7148063478683365
-0.48002742478916544,0.48002742478916544,0.32074086944118674,0.0006832566678681147,0.00029409759785115107,0.0007148063478683365,4,0.0008587674985317752,FM,320.74086944118676,0.8587674985317751,0.6832566678681147,0.2940975978511511,0.7148063478683365
-0.4198985907331895,0.4198985907331895,0.3214747230766547,0.0006791170776465713,0.0009022225778656039,0.0007148063478683365,4,0.002634497636069359,FM,321.4747230766547,2.634497636069359,0.6791170776465713,0.9022225778656039,0.7148063478683365
-0.3599702218239725,0.3599702218239725,0.3210482332940226,0.0006610494034830012,0.00039512074263499137,0.0007148063478683365,4,0.0011537559444548889,spinflip,321.0482332940226,1.1537559444548888,0.6610494034830011,0.39512074263499136,0.7148063478683365
-0.300041341234837,0.300041341234837,0.3433726629481117,0.000689490650117633,0.07492923677271013,0.0007148063478683365,4,0.2187940115810216,spinflip,343.37266294811167,218.7940115810216,0.689490650117633,74.92923677271013,0.7148063478683365
-0.2399135584955548,0.2399135584955548,0.4066220962674529,0.0005775231030068368,0.03296867648132439,0.0007148063478683365,4,0.09626881701393504,AFM,406.6220962674529,96.26881701393503,0.5775231030068368,32.968676481324394,0.7148063478683365
-0.1799846955993758,0.1799846955993758,0.40413786827946074,0.0005267017301278095,0.031472312819323014,0.0007148063478683365,4,0.09189942233577399,AFM,404.13786827946075,91.89942233577399,0.5267017301278095,31.472312819323015,0.7148063478683365
-0.12005689422103138,0.12005689422103138,0.39289864223581283,0.0004617282680154662,0.0004251863028572266,0.0007148063478683365,4,0.026529764503464122,AFM,392.8986422358128,26.529764503464122,0.46172826801546624,0.4251863028572266,0.7148063478683365
-0.05992879858387621,0.05992879858387621,0.39284196051404174,0.0004576402144680762,0.0003027212592331577,0.0007148063478683365,4,0.026529764503464122,AFM,392.8419605140417,26.529764503464122,0.45764021446807623,0.30272125923315774,0.7148063478683365
-0.00022522222205993958,0.00022522222205993958,0.3927498448374606,0.00046112007723204447,0.0006271222598494243,0.0007148063478683365,4,0.026529764503464122,AFM,392.7498448374606,26.529764503464122,0.46112007723204446,0.6271222598494244,0.7148063478683365
0.05993040672312858,0.05993040672312858,0.3924395227991949,0.0004561996496398587,0.00162481163936586,0.0007148063478683365,4,0.026529764503464122,AFM,392.4395227991949,26.529764503464122,0.4561996496398587,1.62481163936586,0.7148063478683365
0.12005796683269296,0.12005796683269296,0.3924113642717805,0.0004585953062754589,0.0010503458806376397,0.0007148063478683365,4,0.026529764503464122,AFM,392.41136427178054,26.529764503464122,0.4585953062754589,1.0503458806376398,0.7148063478683365
0.1799867920154143,0.1799867920154143,0.40437234803391964,0.000525389366235655,0.029382075924742037,0.0007148063478683365,4,0.08579591274435382,AFM,404.37234803391965,85.79591274435381,0.525389366235655,29.382075924742036,0.7148063478683365
0.23991565392862552,0.23991565392862552,0.4060476381913304,0.0005683668846965763,0.03226662158357467,0.0007148063478683365,4,0.09421881071406159,AFM,406.0476381913304,94.21881071406159,0.5683668846965763,32.26662158357467,0.7148063478683365
0.3000439571958328,0.3000439571958328,0.35251628495334303,0.0007880210875035521,0.06451713168032107,0.0007148063478683365,4,0.18839057574892606,spinflip,352.516284953343,188.39057574892607,0.7880210875035522,64.51713168032107,0.7148063478683365
0.3599733607504865,0.3599733607504865,0.3210418451498784,0.0006552480585717775,0.0006060324311950351,0.0007148063478683365,4,0.0017696198771058869,spinflip,321.0418451498784,1.7696198771058869,0.6552480585717775,0.6060324311950351,0.7148063478683365
0.4199022463621742,0.4199022463621742,0.32135085737736924,0.0006729910130658821,0.0007931682878351006,0.0007148063478683365,4,0.0023160581774068867,FM,321.3508573773692,2.3160581774068865,0.672991013065882,0.7931682878351006,0.7148063478683365
0.48002899641584146,0.48002899641584146,0.3204887768980276,0.0006864127103469764,0.0007444164440764373,0.0007148063478683365,4,0.00217370237708978,FM,320.48877689802765,2.17370237708978,0.6864127103469764,0.7444164440764374,0.7148063478683365
0.5399589387166399,0.5399589387166399,0.3202222631273838,0.0006856123776170883,0.0009244543397376617,0.0007148063478683365,4,0.002699414570686703,FM,320.22226312738377,2.699414570686703,0.6856123776170883,0.9244543397376618,0.7148063478683365
0.5998883477362489,0.5998883477362489,0.32028344368708167,0.0006862588127769912,0.0008885215768797778,0.0007148063478683365,4,0.002594490596127692,FM,320.2834436870817,2.594490596127692,0.6862588127769913,0.8885215768797777,0.7148063478683365
0.6599664230961089,0.6599664230961089,0.31978406371407564,0.0006916470957134893,0.0006120786455677233,0.0007148063478683365,4,0.0017872748747337428,FM,319.7840637140756,1.7872748747337428,0.6916470957134893,0.6120786455677233,0.7148063478683365
0.7199450464487513,0.7199450464487513,0.3200070454233388,0.000692136130960661,0.0008948080915521295,0.0007148063478683365,4,0.0026128472726837213,FM,320.0070454233388,2.6128472726837213,0.6921361309606611,0.8948080915521295,0.7148063478683365
0.7798739415121694,0.7798739415121694,0.3201184448140003,0.0006918639478705983,0.0008812036978388357,0.0007148063478683365,4,0.0025731223268032734,FM,320.1184448140003,2.5731223268032735,0.6918639478705984,0.8812036978388357,0.7148063478683365
0.8249949158114949,0.8249949158114949,0.32026457767260136,0.0009682828316088656,0.00022200656321343863,0.0007148063478683365,2,0.003540391812420722,FM,320.2645776726014,3.5403918124207223,0.9682828316088656,0.22200656321343862,0.7148063478683365
0.8400022620207639,0.8400022620207639,0.3193046770742281,0.0009957112116921684,5.686859237575676e-05,0.0007148063478683365,2,0.0009957112116921684,FM,319.3046770742281,0.9957112116921684,0.9957112116921684,0.05686859237575676,0.7148063478683365
0.8701153673660813,0.8701153673660813,0.32032029131758766,0.0009639772697286535,0.00040859971949606906,0.0007148063478683365,2,0.006516037546468897,FM,320.32029131758765,6.516037546468897,0.9639772697286535,0.40859971949606905,0.7148063478683365
0.899930115786776,0.899930115786776,0.3206686502519325,0.0009645282884258094,9.510869714674918e-05,0.0007148063478683365,2,0.0015167211626289894,FM,320.6686502519325,1.5167211626289894,0.9645282884258094,0.09510869714674919,0.7148063478683365
