df_index,H,A,A_err,V_peak,V_peak_err,V0_gauss,V0_gauss_err,slope,slope_err,intercept,intercept_err,chi2,n_points,V_peak_rough,abs_H,fwhm_meas_V,fwhm_meas_err,V_left_meas,V_right_meas,height_meas,sigma_noise,fwhm_fit_V,fwhm_fit_err_V,Phi_eV,Phi_err_eV,Phi_err_stat_eV,Phi_err_floor_eV,Phi_err_repeat_eV,window,Phi_meV,Phi_meV_err,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV,fwhm_fit_meV,fwhm_fit_meV_err,fwhm_meas_meV,fwhm_meas_meV_err
0,0.8999311587560461,0.04224299044131217,0.013513509082091946,0.7379290463392787,0.018061437635383756,0.6875183111112787,0.05811430551228341,0.06252778434117444,0.06326080874788297,1.4579129398044106,0.054510018001502916,0.0026547282760180186,90,0.7410568731631264,0.8999311587560461,0.3679420061370221,0.025599578491791074,0.5181757029597283,0.8861177090967504,0.04675750707594391,0.004614937294820294,0.4261424110228766,0.03004730754475101,0.7379290463392787,0.021371372383588317,0.018061437635383756,0.021371372383588317,0.005250720949208535,FM,737.9290463392787,21.371372383588316,18.061437635383754,5.250720949208535,21.371372383588316,426.1424110228766,30.04730754475101,367.9420061370221,25.599578491791075
1,0.8999311587560461,0.03081518783502873,0.011516072312451034,0.750711014658467,0.023863613715294107,0.7088082401801071,0.08017472326813446,0.03840187801438344,0.06150156382803134,1.4852527414675274,0.052479396520644456,0.003237107662572437,90,0.7550838613785071,0.8999311587560461,0.3139281820747136,0.037940799981063714,0.5524884535667035,0.8664166356414171,0.035253884025717976,0.004619485988862666,0.4261424110228766,0.03004730754475101,0.750711014658467,0.023863613715294107,0.023863613715294107,0.021371372383588317,0.005250720949208535,FM,750.711014658467,23.863613715294107,23.863613715294107,5.250720949208535,21.371372383588316,426.1424110228766,30.04730754475101,313.9281820747136,37.94079998106371
2,0.8999311543112617,0.038657646159202586,0.011716827253745066,0.7431023438502006,0.019159876579973176,0.6978230710398472,0.06404796856014625,0.05179681974191469,0.0614265905428576,1.4686653900129534,0.05175449982475434,0.0031188070176325746,90,0.7429214776052107,0.8999311543112617,0.3232259517234215,0.025668241966049752,0.5221776037186642,0.8454035554420857,0.04255284442939433,0.0045601245471418835,0.4261424110228766,0.03004730754475101,0.7431023438502006,0.021371372383588317,0.019159876579973176,0.021371372383588317,0.005250720949208535,FM,743.1023438502006,21.371372383588316,19.159876579973176,5.250720949208535,21.371372383588316,426.1424110228766,30.04730754475101,323.2259517234215,25.668241966049752
3,0.8999311543112617,0.03902247130276782,0.010674765030440824,0.7441218116856215,0.018364642972280847,0.7093087687869508,0.06378073167430452,0.04069893506336241,0.060362715311587975,1.4763585988842405,0.0502716901453763,0.0032308413066906333,90,0.7444454663108219,0.8999311543112617,0.34746897823667666,0.02689542881692623,0.5456232399103422,0.8930922181470189,0.043463419167600534,0.004647674484840421,0.4261424110228766,0.03004730754475101,0.7441218116856215,0.021371372383588317,0.018364642972280847,0.021371372383588317,0.005250720949208535,FM,744.1218116856215,21.371372383588316,18.364642972280848,5.250720949208535,21.371372383588316,426.1424110228766,30.04730754475101,347.46897823667666,26.89542881692623
4,0.8601111570023958,0.041394224768989726,0.018794374893580938,0.7825896782669339,0.018466031408523268,0.8372689279918639,0.05642577427717412,-0.06605108985446752,0.07009636954185658,1.557471054353135,0.042349717701596234,0.002902345400079065,90,0.754329025202405,0.8601111570023958,,,0.6754905329726232,,0.045773133301530794,0.004546466500368106,0.4261424110228766,0.03004730754475101,0.7825896782669339,0.021943881040772356,0.018466031408523268,0.021371372383588317,0.021943881040772356,FM,782.5896782669339,21.943881040772357,18.466031408523268,21.943881040772357,21.371372383588316,426.1424110228766,30.04730754475101,,
5,0.8601111570023958,0.02733759748003753,0.009374655988539763,0.7607872261712424,0.026070625655583095,0.723127298764306,0.09124523083263059,0.030778077358114282,0.0596041090407544,1.4947677577385723,0.04920632283263424,0.003088215505600209,90,0.754053604030962,0.8601111570023958,0.27780711858313933,0.01641564093469079,0.5457760564259843,0.8235831750091236,0.0316275390551131,0.004580085249296856,0.4261424110228766,0.03004730754475101,0.7607872261712424,0.026070625655583095,0.026070625655583095,0.021371372383588317,0.021943881040772356,FM,760.7872261712424,26.070625655583093,26.070625655583093,21.943881040772357,21.371372383588316,426.1424110228766,30.04730754475101,277.80711858313936,16.41564093469079
6,0.819992807590408,0.04146875276690156,0.008976623187041267,0.7591516961250502,0.016343488080864454,0.7609864619410567,0.06253756817583869,-0.002295878293854002,0.06088500784622387,1.5074938030887415,0.043478158279163175,0.0024999179227975284,89,0.7431753416272546,0.819992807590408,,,0.5579497214020164,,0.0434817071889482,0.0046604902970964965,0.4261424110228766,0.03004730754475101,0.7591516961250502,0.021371372383588317,0.016343488080864454,0.021371372383588317,0.007905404981061227,FM,759.1516961250502,21.371372383588316,16.343488080864454,7.905404981061227,21.371372383588316,426.1424110228766,30.04730754475101,,
7,0.819992807590408,0.03357629287777541,0.008001725361251294,0.7540697493866733,0.019999451414523764,0.7542180990841981,0.07477508546063057,-0.0001616221955065087,0.05827161077564139,1.5120198798847548,0.04209563515435457,0.003829640638783221,90,0.7404146202448897,0.819992807590408,0.3949864589059664,0.018261194812430746,0.568696559149393,0.9636830180553594,0.03735014072815296,0.004909996498679086,0.4261424110228766,0.03004730754475101,0.7540697493866733,0.021371372383588317,0.019999451414523764,0.021371372383588317,0.007905404981061227,FM,754.0697493866733,21.371372383588316,19.999451414523765,7.905404981061227,21.371372383588316,426.1424110228766,30.04730754475101,394.9864589059664,18.261194812430745
8,0.7798744539988471,0.031947039158405,0.008557773466750091,0.7531480345058115,0.020383035560004044,0.7504245043424428,0.07841505352635644,0.002669205361055692,0.05876923828606201,1.5126977938589359,0.04069134430097421,0.0030791645641527958,90,0.728532232971543,0.7798744539988471,0.34644922042502346,0.023127028228493742,0.5677463084115502,0.9141955288365736,0.037417689380438,0.0048725769878935205,0.4261424110228766,0.03004730754475101,0.7531480345058115,0.021371372383588317,0.020383035560004044,0.021371372383588317,0.013380978498502808,FM,753.1480345058114,21.371372383588316,20.383035560004043,13.380978498502808,21.371372383588316,426.1424110228766,30.04730754475101,346.44922042502344,23.127028228493742
9,0.7798744539988471,0.036146435101806526,0.016726418746726063,0.7393495748578408,0.023362854858719816,0.671517294442732,0.06581245841447562,0.06978133477912227,0.06743580097534532,1.461201031978747,0.060117890953776974,0.003142552844859605,90,0.7457390051603208,0.7798744539988471,0.35690797602522517,0.015985076090724987,0.509080188647501,0.8659881646727262,0.03828482728332281,0.004855462179691972,0.4261424110228766,0.03004730754475101,0.7393495748578408,0.023362854858719816,0.023362854858719816,0.021371372383588317,0.013380978498502808,FM,739.3495748578408,23.362854858719817,23.362854858719817,13.380978498502808,21.371372383588316,426.1424110228766,30.04730754475101,356.9079760252252,15.985076090724988
