H,abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,n,Phi_err_m2_eV,region,Phi_meV,Phi_err_m2_meV,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV
-0.8999290756498536,0.8999290756498536,0.3091831757388933,0.010970782287291979,0.00039881714082486743,0.003250289465995874,4,0.010970782287291979,FM,309.18317573889334,10.970782287291978,10.970782287291978,0.3988171408248674,3.250289465995874
-0.8400996320730073,0.8400996320730073,0.31455733661118335,0.00937398997811144,0.006516351890756956,0.003250289465995874,4,0.019027803197530443,FM,314.55733661118336,19.027803197530442,9.37398997811144,6.516351890756956,3.250289465995874
-0.7798734247299366,0.7798734247299366,0.3089684983402936,0.010865249928197014,0.0002677345276076835,0.003250289465995874,4,0.010865249928197014,FM,308.9684983402936,10.865249928197015,10.865249928197015,0.2677345276076835,3.250289465995874
-0.7199450503335134,0.7199450503335134,0.31389801159655173,0.009550235101122443,0.006031924230783748,0.003250289465995874,4,0.017613270291398565,FM,313.8980115965517,17.613270291398564,9.550235101122443,6.031924230783748,3.250289465995874
-0.6600156326557727,0.6600156326557727,0.3084588840681312,0.010872407471997494,0.0010567843526743405,0.003250289465995874,4,0.010872407471997494,FM,308.4588840681312,10.872407471997494,10.872407471997494,1.0567843526743406,3.250289465995874
-0.5998878383914781,0.5998878383914781,0.3156227888796699,0.009591259450897113,0.00733457227423355,0.003250289465995874,4,0.021417013708258707,FM,315.6227888796699,21.417013708258708,9.591259450897113,7.33457227423355,3.250289465995874
-0.5399578976179532,0.5399578976179532,0.30920850816320067,0.01075726984436067,0.0005195607365888101,0.003250289465995874,4,0.01075726984436067,FM,309.2085081632007,10.75726984436067,10.75726984436067,0.5195607365888101,3.250289465995874
-0.48003004869487076,0.48003004869487076,0.30946239459838587,0.010666619949025765,0.0009791382818762418,0.003250289465995874,4,0.010666619949025765,FM,309.46239459838586,10.666619949025765,10.666619949025765,0.9791382818762419,3.250289465995874
-0.4199514632382475,0.4199514632382475,0.31027927036482134,0.010578690836359128,0.00048315620704587995,0.003250289465995874,4,0.010578690836359128,FM,310.27927036482134,10.578690836359128,10.578690836359128,0.48315620704587997,3.250289465995874
-0.3599733742529409,0.3599733742529409,0.3104456986525251,0.010347156324375517,0.0005904742946824588,0.003250289465995874,4,0.010347156324375517,spinflip,310.4456986525251,10.347156324375517,10.347156324375517,0.5904742946824588,3.250289465995874
-0.300043964861363,0.300043964861363,0.30837639832421326,0.009628745643046182,0.0011744989891487824,0.003250289465995874,4,0.009628745643046182,spinflip,308.37639832421326,9.628745643046182,9.628745643046182,1.1744989891487823,3.250289465995874
-0.2399167097140172,0.2399167097140172,0.41830106215512713,0.007560767414690233,0.002840329809516858,0.003250289465995874,4,0.020466830336308348,AFM,418.3010621551271,20.466830336308348,7.560767414690233,2.840329809516858,3.250289465995874
-0.1799878444506738,0.1799878444506738,0.388789795059733,0.006287039746412985,0.02347552366795112,0.003250289465995874,4,0.06854872968820803,AFM,388.78979505973297,68.54872968820804,6.287039746412985,23.47552366795112,3.250289465995874
-0.12006007912707538,0.12006007912707538,0.39802536054237336,0.006682488227578518,0.010869125032542403,0.003250289465995874,4,0.03173793796217845,AFM,398.0253605423734,31.73793796217845,6.682488227578518,10.869125032542403,3.250289465995874
-0.05993145543034656,0.05993145543034656,0.3820122933733016,0.005996500670870161,0.001491382228522163,0.003250289465995874,4,0.020466830336308348,AFM,382.0122933733016,20.466830336308348,5.9965006708701605,1.4913822285221632,3.250289465995874
-0.00023762938565339642,0.00023762938565339642,0.3826106469508379,0.006009403438877517,0.0005129324373445106,0.003250289465995874,4,0.020466830336308348,AFM,382.6106469508379,20.466830336308348,6.009403438877516,0.5129324373445106,3.250289465995874
0.05992779238172989,0.05992779238172989,0.3855424676988763,0.005588957602119141,0.005293965664605942,0.003250289465995874,4,0.020466830336308348,AFM,385.5424676988763,20.466830336308348,5.588957602119141,5.293965664605942,3.250289465995874
0.12005588761072863,0.12005588761072863,0.3969553781485733,0.006128326881035695,0.008971674676693608,0.003250289465995874,4,0.026197366711048393,AFM,396.9553781485733,26.197366711048392,6.128326881035695,8.971674676693608,3.250289465995874
0.17998417972068373,0.17998417972068373,0.41222497769810207,0.00795208021223569,0.005871139390069203,0.003250289465995874,4,0.020466830336308348,AFM,412.22497769810207,20.466830336308348,7.952080212235689,5.871139390069203,3.250289465995874
