H,abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,n,Phi_err_m2_eV,region,Phi_meV,Phi_err_m2_meV,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV
-0.8998772517556505,0.8998772517556505,0.3371390619116545,0.0006131419384163678,0.0004509113476588231,0.0005781602307013555,4,0.001316664987806338,FM,337.1390619116545,1.316664987806338,0.6131419384163678,0.45091134765882307,0.5781602307013555
-0.8401467373033509,0.8401467373033509,0.3374920534683953,0.0006135709732398421,0.00025424686936632114,0.0005781602307013555,4,0.0007424030308664966,FM,337.4920534683953,0.7424030308664966,0.6135709732398421,0.2542468693663211,0.5781602307013555
-0.779870277738548,0.779870277738548,0.3372974764760071,0.0006115614505778054,0.00023235233425382098,0.0005781602307013555,4,0.0006784708012683681,FM,337.2974764760071,0.6784708012683681,0.6115614505778054,0.23235233425382099,0.5781602307013555
-0.7199419055033021,0.7199419055033021,0.3374976003290853,0.0006101023578553821,0.00043749065498768314,0.0005781602307013555,4,0.0012774764505385438,FM,337.49760032908534,1.2774764505385439,0.6101023578553821,0.43749065498768314,0.5781602307013555
-0.660013010098833,0.660013010098833,0.3374797255519786,0.0006062299957688275,0.00019004200292140115,0.0005781602307013555,4,0.0006717121703476158,FM,337.47972555197856,0.6717121703476158,0.6062299957688275,0.19004200292140117,0.5781602307013555
-0.5998846891695103,0.5998846891695103,0.3374380244882756,0.0006060178906245119,0.00026952219552085397,0.0005781602307013555,4,0.000787007113752017,FM,337.4380244882756,0.7870071137520169,0.606017890624512,0.269522195520854,0.5781602307013555
-0.5399547482428505,0.5399547482428505,0.33798291196760194,0.00060776250930921,0.0002632701953014623,0.0005781602307013555,4,0.0007687512196935267,FM,337.9829119676019,0.7687512196935268,0.60776250930921,0.2632701953014623,0.5781602307013555
-0.48002690205862414,0.48002690205862414,0.3381881486452268,0.0006009145016664374,0.00021690178107014886,0.0005781602307013555,4,0.0006717121703476158,FM,338.18814864522676,0.6717121703476158,0.6009145016664373,0.21690178107014885,0.5781602307013555
-0.41989910561943317,0.41989910561943317,0.3385988354113602,0.000589717698976303,0.00025430375342976817,0.0005781602307013555,4,0.0007425691328177865,FM,338.5988354113602,0.7425691328177865,0.589717698976303,0.2543037534297682,0.5781602307013555
-0.359970212864898,0.359970212864898,0.3372960073020266,0.0005728163573930732,0.00011019227839733373,0.0005781602307013555,4,0.0005728163573930732,spinflip,337.29600730202657,0.5728163573930732,0.5728163573930732,0.11019227839733373,0.5781602307013555
-0.3000413301530307,0.3000413301530307,0.4637121293086772,0.0010437531345521734,0.01667218780095552,0.0005781602307013555,4,0.048682930828034,spinflip,463.7121293086772,48.682930828034,1.0437531345521733,16.67218780095552,0.5781602307013555
