! Date:	02-Dec-25
!Time:	13:01
! User Name:	Aditya Kumar
! Sample Name:	Gr-CrSBr-Gr
! Sample ID:	SHCBS2
! Current Source:	Keithley 2400
! LockIn Specifications:
!LockIn Input Voltage (V)=	
!LockIn Input Frequency (Hz)=	
!Time Constant for Zi LockIn  1st Harmonic (s)=	
!Time Constant for Zi LockIn 2nd Harmonic (s)=	
!Time Constant of SR7265=	
!Time Constant of SR7225=	
! Measuring Insturment 1:	
! Measuring Insturment 1:	
! U1, th1 (volts):	
! U2, th2 (volts):	
! U3, th3 (volts):	
! U4 , th4(volts):	
! U5, th5 (volts):	
! Comments:	


! 
! 
date	time	Tcryo (K)	Tsample (K)	Hx (T)	Hy (T)	Hz (T)	|H|	phi	theta	L1_Ch1	L1_Ch2	L2_Ch1	L2_Ch2	L3_Ch1	L3_Ch2	L4_Ch1	L4_Ch2	L5_ Ch1	L5_Ch2
02-Dec-25	13:06:34	50.0015	0.0000	-0.000010	3.428520	0.000000	3.428520	84.0000	90.0000	9.997753E-2	5.838307E-6	1.531835E-8	2.132237E-11	-1.000477E-1	5.431405E-6	-1.486202E-8	2.665035E-11	6.627658E+6	1.645875E-3	
02-Dec-25	13:09:02	49.9996	0.0000	-0.000010	3.428540	0.000000	3.428540	84.0000	90.0000	9.997693E-2	6.341385E-6	1.524467E-8	1.634243E-11	-1.000414E-1	4.346791E-6	-1.483839E-8	2.297392E-11	6.648867E+6	1.360362E-3	
02-Dec-25	13:11:36	50.0006	0.0000	-0.000020	3.200000	0.000000	3.200000	84.0000	90.0000	9.997482E-2	6.075482E-6	1.511555E-8	2.434459E-11	-1.000485E-1	9.090049E-6	-1.472734E-8	2.702309E-11	6.702546E+6	1.797089E-3	
02-Dec-25	13:14:12	50.0013	0.0000	-0.000020	2.971520	0.000000	2.971520	84.0000	90.0000	9.997726E-2	5.597958E-6	1.504303E-8	2.422711E-11	-1.000432E-1	4.717969E-6	-1.456923E-8	3.933258E-11	6.754651E+6	2.197972E-3	
02-Dec-25	13:16:45	50.0002	0.0000	-0.000010	2.742940	0.000000	2.742940	84.0000	90.0000	9.997825E-2	6.892974E-6	1.488889E-8	2.375595E-11	-1.000449E-1	8.387864E-6	-1.441515E-8	3.138694E-11	6.825789E+6	1.958146E-3	
02-Dec-25	13:19:22	49.9987	0.0000	-0.000010	2.514400	0.000000	2.514400	84.0000	90.0000	9.997431E-2	1.012478E-5	1.475863E-8	3.224276E-11	-1.000475E-1	7.595504E-6	-1.431307E-8	3.089603E-11	6.880294E+6	2.260422E-3	
02-Dec-25	13:21:55	49.9986	0.0000	-0.000010	2.285800	0.000000	2.285800	84.0000	90.0000	9.997716E-2	6.627906E-6	1.458029E-8	2.271314E-11	-1.000444E-1	5.048318E-6	-1.417211E-8	2.438542E-11	6.956691E+6	1.696449E-3	
02-Dec-25	13:24:28	49.9998	0.0000	-0.000010	2.057210	0.000000	2.057210	84.0000	90.0000	9.997482E-2	7.600444E-6	1.434535E-8	1.755378E-11	-1.000533E-1	5.614032E-6	-1.394659E-8	1.667962E-11	7.070146E+6	1.276069E-3	
02-Dec-25	13:27:05	49.9982	0.0000	-0.000010	1.828590	0.000000	1.828590	84.0000	90.0000	9.997609E-2	6.596686E-6	1.380138E-8	1.990025E-11	-1.000442E-1	7.527769E-6	-1.362592E-8	2.206371E-11	7.292743E+6	1.600622E-3	
02-Dec-25	13:29:38	50.0009	0.0000	-0.000010	1.599960	0.000000	1.599960	84.0000	90.0000	9.997663E-2	7.569330E-6	1.335289E-8	1.670085E-11	-1.000448E-1	6.507364E-6	-1.291967E-8	1.932031E-11	7.613317E+6	1.441432E-3	
02-Dec-25	13:32:14	49.9990	0.0000	-0.000010	1.371500	0.000000	1.371500	84.0000	90.0000	9.997568E-2	7.474618E-6	1.286301E-8	3.082177E-11	-1.000449E-1	6.803445E-6	-1.181120E-8	2.452573E-11	8.106462E+6	2.314514E-3	
02-Dec-25	13:34:51	50.0000	0.0000	-0.000010	1.142940	0.000000	1.142940	84.0000	90.0000	9.997071E-2	5.420444E-6	1.236177E-8	7.738053E-12	-1.000467E-1	5.451138E-6	-1.095008E-8	2.012212E-11	8.580074E+6	1.249461E-3	
02-Dec-25	13:37:21	50.0006	0.0000	-0.000010	0.914300	0.000000	0.914300	84.0000	90.0000	9.997662E-2	3.503140E-6	1.180698E-8	1.714355E-11	-1.000514E-1	6.488220E-6	-1.020383E-8	1.772026E-11	9.087719E+6	1.633891E-3	
02-Dec-25	13:39:58	50.0004	0.0000	-0.000010	0.685700	0.000000	0.685700	84.0000	90.0000	9.997346E-2	7.692980E-6	1.124064E-8	2.238201E-11	-1.000488E-1	5.653670E-6	-9.523127E-9	3.858434E-11	9.633237E+6	3.002915E-3	
02-Dec-25	13:42:34	49.9989	0.0000	-0.000010	0.457160	0.000000	0.457160	84.0000	90.0000	9.997649E-2	4.875752E-6	1.065600E-8	3.197964E-11	-1.000441E-1	8.082728E-6	-8.845637E-9	3.632077E-11	1.025660E+7	3.567077E-3	
02-Dec-25	13:45:10	50.0008	0.0000	-0.000010	0.228550	0.000000	0.228550	84.0000	90.0000	9.997427E-2	7.814286E-6	1.014630E-8	2.149698E-11	-1.000488E-1	8.970630E-6	-8.299160E-9	2.838548E-11	1.084403E+7	2.788237E-3	
02-Dec-25	13:47:46	49.9998	0.0000	-0.000010	-0.000170	0.000000	0.000170	84.0000	90.0000	9.997713E-2	5.680569E-6	9.846431E-9	2.621982E-11	-1.000444E-1	7.038062E-6	-7.956276E-9	3.257841E-11	1.123545E+7	3.366355E-3	
02-Dec-25	13:50:20	49.9990	0.0000	-0.000010	-0.228500	0.000000	0.228500	84.0000	90.0000	9.997251E-2	7.144251E-6	9.902671E-9	2.311701E-11	-1.000437E-1	4.960924E-6	-7.991294E-9	2.362848E-11	1.117786E+7	2.672881E-3	
02-Dec-25	13:52:56	50.0013	0.0000	-0.000010	-0.457060	0.000000	0.457060	84.0000	90.0000	9.997422E-2	4.106400E-6	1.021559E-8	2.488725E-11	-1.000463E-1	5.727609E-6	-8.339597E-9	1.204566E-11	1.077976E+7	2.039601E-3	
02-Dec-25	13:55:29	50.0006	0.0000	-0.000010	-0.685680	0.000000	0.685680	84.0000	90.0000	9.997858E-2	5.797792E-6	1.067434E-8	2.912554E-11	-1.000439E-1	5.014841E-6	-8.842081E-9	3.176654E-11	1.024893E+7	3.174101E-3	
02-Dec-25	13:58:06	50.0014	0.0000	-0.000010	-0.914250	0.000000	0.914250	84.0000	90.0000	9.997514E-2	4.170916E-6	1.121212E-8	2.554682E-11	-1.000434E-1	2.354256E-6	-9.525021E-9	2.283110E-11	9.645427E+6	2.365535E-3	
02-Dec-25	14:00:42	50.0010	0.0000	-0.000010	-1.142890	0.000000	1.142890	84.0000	90.0000	9.997540E-2	5.860854E-6	1.182558E-8	3.208932E-11	-1.000428E-1	3.478880E-6	-1.029229E-8	1.751757E-11	9.043284E+6	2.289537E-3	
02-Dec-25	14:03:16	50.0003	0.0000	-0.000010	-1.371540	0.000000	1.371540	84.0000	90.0000	9.997648E-2	3.403607E-6	1.239525E-8	2.366455E-11	-1.000441E-1	4.650095E-6	-1.123531E-8	2.522038E-11	8.464488E+6	2.108981E-3	
02-Dec-25	14:05:52	50.0001	0.0000	-0.000010	-1.599860	0.000000	1.599860	84.0000	90.0000	9.997579E-2	5.210270E-6	1.296990E-8	4.129659E-11	-1.000426E-1	5.192998E-6	-1.242122E-8	1.661715E-11	7.877494E+6	2.332878E-3	
02-Dec-25	14:08:22	50.0000	0.0000	-0.000010	-1.828400	0.000000	1.828400	84.0000	90.0000	9.997907E-2	2.803212E-6	1.346230E-8	3.974632E-11	-1.000417E-1	5.561874E-6	-1.330490E-8	2.870772E-11	7.472606E+6	2.599206E-3	
02-Dec-25	14:10:58	50.0010	0.0000	-0.000010	-2.057120	0.000000	2.057120	84.0000	90.0000	9.997875E-2	4.417689E-6	1.391742E-8	3.035098E-11	-1.000433E-1	4.883005E-6	-1.357160E-8	2.340093E-11	7.276433E+6	2.001894E-3	
02-Dec-25	14:13:31	49.9988	0.0000	-0.000000	-2.285670	0.000000	2.285670	84.0000	90.0000	9.997741E-2	3.988643E-6	1.411925E-8	3.085713E-11	-1.000421E-1	3.480778E-6	-1.372231E-8	3.120988E-11	7.184206E+6	2.266637E-3	
02-Dec-25	14:16:02	49.9993	0.0000	-0.000010	-2.514190	0.000000	2.514190	84.0000	90.0000	9.997822E-2	1.335893E-6	1.425935E-8	3.012723E-11	-1.000448E-1	2.493943E-6	-1.382419E-8	2.545374E-11	7.122426E+6	1.998276E-3	
02-Dec-25	14:18:38	50.0003	0.0000	-0.000010	-2.742930	0.000000	2.742930	84.0000	90.0000	9.997969E-2	4.439947E-6	1.431567E-8	2.601788E-11	-1.000436E-1	3.149807E-6	-1.388170E-8	2.252162E-11	7.093686E+6	1.759364E-3	
02-Dec-25	14:21:12	50.0016	0.0000	-0.000000	-2.971460	0.000000	2.971460	84.0000	90.0000	9.997696E-2	3.140734E-6	1.435533E-8	2.039128E-11	-1.000440E-1	3.170905E-6	-1.398155E-8	2.115959E-11	7.058680E+6	1.497872E-3	
02-Dec-25	14:23:48	50.0003	0.0000	-0.000000	-3.199840	0.000000	3.199840	84.0000	90.0000	9.997610E-2	1.918093E-6	1.444066E-8	3.400426E-11	-1.000445E-1	2.171466E-6	-1.405594E-8	2.185940E-11	7.019104E+6	1.980808E-3	
02-Dec-25	14:26:28	50.0008	0.0000	-0.000000	-3.428460	0.000700	3.428460	84.0000	90.0000	9.997672E-2	3.869769E-6	1.450586E-8	2.597724E-11	-1.000439E-1	2.289989E-6	-1.409900E-8	2.906775E-11	6.992537E+6	1.955118E-3	
02-Dec-25	14:28:50	50.0002	0.0000	-0.000000	-3.428450	0.000000	3.428450	84.0000	90.0000	9.997671E-2	2.088800E-6	1.444428E-8	2.445817E-11	-1.000443E-1	2.686764E-6	-1.408483E-8	1.496099E-11	7.011122E+6	1.405592E-3	
02-Dec-25	14:31:23	50.0000	0.0000	-0.000010	-3.199870	0.000000	3.199870	84.0000	90.0000	9.997743E-2	1.781394E-6	1.438567E-8	1.620880E-11	-1.000447E-1	2.266600E-6	-1.399037E-8	2.222132E-11	7.048981E+6	1.374554E-3	
02-Dec-25	14:33:59	49.9991	0.0000	-0.000000	-2.971480	0.000000	2.971480	84.0000	90.0000	9.997832E-2	2.220209E-6	1.429672E-8	2.421821E-11	-1.000456E-1	2.734780E-6	-1.392637E-8	2.237585E-11	7.087246E+6	1.675692E-3	
02-Dec-25	14:36:36	49.9989	0.0000	-0.000010	-2.742950	0.000000	2.742950	84.0000	90.0000	9.997303E-2	3.225560E-6	1.420115E-8	2.761884E-11	-1.000449E-1	3.433731E-6	-1.380392E-8	2.546769E-11	7.142205E+6	1.928898E-3	
02-Dec-25	14:39:09	49.9989	0.0000	-0.000000	-2.514200	0.000000	2.514200	84.0000	90.0000	9.997859E-2	4.475088E-6	1.413755E-8	1.255527E-11	-1.000462E-1	2.628551E-6	-1.368217E-8	2.198571E-11	7.190036E+6	1.277114E-3	
02-Dec-25	14:41:49	49.9975	0.0000	-0.000010	-2.285680	0.000000	2.285680	84.0000	90.0000	9.997768E-2	4.180135E-6	1.401554E-8	2.862005E-11	-1.000429E-1	6.260866E-6	-1.359037E-8	2.704521E-11	7.245573E+6	2.068626E-3	
02-Dec-25	14:44:25	50.0010	0.0000	-0.000000	-2.057130	0.000000	2.057130	84.0000	90.0000	9.997985E-2	2.936518E-6	1.378492E-8	1.597792E-11	-1.000422E-1	6.148628E-6	-1.343674E-8	2.619213E-11	7.347898E+6	1.594556E-3	
02-Dec-25	14:46:58	49.9999	0.0000	-0.000000	-1.828400	0.000000	1.828400	84.0000	90.0000	9.997858E-2	4.935631E-6	1.331406E-8	3.037749E-11	-1.000420E-1	5.735446E-6	-1.313853E-8	2.998585E-11	7.561476E+6	2.335295E-3	
02-Dec-25	14:49:34	50.0021	0.0000	-0.000000	-1.599850	0.000000	1.599850	84.0000	90.0000	9.997766E-2	2.448944E-6	1.289635E-8	1.927234E-11	-1.000425E-1	1.908854E-6	-1.243429E-8	2.741526E-11	7.896372E+6	1.864914E-3	
02-Dec-25	14:52:05	50.0001	0.0000	-0.000000	-1.371510	0.000000	1.371510	84.0000	90.0000	9.997954E-2	4.505289E-6	1.244958E-8	3.637986E-11	-1.000439E-1	4.944480E-6	-1.145605E-8	2.539461E-11	8.367207E+6	2.631340E-3	
02-Dec-25	14:54:41	50.0006	0.0000	-0.000000	-1.142860	0.000000	1.142860	84.0000	90.0000	9.997977E-2	2.920040E-6	1.199772E-8	3.779673E-11	-1.000427E-1	4.284859E-6	-1.063824E-8	2.116899E-11	8.836492E+6	2.640978E-3	
02-Dec-25	14:57:17	49.9991	0.0000	-0.000000	-0.914220	0.000000	0.914220	84.0000	90.0000	9.997626E-2	4.616934E-6	1.147333E-8	3.026509E-11	-1.000412E-1	6.604332E-6	-9.919249E-9	2.784234E-11	9.349852E+6	2.772344E-3	
02-Dec-25	14:59:57	49.9988	0.0000	-0.000010	-0.685650	0.000000	0.685650	84.0000	90.0000	9.998011E-2	5.049907E-6	1.093498E-8	1.769748E-11	-1.000449E-1	3.916174E-6	-9.251978E-9	2.155579E-11	9.908625E+6	1.989311E-3	
02-Dec-25	15:02:36	49.9989	0.0000	-0.000000	-0.457030	0.000000	0.457030	84.0000	90.0000	9.998045E-2	3.031899E-6	1.038995E-8	2.625123E-11	-1.000429E-1	2.776410E-6	-8.624609E-9	3.058317E-11	1.051948E+7	3.018033E-3	
02-Dec-25	15:05:16	49.9983	0.0000	-0.000010	-0.228480	0.000000	0.228480	84.0000	90.0000	9.997914E-2	4.908488E-6	9.884532E-9	3.274381E-11	-1.000433E-1	1.945149E-6	-8.093587E-9	1.548166E-11	1.112588E+7	2.716718E-3	
02-Dec-25	15:07:56	49.9994	0.0000	-0.000000	-0.000160	0.000000	0.000160	84.0000	90.0000	9.997705E-2	3.878809E-6	9.599751E-9	2.486559E-11	-1.000441E-1	1.789688E-6	-7.787306E-9	2.108018E-11	1.150402E+7	2.670867E-3	
02-Dec-25	15:10:32	49.9993	0.0000	-0.000000	0.228540	0.000000	0.228540	84.0000	90.0000	9.997909E-2	2.890516E-6	9.656778E-9	2.349978E-11	-1.000425E-1	1.917779E-6	-7.795328E-9	2.021416E-11	1.146117E+7	2.528833E-3	
02-Dec-25	15:13:11	49.9997	0.0000	-0.000010	0.457130	0.000000	0.457130	84.0000	90.0000	9.997840E-2	3.136914E-6	9.995756E-9	2.302489E-11	-1.000446E-1	2.218528E-6	-8.136422E-9	2.331512E-11	1.103138E+7	2.582452E-3	
02-Dec-25	15:15:45	50.0027	0.0000	-0.000010	0.685660	0.000000	0.685660	84.0000	90.0000	9.997619E-2	3.365214E-6	1.046163E-8	1.772694E-11	-1.000398E-1	4.548931E-6	-8.662429E-9	7.818066E-12	1.045887E+7	1.375320E-3	
02-Dec-25	15:18:24	50.0010	0.0000	-0.000010	0.914250	0.000000	0.914250	84.0000	90.0000	9.998070E-2	5.176864E-6	1.103238E-8	2.492735E-11	-1.000417E-1	3.947331E-6	-9.329871E-9	1.508363E-11	9.823195E+6	2.010574E-3	
02-Dec-25	15:20:58	50.0006	0.0000	-0.000010	1.142870	0.000000	1.142870	84.0000	90.0000	9.997919E-2	4.543846E-6	1.160766E-8	1.640158E-11	-1.000439E-1	4.432908E-6	-1.004726E-8	2.490964E-11	9.236844E+6	1.952584E-3	
02-Dec-25	15:23:34	49.9999	0.0000	-0.000010	1.371430	0.000000	1.371430	84.0000	90.0000	9.997781E-2	1.636256E-6	1.216972E-8	2.194990E-11	-1.000420E-1	2.870916E-6	-1.097232E-8	1.784962E-11	8.643136E+6	1.742326E-3	
02-Dec-25	15:26:11	49.9998	0.0000	-0.000010	1.599880	0.000000	1.599880	84.0000	90.0000	9.997602E-2	3.378561E-6	1.277257E-8	1.789301E-11	-1.000440E-1	5.332522E-6	-1.215415E-8	1.296168E-11	8.024325E+6	1.281367E-3	
02-Dec-25	15:28:49	50.0000	0.0000	-0.000010	1.828520	0.000000	1.828520	84.0000	90.0000	9.997863E-2	1.760423E-6	1.319409E-8	3.051474E-11	-1.000447E-1	2.497228E-6	-1.299645E-8	1.437968E-11	7.637235E+6	1.735432E-3	
02-Dec-25	15:31:22	49.9996	0.0000	-0.000010	2.057130	0.000000	2.057130	84.0000	90.0000	9.997740E-2	4.334686E-6	1.366219E-8	2.379304E-11	-1.000459E-1	4.660150E-6	-1.330759E-8	1.828170E-11	7.416571E+6	1.605038E-3	
02-Dec-25	15:33:58	49.9988	0.0000	-0.000010	2.285750	0.000000	2.285750	84.0000	90.0000	9.997784E-2	3.693100E-6	1.387634E-8	1.598085E-11	-1.000453E-1	2.514573E-6	-1.347073E-8	1.416468E-11	7.314244E+6	1.133366E-3	
02-Dec-25	15:36:32	50.0020	0.0000	-0.000010	2.514370	0.000000	2.514370	84.0000	90.0000	9.997784E-2	5.101234E-6	1.397655E-8	2.478845E-11	-1.000419E-1	3.659176E-6	-1.358982E-8	1.054597E-11	7.255932E+6	1.325592E-3	
02-Dec-25	15:39:08	49.9994	0.0000	-0.000010	2.742920	0.000000	2.742920	84.0000	90.0000	9.998032E-2	5.484128E-6	1.407595E-8	1.840861E-11	-1.000429E-1	3.509547E-6	-1.365705E-8	1.781178E-11	7.212464E+6	1.351002E-3	
