! Date:	27-Nov-25
!Time:	11:23
! User Name:	Aditya Kumar
! Sample Name:	Gr-CrSBr-Gr
! Sample ID:	SHCBS2
! Current Source:	Keithley 2400
! LockIn Specifications:
!LockIn Input Voltage (V)=	
!LockIn Input Frequency (Hz)=	
!Time Constant for Zi LockIn  1st Harmonic (s)=	
!Time Constant for Zi LockIn 2nd Harmonic (s)=	
!Time Constant of SR7265=	
!Time Constant of SR7225=	
! Measuring Insturment 1:	
! Measuring Insturment 1:	
! U1, th1 (volts):	
! U2, th2 (volts):	
! U3, th3 (volts):	
! U4 , th4(volts):	
! U5, th5 (volts):	
! Comments:	


! 
! 
date	time	Tcryo (K)	Tsample (K)	Hx (T)	Hy (T)	Hz (T)	|H|	phi	theta	L1_Ch1	L1_Ch2	L2_Ch1	L2_Ch2	L3_Ch1	L3_Ch2	L4_Ch1	L4_Ch2	L5_ Ch1	L5_Ch2
27-Nov-25	11:31:19	160.0012	0.0000	-0.000000	3.428670	0.000000	3.428670	84.0000	90.0000	9.998851E-2	7.145061E-7	3.498984E-7	2.965224E-11	-1.000601E-1	6.896065E-7	-3.406825E-7	5.158875E-11	2.896817E+5	1.246604E-4	
27-Nov-25	11:33:04	160.0007	0.0000	-0.000000	3.428670	0.000000	3.428670	84.0000	90.0000	9.998709E-2	5.985866E-7	3.499045E-7	5.241339E-11	-1.000607E-1	6.701944E-7	-3.406842E-7	3.394168E-11	2.896772E+5	1.313880E-4	
27-Nov-25	11:34:58	160.0001	0.0000	-0.000000	3.200110	0.000000	3.200110	84.0000	90.0000	9.998932E-2	9.078024E-7	3.470068E-7	4.726771E-11	-1.000596E-1	5.431565E-7	-3.376852E-7	2.842718E-11	2.921736E+5	1.178062E-4	
27-Nov-25	11:36:51	160.0008	0.0000	-0.000000	2.971600	0.000000	2.971600	84.0000	90.0000	9.998826E-2	6.680533E-7	3.437726E-7	3.174160E-11	-1.000605E-1	6.442563E-7	-3.344526E-7	4.000762E-11	2.949592E+5	1.123496E-4	
27-Nov-25	11:38:44	159.9986	0.0000	-0.000000	2.743000	0.000000	2.743000	84.0000	90.0000	9.998848E-2	5.793566E-7	3.404412E-7	3.435725E-11	-1.000593E-1	5.800485E-7	-3.310566E-7	3.531411E-11	2.979128E+5	1.095508E-4	
27-Nov-25	11:40:37	160.0017	0.0000	-0.000000	2.514450	0.000000	2.514450	84.0000	90.0000	9.998938E-2	8.725567E-7	3.367442E-7	3.550647E-11	-1.000582E-1	6.777128E-7	-3.273445E-7	3.536457E-11	3.012363E+5	1.144687E-4	
27-Nov-25	11:42:30	160.0048	0.0000	-0.000000	2.285860	0.000000	2.285860	84.0000	90.0000	9.998922E-2	6.376261E-7	3.327451E-7	3.553544E-11	-1.000586E-1	6.694095E-7	-3.232953E-7	3.555898E-11	3.049322E+5	1.149026E-4	
27-Nov-25	11:44:23	159.9993	0.0000	-0.000010	2.057250	0.000000	2.057250	84.0000	90.0000	9.998867E-2	6.753383E-7	3.284551E-7	4.104221E-11	-1.000588E-1	6.033440E-7	-3.189681E-7	3.622048E-11	3.089903E+5	1.257307E-4	
27-Nov-25	11:46:16	160.0056	0.0000	-0.000000	1.828620	0.000000	1.828620	84.0000	90.0000	9.998908E-2	6.492385E-7	3.238836E-7	3.380982E-11	-1.000581E-1	6.647008E-7	-3.143605E-7	3.306678E-11	3.134337E+5	1.113503E-4	
27-Nov-25	11:48:09	159.9993	0.0000	-0.000010	1.599990	0.000000	1.599990	84.0000	90.0000	9.998871E-2	5.966960E-7	3.188488E-7	3.970403E-11	-1.000585E-1	5.847380E-7	-3.093469E-7	2.459051E-11	3.184473E+5	1.082537E-4	
