Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-1.0,2.943474935752494,0.008175742956635012,-4.053251714062573e-08,1.1030536570580863e-10,-1.1930644828639018e-07,6.631125172841786e-11
-0.9899497487437185,2.948126445096406,0.006912652276022174,-3.900046663260635e-08,8.878299829925261e-11,-1.1497830705068677e-07,6.459643163429573e-11
-0.9798994974874372,2.9523939470632645,0.0062612667029236044,-3.7675125662612767e-08,7.673691197404156e-11,-1.112318129611458e-07,6.570875348891849e-11
-0.9698492462311558,2.957609117456539,0.005737684040079597,-3.576772299931072e-08,6.580068465234937e-11,-1.0578694365342133e-07,6.513633033550021e-11
-0.9597989949748744,2.9623802918475675,0.005113976141216576,-3.453676544056993e-08,5.5514445209696106e-11,-1.0231103328530653e-07,6.44149010858876e-11
-0.949748743718593,2.97009895656909,0.004227560989010219,-3.274320751167998e-08,4.1718412034329986e-11,-9.725056646516589e-08,6.170925430649074e-11
-0.9396984924623115,2.9745481085067964,0.0038862346721156263,-3.160209220020123e-08,3.575905941199153e-11,-9.400194357896595e-08,6.139316896607321e-11
-0.9296482412060302,2.9834261109341695,0.004422765242336445,-2.993709865929536e-08,3.966673217557651e-11,-8.93151218257541e-08,5.938021894660263e-11
-0.9195979899497487,2.989833622983827,0.004423696337403775,-2.88664012781993e-08,3.7955119738602336e-11,-8.630573711610359e-08,5.855529433350896e-11
-0.9095477386934674,3.0022285961504864,0.004839776615245145,-2.7302895391486928e-08,3.969205366953199e-11,-8.196953330202738e-08,5.7102983495189216e-11
-0.8994974874371859,3.010074183190257,0.004458333292607627,-2.6304316674991612e-08,3.4325262524123884e-11,-7.917794452985323e-08,5.547704593521538e-11
-0.8894472361809045,3.021568062910623,0.003933733464945442,-2.486709195162235e-08,2.747920057352415e-11,-7.51376108584839e-08,5.171871986868375e-11
-0.8793969849246231,3.0304820596258426,0.004124949408068814,-2.3941236875953678e-08,2.7900205133231064e-11,-7.255348883783028e-08,5.102882629198438e-11
-0.8693467336683417,3.0442121822675317,0.004140416934741579,-2.2604541551510073e-08,2.608875238713692e-11,-6.881302076567958e-08,4.9517840050460765e-11
-0.8592964824120604,3.053875315700547,0.00434040760820137,-2.174884514017647e-08,2.6824079661373144e-11,-6.641826131857873e-08,4.691144711233928e-11
-0.8492462311557789,3.0700587441983482,0.006044051023475244,-2.051057931890428e-08,3.7692293839996186e-11,-6.296868338657589e-08,4.4466405980164806e-11
-0.8391959798994975,3.0807582611338353,0.006321389600578979,-1.9722941278124282e-08,3.784340062241671e-11,-6.07616142764389e-08,4.41794322339239e-11
-0.8291457286432161,3.0979362398730976,0.007559569389547831,-1.858480595773965e-08,4.2939675116854735e-11,-5.757454388749111e-08,4.519773355303161e-11
-0.8190954773869347,3.109814149191966,0.008522118242599165,-1.7857622798436012e-08,4.663582053583817e-11,-5.5533888049509344e-08,4.611801481669654e-11
-0.8090452261306533,3.127107195534729,0.010001144268639383,-1.681150384800841e-08,5.195577787997692e-11,-5.257137465086689e-08,4.326910556515195e-11
-0.7989949748743719,3.1396220789691363,0.010709791088410107,-1.613850430259903e-08,5.335961521577163e-11,-5.0668804429978315e-08,4.2516988760577844e-11
-0.7889447236180904,3.159908340527212,0.010673082428204566,-1.5168577732051708e-08,4.9575867180700297e-11,-4.793131528944553e-08,4.085702016458644e-11
-0.778894472361809,3.1731868484468144,0.010995705785176575,-1.4550628112946218e-08,4.8892753126018864e-11,-4.617186176464143e-08,3.908943870737567e-11
-0.7688442211055276,3.193246990853514,0.010495753704919912,-1.3665503834543753e-08,4.342121135663622e-11,-4.3637328998153995e-08,3.670128213221565e-11
-0.7587939698492463,3.208214989347459,0.010623272520038104,-1.310020992596787e-08,4.2017625585515253e-11,-4.202828984808849e-08,3.458347585877528e-11
-0.7487437185929648,3.231304877266108,0.01117210204924789,-1.2284855236473454e-08,4.1178412772921953e-11,-3.969611264212476e-08,3.3644523653427e-11
-0.7386934673366834,3.248367694066559,0.010667737784956418,-1.1761081678439302e-08,3.735660368205995e-11,-3.820431777152033e-08,3.187343592966418e-11
-0.728643216080402,3.274848427282654,0.01050654847705424,-1.1011404228808841e-08,3.4117589133410143e-11,-3.60606798208882e-08,3.001710748036623e-11
-0.7185929648241206,3.2918442667905174,0.011096202640103707,-1.0538137312964468e-08,3.439768597843002e-11,-3.4689906896333314e-08,2.9188217221796955e-11
-0.7085427135678393,3.3175471467319313,0.010726879126775155,-9.863641533245674e-09,3.0746358597521943e-11,-3.272309582500576e-08,2.8114408251411332e-11
-0.6984924623115578,3.3353153346689317,0.010090950924408638,-9.434187656957421e-09,2.7352836950356094e-11,-3.1465990762394446e-08,2.7203884870039994e-11
-0.6884422110552764,3.3623774236745794,0.010873404682862835,-8.817940922527482e-09,2.749803171615512e-11,-2.9649245481202602e-08,2.5388016107480644e-11
-0.6783919597989949,3.3808707840181746,0.011795662631563406,-8.428262701482055e-09,2.8488942315662617e-11,-2.8494867127470774e-08,2.4630890853782314e-11
-0.6683417085427136,3.406116141876476,0.010580075726594425,-7.876354292279885e-09,2.3334889201399244e-11,-2.682777749407258e-08,2.5040151429037993e-11
-0.6582914572864322,3.4230559103718137,0.010560140660256344,-7.526004498953627e-09,2.214427213948195e-11,-2.5761934181628072e-08,2.3886764725297818e-11
-0.6482412060301508,3.4450507781397257,0.010824314536477631,-7.029022656655027e-09,2.11130345568939e-11,-2.4215339972871164e-08,2.2324407041154075e-11
-0.6381909547738693,3.456492122928566,0.009810267632347784,-6.720463928210739e-09,1.7909412607736022e-11,-2.3229230630285987e-08,2.2685503252966394e-11
-0.6281407035175879,3.4757274840318093,0.008990224106093906,-6.276377343055749e-09,1.4866299442746034e-11,-2.181497723141341e-08,2.267122362652866e-11
-0.6180904522613065,3.4891858483787397,0.00859804968281896,-5.993404133527393e-09,1.335370914222404e-11,-2.0912100886318422e-08,2.201234578048705e-11
-0.6080402010050251,3.51229433515057,0.008543790309128444,-5.588348206124194e-09,1.1919443947727641e-11,-1.9627923747218857e-08,2.295659278220718e-11
-0.5979899497487438,3.5239619342515276,0.0077594522465261944,-5.336634300718601e-09,9.821359826771826e-12,-1.880609613275337e-08,2.2734909686045343e-11
-0.5879396984924623,3.5417512901962556,0.00550405053621423,-4.9727393978092665e-09,4.580272078058161e-12,-1.761220617800072e-08,2.2044706090083902e-11
-0.5778894472361809,3.555948984375702,0.006332453509902142,-4.740630525672327e-09,5.963591596809551e-12,-1.6857440303064962e-08,2.124819177248293e-11
-0.5678391959798995,3.5629667237972784,0.005525949032297132,-4.428454997757471e-09,4.029136943779726e-12,-1.577843779484362e-08,1.9818290996552726e-11
-0.5577889447236181,3.572630173002267,0.006437774727695517,-4.225103278333574e-09,5.58188525206925e-12,-1.5094731456225323e-08,1.8497850780605785e-11
-0.5477386934673367,3.585380163954434,0.0075658055594673,-3.935377994543882e-09,6.670942393102054e-12,-1.4109826199300415e-08,1.773259646016357e-11
-0.5376884422110553,3.587632737488131,0.008471579393756099,-3.757977399037501e-09,7.454325614004116e-12,-1.3482242743527436e-08,1.7272018721150224e-11
-0.5276381909547738,3.596395816269796,0.009566578437157683,-3.4981360396964766e-09,8.147633501548795e-12,-1.2580681817907001e-08,1.6164936869070485e-11
-0.5175879396984925,3.5955579617504574,0.011148522602925896,-3.339823108610092e-09,9.398662561738045e-12,-1.2008527569001178e-08,1.563270276011839e-11
-0.507537688442211,3.5981737917400225,0.014587745936322411,-3.111282491454867e-09,1.1843764326492932e-11,-1.1194935119452503e-08,1.5614944244579574e-11
-0.4974874371859297,3.6010604297393627,0.012517753804699478,-2.966433527373174e-09,9.344228728916703e-12,-1.0682306392875696e-08,1.5703562141191432e-11
-0.48743718592964824,3.6086352050494703,0.012365534558596826,-2.7567199460461502e-09,8.459397035303119e-12,-9.947996647764214e-09,1.5169805330030794e-11
-0.4773869346733668,3.618778857463867,0.01583319114783866,-2.6202813481902897e-09,1.0733057184655585e-11,-9.482218743437938e-09,1.4581375348746767e-11
-0.46733668341708545,3.6214316890113474,0.014753958364927752,-2.4338020327549773e-09,9.15226642615942e-12,-8.813847806199108e-09,1.3815016909358392e-11
-0.457286432160804,3.628736286252642,0.014194351122604539,-2.3120279764229964e-09,8.273765932943543e-12,-8.389739812877395e-09,1.3251582243145287e-11
-0.44723618090452255,3.6288322590197803,0.015245795241308794,-2.144493254598432e-09,8.298487388762552e-12,-7.782006301537109e-09,1.2731401411690908e-11
-0.4371859296482412,3.620436280163619,0.013118667746093911,-2.0435428706600913e-09,6.56869241754065e-12,-7.3985167490075045e-09,1.237487801192798e-11
-0.42713567839195976,3.614500530743043,0.01545029046563935,-1.8944513727427133e-09,7.483840183219583e-12,-6.847495492245423e-09,1.1180405556711044e-11
-0.4170854271356784,3.595763198410875,0.01354846318094611,-1.8070112178060012e-09,6.15563562171881e-12,-6.497584436102437e-09,1.046213044379304e-11
-0.40703517587939697,3.5742973913424634,0.012940103129714107,-1.678681721841309e-09,5.414872794582009e-12,-6.000107699271665e-09,9.862427687185752e-12
-0.3969849246231155,3.55623562125584,0.011726897134381705,-1.5984262397750865e-09,4.540588267591533e-12,-5.684380331838191e-09,9.51949052566762e-12
-0.3869346733668342,3.523016470978488,0.018260579096568134,-1.4861176232384257e-09,7.196864904807809e-12,-5.2356168644803765e-09,9.673535583544358e-12
-0.37688442211055273,3.4985445977296386,0.020885001347038433,-1.4152391849062413e-09,7.984361471672355e-12,-4.951277404849028e-09,9.661461534528468e-12
-0.3668341708542714,3.44165833754787,0.020027524930002486,-1.3201951899926167e-09,7.1969241481688305e-12,-4.543660782828684e-09,9.250162361361795e-12
-0.35678391959798994,3.402998645479501,0.022603987922832847,-1.2596147700114816e-09,7.937340364524773e-12,-4.286467356175045e-09,9.005096494959983e-12
-0.3467336683417085,3.3246170747544985,0.02109758174769975,-1.1769382453886616e-09,7.017047880586456e-12,-3.912868986550744e-09,8.50377239514379e-12
-0.33668341708542715,3.275597103280625,0.01659799254160461,-1.0875246390422441e-09,4.964109498084936e-12,-3.562292557393082e-09,7.837560685210661e-12
-0.3266331658291457,3.2267331349638493,0.01426315997478866,-1.0352722287090913e-09,3.897156828006819e-12,-3.3405472040834974e-09,7.74012115132305e-12
-0.31658291457286436,3.141486674265724,0.017399728872735748,-9.638289943212364e-10,4.818241669044944e-12,-3.0278559419310987e-09,7.220332741567925e-12
-0.3065326633165829,3.0977288833667465,0.0178958951863339,-9.142821870952062e-10,4.802448414633213e-12,-2.8321983385125397e-09,6.811461695098036e-12
-0.29648241206030146,3.017441990463859,0.020033432486149676,-8.457151908398175e-10,5.199003813376824e-12,-2.5518965288132215e-09,6.399004767520891e-12
-0.2864321608040201,2.9745226192484866,0.017758072058658005,-7.9910685025573e-10,4.333127109025202e-12,-2.376961401282082e-09,5.936928506123084e-12
-0.27638190954773867,2.899541255657629,0.02310228557543212,-7.338821961196811e-10,5.546916446112358e-12,-2.1279217044416385e-09,5.363841623531145e-12
-0.26633165829145733,2.8604948714187106,0.0304434024896961,-6.891851968065178e-10,7.123760991302963e-12,-1.971410720922739e-09,4.996655882559598e-12
-0.2562814070351759,2.7889426419182777,0.029713145430111748,-6.27073722549687e-10,6.4994319313184266e-12,-1.748872644445253e-09,4.311875025734596e-12
-0.24623115577889443,2.719711962664598,0.03139308035894606,-5.913633445341888e-10,6.661589300242195e-12,-1.6083379624109795e-09,4.04983190486637e-12
-0.2361809045226131,2.6568755555996972,0.02717206884157203,-5.307517493034424e-10,5.2483864438732465e-12,-1.4101413488160947e-09,3.6795978557414244e-12
-0.22613065326633164,2.6036540330909075,0.026088176484075035,-4.939759599561017e-10,4.7806569344505334e-12,-1.286142500389657e-09,3.3377850350408724e-12
-0.2160804020100502,2.531243428491429,0.02298743326766242,-4.3858948512625905e-10,3.8371672239131246e-12,-1.1101767520312826e-09,2.703533670308147e-12
-0.20603015075376885,2.46525167449427,0.026481579960229432,-4.054919223378042e-10,4.2632306020750736e-12,-9.996396405371723e-10,2.201661899281982e-12
-0.1959798994974874,2.3102898184137435,0.03198972215019002,-3.664324858696409e-10,5.0074420877912196e-12,-8.465652412406692e-10,1.8903746680531773e-12
-0.18592964824120606,2.215675807695189,0.029280829809192582,-3.3951788097319546e-10,4.4161385054655876e-12,-7.522615551522439e-10,1.7577764914069344e-12
-0.1758793969849246,2.0531881279842303,0.025835581159799812,-3.027274023251606e-10,3.751953135695232e-12,-6.215563084695255e-10,1.3516000318027253e-12
