Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-1.0,1.8275622287280064,0.0094584745878107,-1.3730568857735529e-06,7.10294845199594e-09,-2.50934690233465e-06,3.928584282187565e-10
-0.9899497487437184,1.8196457410553093,0.005717498577395,-1.3634856370213745e-06,4.2381628513665796e-09,-2.481060832396029e-06,1.1397862826122515e-09
-0.9798994974874372,1.8180248064603013,0.0003216916854503,-1.3350643399109431e-06,3.164848002068323e-11,-2.427180088178643e-06,4.256074552064124e-10
-0.969849246231156,1.830917264197144,0.0003875270416905,-1.2940881418764234e-06,1.2376539904093708e-10,-2.369368320354346e-06,4.473778220895768e-10
-0.9597989949748744,1.839686340394612,0.0004658419468397,-1.267123251861401e-06,2.0162770803601738e-10,-2.3311093380458213e-06,4.5917222666952336e-10
-0.949748743718593,1.8530472557489095,0.0005824116296827,-1.22710993810101e-06,2.8503807364320737e-10,-2.2738927033002912e-06,4.814439643150136e-10
-0.9396984924623116,1.862357990231811,0.0006633426307571,-1.2005749986814729e-06,3.3153630963767905e-10,-2.235900441666987e-06,5.030008498800639e-10
-0.92964824120603,1.876449584504883,0.0008015339022385,-1.1616514486407742e-06,4.0866284790922525e-10,-2.179780378141476e-06,5.281255150298345e-10
-0.9195979899497488,1.8859887663200168,0.0009138454774601,-1.1359395259084872e-06,4.709523083608583e-10,-2.142369185082293e-06,5.372872655249323e-10
-0.9095477386934674,1.900518785147603,0.0010760837445813,-1.09814703016398e-06,5.48373523234119e-10,-2.0870490596806954e-06,5.569935795248633e-10
-0.8994974874371859,1.9106809122886657,0.0014223555808177,-1.073109669905913e-06,7.400948695454224e-10,-2.0503701630816186e-06,5.745326624919414e-10
-0.8894472361809045,1.9246908778320029,0.0012419806516464,-1.0369135537915363e-06,5.943851607237173e-10,-1.995738058082933e-06,5.913912979871008e-10
-0.879396984924623,1.9356477760833248,0.00157461603837,-1.0124034754747783e-06,7.620244202129758e-10,-1.9596565358017832e-06,6.046873411319204e-10
-0.8693467336683418,1.9508405364594583,0.0015925113194133,-9.769428258131482e-07,7.301433087475746e-10,-1.9058596663995413e-06,6.257750742643159e-10
-0.8592964824120604,1.9611912843897696,0.0016824104545379,-9.537383441056606e-07,7.511228064819544e-10,-1.870463328048353e-06,6.361325090185367e-10
-0.8492462311557789,1.9771419012785216,0.0018580691393108,-9.194016456566012e-07,7.976838669132633e-10,-1.8177875177320943e-06,6.564883954380811e-10
-0.8391959798994975,1.9876656227048808,0.0019817683612315,-8.968980681222137e-07,8.294691615038516e-10,-1.782733457076945e-06,6.6413255586647e-10
-0.829145728643216,2.0037196824135832,0.0023045064363151,-8.638953809727141e-07,9.3367924278632e-10,-1.7310041784012083e-06,6.807959528649361e-10
-0.8190954773869348,2.0148549058035394,0.00242408670327,-8.42153683323888e-07,9.533919800556042e-10,-1.696817480285656e-06,6.910116443587345e-10
-0.8090452261306533,2.0316460992618417,0.0027010526918179,-8.101842718317829e-07,1.0202536993343006e-09,-1.6460077155503371e-06,7.017126789022691e-10
-0.7989949748743719,2.063020088725265,0.0041460420428153,-7.816189335012134e-07,1.5326164689536951e-09,-1.6124955615410204e-06,7.10319294150761e-10
-0.7889447236180904,2.0596644975862834,0.0030575331750164,-7.587244314122306e-07,1.0707210940592616e-09,-1.5627177748311106e-06,7.198088849145693e-10
