Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-0.4974874371859297,1.6669689829032563,0.0014988771245252,-8.385336999941093e-07,1.1039346225690751e-10,-1.3978096690092846e-06,1.2433142105109762e-09
-0.4874371859296482,1.674695735772569,0.001521249368235,-8.126098004831005e-07,1.0721912700111307e-10,-1.3608741677160465e-06,1.223071835044614e-09
-0.4773869346733668,1.6829624207831877,0.0015499359158254,-7.856256315137188e-07,1.0780077518076738e-10,-1.3221784146416487e-06,1.20407799605649e-09
-0.4673366834170854,1.691452654323521,0.0015819108261251,-7.590681544391238e-07,1.09009031646775e-10,-1.2839278446385124e-06,1.1865373161956923e-09
-0.457286432160804,1.7002459949387712,0.0016104756162286,-7.329078693146072e-07,1.0824237747424119e-10,-1.2461236694612692e-06,1.1658941947261283e-09
-0.4472361809045225,1.7092092142274034,0.001644988724845,-7.070832406201725e-07,1.1711967909095358e-10,-1.208553190093771e-06,1.145788383967502e-09
-0.4371859296482412,1.7184500353188823,0.0016786197400066,-6.817051635955279e-07,1.1823712596594314e-10,-1.1714762624577993e-06,1.126140689798598e-09
-0.4271356783919597,1.7280127300351174,0.0017099975230377,-6.566474074585157e-07,1.2476260323375656e-10,-1.1346950792328718e-06,1.1019742100323248e-09
-0.4170854271356784,1.7377334615849067,0.0017460065720207,-6.320776014983262e-07,1.273063430881001e-10,-1.0983823984419717e-06,1.081211537928415e-09
-0.4070351758793969,1.747863721141371,0.0017804973876163,-6.079070921888273e-07,1.269271910518507e-10,-1.062538752261394e-06,1.0593969461124684e-09
-0.3969849246231155,1.7582910772821507,0.0018172072949643,-5.840318981041098e-07,1.2668321222847384e-10,-1.0268980752846145e-06,1.03766894499251e-09
-0.3869346733668342,1.7688951685643013,0.0018561113470096,-5.606340329265676e-07,1.26976605417712e-10,-9.91702832176525e-07,1.0160697732662643e-09
-0.3768844221105527,1.7799742669013263,0.0018915464168701,-5.376042305191066e-07,1.179515573402377e-10,-9.569216961012984e-07,9.949940318521919e-10
-0.3668341708542714,1.791495498547477,0.0019233879902854,-5.149875789913699e-07,1.0523131668084859e-10,-9.225979295709024e-07,9.724152263334583e-10
-0.3567839195979899,1.809799555165013,0.0022669476678231,-4.884289269597913e-07,1.1975176431281875e-10,-8.839584547415549e-07,1.0858251228642654e-09
-0.3467336683417085,1.81815348355737,0.0020283319219726,-4.666402365235631e-07,1.2222130879476301e-10,-8.484235716033514e-07,9.200457863830475e-10
-0.3366834170854271,1.8308465239660168,0.0020748566289658,-4.454079313551737e-07,1.1648232318310558e-10,-8.154735628685139e-07,8.992146040861033e-10
-0.3266331658291457,1.8441189786676715,0.0021278594230948,-4.244882383726335e-07,1.2095748287150312e-10,-7.828068166041798e-07,8.752754699668726e-10
-0.3165829145728643,1.858002571571715,0.0021774987502835,-4.039147682391086e-07,1.1549879677927211e-10,-7.50474678084057e-07,8.529422004349458e-10
-0.3065326633165829,1.872277667039136,0.002240965681523,-3.838951276526988e-07,1.2411196371863686e-10,-7.187582739892859e-07,8.283188402900005e-10
-0.2964824120603014,1.8871547994829283,0.0022955793328544,-3.641940232584687e-07,1.2381161065590126e-10,-6.872904989352164e-07,8.027225824105823e-10
-0.2864321608040201,1.9025652884785564,0.0023582009832508,-3.45022901496584e-07,1.229280571323475e-10,-6.564285961175569e-07,7.792945502022087e-10
-0.2763819095477386,1.9187651168337647,0.0024484872746254,-3.2619285804669865e-07,1.3539697663746649e-10,-6.258874773803134e-07,7.552448637957321e-10
-0.2663316582914573,1.935808910439564,0.0025136483125046,-3.077305742507092e-07,1.3275833739827718e-10,-5.957075876492066e-07,7.295867585464661e-10
-0.2562814070351759,1.9533991149095355,0.0025979489984033,-2.898377359166357e-07,1.3339838264191003e-10,-5.661687768069398e-07,7.064575727646836e-10
-0.2462311557788944,1.9719917994568432,0.0026662741288702,-2.722682238296575e-07,1.2547439469136983e-10,-5.369107046447648e-07,6.824716566614924e-10
-0.2361809045226131,1.991367604881051,0.002773430367376,-2.552363296051764e-07,1.3057120745538896e-10,-5.082693583644907e-07,6.583968542427987e-10
-0.2261306532663316,2.0118312336440614,0.0028836674254031,-2.385886320102434e-07,1.3359054896428118e-10,-4.80000061870617e-07,6.333445411761586e-10
