Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-1.0,2.1587205289839533,0.0009632346706759557,-3.728331778439967e-07,1.4361350431867515e-10,-8.04842634898161e-07,1.8126800722571748e-10
-0.9899497487437185,2.1705045448535394,0.000909460276148634,-3.6301100092537253e-07,1.2858504449682717e-10,-7.879170273403534e-07,1.7635594614111574e-10
-0.9798994974874372,2.1812171700937997,0.0008990608007009869,-3.5438759831524317e-07,1.2085216121563885e-10,-7.729963143135129e-07,1.7896552389820522e-10
-0.9698492462311558,2.197723526921885,0.0009057097836368045,-3.416114351775589e-07,1.1390785673439337e-10,-7.507674881552716e-07,1.8182344258307275e-10
-0.9597989949748744,2.208947202149626,0.0008403672300019741,-3.333032461741891e-07,9.663306573042616e-11,-7.362492731038631e-07,1.8135700639857137e-10
-0.949748743718593,2.2259646620346416,0.0007186826703939338,-3.210388059608447e-07,6.43516324150907e-11,-7.146210372106365e-07,1.808730564725195e-10
-0.9396984924623115,2.2374922860369204,0.000665673824639268,-3.130120759630959e-07,4.352643857085553e-11,-7.003621054038297e-07,1.8420289914829e-10
-0.9296482412060302,2.2553361207043414,0.0006749143373550618,-3.0122464347085895e-07,3.2986874377903175e-11,-6.793628188661154e-07,1.8919933964202574e-10
-0.9195979899497487,2.2673816179563127,0.0006788733733329131,-2.9351659712578253e-07,2.4509785000304606e-11,-6.65514136888088e-07,1.913541882214158e-10
-0.9095477386934674,2.285448990999525,0.0007024489674177044,-2.8223493367776634e-07,2.623164583021676e-11,-6.450335443986689e-07,1.8897397937403724e-10
-0.8994974874371859,2.297631159529687,0.0007436370279786999,-2.749007270957725e-07,3.6139864083066223e-11,-6.316204763526139e-07,1.8680242588168557e-10
-0.8894472361809045,2.316343389532823,0.0007682409991921569,-2.641015510285157e-07,3.4143101814042165e-11,-6.117498818902678e-07,1.868449943706128e-10
