Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A)
-0.4974874371859297,1.4730500682205214,0.0017168412316914,-1.077727065363155e-06,8.261863894523035e-10,-1.5875459271562982e-06,1.3937131618582167e-09
-0.4874371859296482,1.477652164259537,0.0017549115637227,-1.0478731945344953e-06,8.285507454898962e-10,-1.548392093773452e-06,1.3721187551048083e-09
-0.4773869346733668,1.4825209863081668,0.0017851281438769,-1.0166886694555297e-06,8.164817299661523e-10,-1.5072622890095493e-06,1.3523093769999367e-09
-0.4673366834170854,1.4875285846695427,0.0018222494010884,-9.858989227147917e-07,8.11661828293035e-10,-1.466552829133161e-06,1.3303618098218955e-09
-0.457286432160804,1.4926454654089327,0.0018290940680618,-9.554959142490027e-07,7.759303534238224e-10,-1.4262166436205365e-06,1.308825972227196e-09
-0.4472361809045225,1.4978496808130466,0.0018521263152167,-9.25341899423134e-07,7.570284600726341e-10,-1.3860230686938794e-06,1.285114487914498e-09
-0.4371859296482412,1.5032881278116992,0.0018916181672803,-8.955521245946259e-07,7.537009488136692e-10,-1.3462728767396448e-06,1.2593745624842147e-09
-0.4271356783919597,1.5088260563118543,0.0019212757700467,-8.660726049899065e-07,7.381264859302207e-10,-1.3067529130666552e-06,1.2363007608437991e-09
-0.4170854271356784,1.514495932082938,0.0019701493704527,-8.36984412160804e-07,7.367392187347386e-10,-1.267609487434367e-06,1.2141520397802371e-09
-0.4070351758793969,1.5202953549943885,0.0020085897865874,-8.082996882104204e-07,7.270869699147313e-10,-1.2288542614297146e-06,1.1891215033612035e-09
-0.3969849246231155,1.5263613607163582,0.0020562271979031,-7.798408515954037e-07,7.20583251534891e-10,-1.190318943383364e-06,1.1668733409679332e-09
-0.3869346733668342,1.5325945214108267,0.002077095490518,-7.518008924272146e-07,6.95050765316025e-10,-1.1522059289257194e-06,1.1418229141755656e-09
-0.3768844221105527,1.539038866496408,0.0020699263502632,-7.240621956403327e-07,6.497380085501245e-10,-1.114359860851198e-06,1.1163886893739083e-09
-0.3668341708542714,1.5456793937518876,0.0021130307199474,-6.967384338765397e-07,6.391430338795351e-10,-1.0769342400779297e-06,1.091555649198184e-09
-0.3567839195979899,1.551767806516492,0.0030675497207107,-6.658214125389058e-07,1.0926509961171272e-09,-1.03320023286721e-06,1.1387292347406095e-09
-0.3467336683417085,1.561016114561298,0.0022226494508012,-6.378543346064098e-07,6.172171434963624e-10,-9.9570089506338e-07,1.0400209520695904e-09
-0.3366834170854271,1.5683913097679434,0.0022591994827641,-6.117628605975124e-07,6.011395734464554e-10,-9.594835541999162e-07,1.0105796750798816e-09
-0.3266331658291457,1.5762054923997746,0.0023218487034519,-5.85892029685969e-07,5.947809030178669e-10,-9.23486235144276e-07,9.8572757113935e-10
-0.3165829145728643,1.5843744045253425,0.0023765107448914,-5.603413166518084e-07,5.810553222989176e-10,-8.877904399011551e-07,9.621795718782923e-10
-0.3065326633165829,1.592759015810892,0.0024461901966555,-5.353460380797879e-07,5.743947823749141e-10,-8.526772287302232e-07,9.369904615412336e-10
-0.2964824120603014,1.601549546353301,0.0024574893345916,-5.106010473447465e-07,5.39250416157231e-10,-8.17752875742499e-07,9.103004939849843e-10
