H,abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,n,Phi_err_m2_eV,region,Phi_meV,Phi_err_m2_meV,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV
-3.4284500000145837,3.4284500000145837,0.33058651017773827,0.0005670433303871332,0.0018333112192939279,0.0012092250649256352,4,0.005353284424377093,FM,330.58651017773826,5.353284424377093,0.5670433303871332,1.8333112192939278,1.209225064925635
-3.1998600000156254,3.1998600000156254,0.3310708323224843,0.0005692626203888375,0.002314620517678283,0.0012092250649256352,4,0.006758711688025853,FM,331.0708323224843,6.758711688025853,0.5692626203888375,2.314620517678283,1.209225064925635
-2.9714750000084136,2.9714750000084136,0.33035570407517567,0.0005573695935919058,0.0009907708976645846,0.0012092250649256352,4,0.0028930594864502277,FM,330.35570407517565,2.8930594864502277,0.5573695935919059,0.9907708976645846,1.209225064925635
-2.7429500000091145,2.7429500000091145,0.33096177105153013,0.00056444185840927,0.0011029403255832008,0.0012092250649256352,4,0.0032205951743621147,FM,330.96177105153015,3.220595174362115,0.5644418584092701,1.1029403255832007,1.209225064925635
-2.5142050000099436,2.5142050000099436,0.3313065327397565,0.0005579479926129336,0.0010689855334256593,0.0012092250649256352,4,0.003121446891148131,FM,331.3065327397565,3.121446891148131,0.5579479926129336,1.0689855334256593,1.209225064925635
-2.285685000021876,2.285685000021876,0.3318981172354508,0.0005641967587669762,0.0008818616649625407,0.0012092250649256352,4,0.0025750435964262447,FM,331.8981172354508,2.575043596426245,0.5641967587669762,0.8818616649625407,1.209225064925635
-2.057130000012153,2.057130000012153,0.338168941413431,0.0005518878317454966,0.0012348988360622846,0.0012092250649256352,4,0.0036059151524309475,canting,338.168941413431,3.6059151524309474,0.5518878317454966,1.2348988360622846,1.209225064925635
-1.8284000000136733,1.8284000000136733,0.3497700452726635,0.0006139229326988555,0.0014410131436753083,0.0012092250649256352,4,0.004207770691727228,canting,349.7700452726635,4.207770691727228,0.6139229326988555,1.4410131436753082,1.209225064925635
-1.5998600000156262,1.5998600000156262,0.3642760492939055,0.0006880569474358902,0.0011671500548189942,0.0012092250649256352,4,0.0034080881323465357,canting,364.2760492939055,3.4080881323465357,0.6880569474358902,1.1671500548189941,1.209225064925635
-1.371530000018228,1.371530000018228,0.3751196226625892,0.0006626306406149657,0.0011258774407450472,0.0012092250649256352,4,0.003287571746612268,canting,375.11962266258917,3.2875717466122683,0.6626306406149657,1.1258774407450471,1.209225064925635
