H,abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,n,Phi_err_m2_eV,region,Phi_meV,Phi_err_m2_meV,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV
-3.199855000015626,3.199855000015626,0.34792957048544726,0.000683295350993803,0.00035493789721253077,0.0011541901997110173,2,0.005660279619755878,FM,347.92957048544724,5.660279619755879,0.683295350993803,0.3549378972125308,1.1541901997110173
-2.9714800000168267,2.9714800000168267,0.3486772051414028,0.0006923826888336027,4.0564097299833074e-05,0.0011541901997110173,2,0.0014635188181070348,FM,348.67720514140285,1.4635188181070349,0.6923826888336028,0.040564097299833075,1.1541901997110173
-2.7428625000184894,2.7428625000184894,0.34758798910449756,0.000675960195038746,0.0008082682787140504,0.0011541901997110173,2,0.012889647741843856,FM,347.5879891044976,12.889647741843856,0.6759601950387459,0.8082682787140504,1.1541901997110173
-2.514210000019887,2.514210000019887,0.34920904965585525,0.0009684832060438494,,0.0011541901997110173,1,0.0014635188181070348,FM,349.20904965585527,1.4635188181070349,0.9684832060438494,,1.1541901997110173
-2.285683333355209,2.285683333355209,0.3474570174756258,0.0005348613869995976,0.0003073872798215954,0.0011541901997110173,3,0.0014635188181070348,FM,347.4570174756258,1.4635188181070349,0.5348613869995976,0.3073872798215954,1.1541901997110173
-2.057130000024306,2.057130000024306,0.3496723124685525,0.0005497886037047139,0.000175104584683517,0.0011541901997110173,3,0.0014635188181070348,FM,349.6723124685525,1.4635188181070349,0.5497886037047138,0.175104584683517,1.1541901997110173
-1.8284033333424488,1.8284033333424488,0.3629667078950641,0.0005937581122569007,0.0011377698346752654,0.0011541901997110173,3,0.005023704880638577,canting,362.9667078950641,5.023704880638578,0.5937581122569007,1.1377698346752654,1.1541901997110173
-1.5998533333333331,1.5998533333333331,0.3774458115364722,0.000661142417914507,0.0004029548698180823,0.0011541901997110173,3,0.0017792054987641258,canting,377.4458115364722,1.7792054987641257,0.661142417914507,0.4029548698180823,1.1541901997110173
-1.3715300000364556,1.3715300000364556,0.389510199358875,0.0006592793996463341,0.0008374909767982925,0.0011541901997110173,4,0.002445480807877968,canting,389.510199358875,2.445480807877968,0.6592793996463341,0.8374909767982925,1.1541901997110173
-1.1428850000218747,1.1428850000218747,0.40402294295576857,0.0007239282041734754,0.0024037125347622966,0.0011541901997110173,4,0.007018861139124435,canting,404.0229429557686,7.018861139124436,0.7239282041734754,2.4037125347622967,1.1541901997110173
-0.9142350000273451,0.9142350000273451,0.4196888737253279,0.0007500663545609187,0.003440966923921419,0.0011541901997110173,4,0.01004765281789944,canting,419.68887372532794,10.04765281789944,0.7500663545609186,3.4409669239214193,1.1541901997110173
-0.6856700000729213,0.6856700000729213,0.43594872432375764,0.0007710088644961857,0.004937923582367547,0.0011541901997110173,4,0.014418779050745801,canting,435.94872432375763,14.418779050745801,0.7710088644961857,4.937923582367547,1.1541901997110173
