H,abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,n,Phi_err_m2_eV,region,Phi_meV,Phi_err_m2_meV,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV
-3.4284600000145837,3.4284600000145837,0.3240252444076877,0.0009495682735770658,0.00038622200661099217,0.000475819695707647,4,0.001127771559232905,FM,324.0252444076877,1.127771559232905,0.9495682735770657,0.38622200661099215,0.475819695707647
-3.199860000015626,3.199860000015626,0.3239358816511796,0.0009531690106204074,0.000584060743636524,0.000475819695707647,4,0.001705462361706206,FM,323.9358816511796,1.7054623617062061,0.9531690106204074,0.5840607436365239,0.475819695707647
-2.9714850000168265,2.9714850000168265,0.32396040206548077,0.0009489882612577364,0.00047713651818802474,0.000475819695707647,4,0.0013932427098227221,FM,323.96040206548076,1.393242709822722,0.9489882612577364,0.4771365181880247,0.475819695707647
-2.742965000018229,2.742965000018229,0.32363926099585033,0.0009406711512261389,0.00026794509468421426,0.000475819695707647,4,0.0009406711512261389,FM,323.63926099585035,0.940671151226139,0.940671151226139,0.26794509468421424,0.475819695707647
-2.514215000019887,2.514215000019887,0.32408346246089387,0.0009384433090038789,0.0004328397295388963,0.000475819695707647,4,0.0012638957084900014,FM,324.0834624608939,1.2638957084900013,0.9384433090038788,0.43283972953889627,0.475819695707647
-2.285705000021875,2.285705000021875,0.32422297775397424,0.0009267398355420404,0.0003291267014583912,0.000475819695707647,4,0.0009610527803579296,FM,324.22297775397425,0.9610527803579296,0.9267398355420404,0.32912670145839124,0.475819695707647
-2.0571450000243052,2.0571450000243052,0.32463464225625194,0.0009185759714288174,0.00020470366710009704,0.000475819695707647,4,0.0009185759714288174,FM,324.63464225625194,0.9185759714288174,0.9185759714288174,0.20470366710009705,0.475819695707647
-1.8284250000273459,1.8284250000273459,0.3258931634865131,0.00089963748537569,0.0002041675295297325,0.000475819695707647,4,0.00089963748537569,canting,325.8931634865131,0.89963748537569,0.89963748537569,0.2041675295297325,0.475819695707647
-1.5998700000312525,1.5998700000312525,0.33850693633792395,0.0008914853311352479,0.0005956826435888915,0.000475819695707647,4,0.0017393984088660765,canting,338.50693633792395,1.7393984088660766,0.891485331135248,0.5956826435888916,0.475819695707647
-1.371550000036455,1.371550000036455,0.35054029329461944,0.0009208865703264349,0.0005770396700559101,0.000475819695707647,4,0.0016849607668618885,canting,350.54029329461946,1.6849607668618884,0.920886570326435,0.5770396700559101,0.475819695707647
-1.1429150000437478,1.1429150000437478,0.3585808763223269,0.0008925785943081374,0.001931077792255194,0.000475819695707647,4,0.005638763652753736,canting,358.5808763223269,5.638763652753736,0.8925785943081375,1.931077792255194,0.475819695707647
-0.9142700000546884,0.9142700000546884,0.36786568405130177,0.0008398142492742094,0.002854527263776784,0.000475819695707647,4,0.008335243999663792,canting,367.86568405130174,8.335243999663792,0.8398142492742093,2.854527263776784,0.475819695707647
-0.6857000000729182,0.6857000000729182,0.37989984988706704,0.0007755214462120267,0.00323851752429703,0.000475819695707647,4,0.009456498841243402,canting,379.89984988706703,9.456498841243402,0.7755214462120267,3.23851752429703,0.475819695707647
-0.45708000010939004,0.45708000010939004,0.3934457298721926,0.0007361729142432697,0.003312098044524607,0.000475819695707647,4,0.009671354588989033,canting,393.4457298721926,9.671354588989033,0.7361729142432697,3.312098044524607,0.475819695707647
-0.228515000218804,0.228515000218804,0.4066308524860479,0.0007237630317984011,0.002587543637088492,0.000475819695707647,4,0.007555649528592703,canting,406.6308524860479,7.555649528592703,0.7237630317984012,2.587543637088492,0.475819695707647
-0.00020024984394500787,0.00020024984394500787,0.41134999999999994,0.0007134438862444263,0.0006887104344966982,0.000475819695707647,4,0.002011040353157875,AFM,411.34999999999997,2.011040353157875,0.7134438862444262,0.6887104344966982,0.475819695707647
0.22851500021880405,0.22851500021880405,0.40669461649920513,0.0007201907306191094,0.0030335771782032295,0.000475819695707647,4,0.008858071279613725,canting,406.69461649920515,8.858071279613725,0.7201907306191093,3.0335771782032297,0.475819695707647
0.4571150001093816,0.4571150001093816,0.39341235177032524,0.0007358369677048467,0.003967171591077758,0.000475819695707647,4,0.011584174941954,canting,393.41235177032524,11.584174941954,0.7358369677048467,3.9671715910777583,0.475819695707647
0.6856550000729229,0.6856550000729229,0.37984225883304523,0.0007760406482694097,0.00362752649647902,0.000475819695707647,4,0.0105924083637558,canting,379.8422588330452,10.592408363755801,0.7760406482694097,3.62752649647902,0.475819695707647
0.9142550000546894,0.9142550000546894,0.3675194776468741,0.0008332987946884261,0.002504762071977734,0.000475819695707647,4,0.007313926651173312,canting,367.51947764687407,7.313926651173312,0.833298794688426,2.504762071977734,0.475819695707647
1.1428800000437491,1.1428800000437491,0.35803210000700586,0.0009062080981128031,0.0021222304478733375,0.000475819695707647,4,0.006196931040390753,canting,358.03210000700585,6.196931040390753,0.9062080981128031,2.1222304478733376,0.475819695707647
1.371445000036458,1.371445000036458,0.3504235979362826,0.000912849461851013,0.000650152412591314,0.000475819695707647,4,0.0018984505997496235,canting,350.4235979362826,1.8984505997496235,0.912849461851013,0.650152412591314,0.475819695707647
1.5998950000312522,1.5998950000312522,0.33755845110954813,0.0008953443353867387,0.00014370867061496754,0.000475819695707647,4,0.0008953443353867387,canting,337.5584511095481,0.8953443353867387,0.8953443353867387,0.14370867061496753,0.475819695707647
