temperature_K,H_sat_c_T,H_sf_b_T,H_AFM_c_max_T,H_FM_c_min_T,H_AFM_b_max_T,H_FM_b_min_T,sigma_shared_c_meV,sigma_shared_c_err_meV,fwhm_shared_c_meV,fwhm_shared_c_err_meV,sigma_shared_b_meV,sigma_shared_b_err_meV,fwhm_shared_b_meV,fwhm_shared_b_err_meV,sigma_floor_c_meV,n_FM_floor_c,sigma_floor_b_meV,n_FM_floor_b,Phi_AFM_c_m2_meV,Phi_AFM_c_m2_err_meV,Phi_FM_c_m2_meV,Phi_FM_c_m2_err_meV,Delta_ex_c_m2_meV,Delta_ex_c_m2_err_meV,n_AFM_c_m2_bins,n_FM_c_m2_bins,Phi_AFM_b_m2_meV,Phi_AFM_b_m2_err_meV,Phi_FM_b_m2_meV,Phi_FM_b_m2_err_meV,Delta_ex_b_m2_meV,Delta_ex_b_m2_err_meV,n_AFM_b_m2_bins,n_FM_b_m2_bins,lin_a_meV,lin_a_err_meV,lin_b_meV_per_T,lin_b_err_meV_per_T,lin_cov_ab,lin_chi2,lin_chi2_red,lin_dof,lin_n,lin_birge_scale,sin2_a_meV,sin2_a_err_meV,sin2_b_meV,sin2_b_err_meV,sin2_cov_ab,sin2_chi2,sin2_chi2_red,sin2_dof,sin2_n,sin2_birge_scale,Phi_FM_sin2_meV,Phi_FM_sin2_err_meV,Phi_AFM_sin2_meV,Phi_AFM_sin2_err_meV,Delta_sin2_meV,Delta_sin2_err_meV,c_calib_c,c_calib_b,V_T_afm_c_meV,V_T_afm_b_meV,B_FN_afm_c_V,B_FN_fm_c_V,calib_ok_c,calib_ok_b
100,2.0,0.3,0.1,1.9,0.255,0.375,196.2881013207311,75.01457449036539,462.22315559112354,176.6458236793797,180.96601985451326,12.759916668857853,426.14241102287656,30.047307544751007,19.542447252143337,56,21.371372383588316,112,782.7487472633017,20.263567711602324,768.788712174747,9.808591959112485,13.96003508855459,22.512677597812715,1,14,730.7709079011269,6.303869070701215,740.237583952023,6.15287651875638,-9.466676050896128,8.808896339247445,12,28,782.9527126820797,13.624562739593474,-11.591305436575112,27.426040301546823,-0.00030468794923740357,1.0398272227854883,0.0693218148523659,15,17,1.0,769.7312235202987,25.00020980347873,11.319757565803354,31.49623873619929,-0.0007471990184345551,1.0892821018633254,0.07261880679088836,15,17,1.0,769.7312235202987,25.00020980347873,781.0509810861022,11.073640226976151,11.319757565803354,31.49623873619929,,,,,-0.07569669694103678,-0.3600288510730947,False,False
