df_index,H,A,A_err,V_peak,V_peak_err,V0_gauss,V0_gauss_err,slope,slope_err,intercept,intercept_err,chi2,n_points,V_peak_rough,abs_H,fwhm_meas_V,fwhm_meas_err,V_left_meas,V_right_meas,height_meas,sigma_noise,fwhm_fit_V,fwhm_fit_err_V,Phi_eV,Phi_err_eV,Phi_err_stat_eV,Phi_err_floor_eV,Phi_err_repeat_eV,window,Phi_meV,Phi_meV_err,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV,fwhm_fit_meV,fwhm_fit_meV_err,fwhm_meas_meV,fwhm_meas_meV_err
0,3.4285800000145836,2.28357058217495,0.1822739361516135,0.6119778253632264,0.002233983341914493,0.46635367679059636,0.0062342345712789035,5.6078229936090755,0.38302137639320594,-2.3214188401859674,0.35954956547215133,0.02570202266437479,90,0.6205927701903808,3.4285800000145836,,,,,4.415840140890375,,0.5127489117639827,0.012846540328123447,0.6119778253632264,0.00223732849758183,0.002233983341914493,0.00223732849758183,0.0017222427979799505,FM,611.9778253632264,2.23732849758183,2.233983341914493,1.7222427979799504,2.23732849758183,512.7489117639827,12.846540328123448,,
1,3.4285800000145836,2.134764313290684,0.1720360185743705,0.6160690615685117,0.0021635090114445915,0.47808701596733766,0.006407724497212944,5.082843921456123,0.36719082398533304,-1.9334213978610688,0.34582258063279997,0.02616675134776408,90,0.6289726823772543,3.4285800000145836,,,,,4.036980408257679,,0.5127489117639827,0.012846540328123447,0.6160690615685117,0.00223732849758183,0.0021635090114445915,0.00223732849758183,0.0017222427979799505,FM,616.0690615685118,2.23732849758183,2.1635090114445914,1.7222427979799504,2.23732849758183,512.7489117639827,12.846540328123448,,
2,3.42858,2.1733325320019286,0.17466924066670317,0.6145600027310368,0.002219409264957737,0.47312299415289577,0.0063593240144765575,5.250364465186778,0.3712302052272357,-2.0492052952060695,0.34865444692532216,0.012596994251511482,90,0.6249856072897293,3.42858,,,,,4.130463532575878,,0.5127489117639827,0.012846540328123447,0.6145600027310368,0.00223732849758183,0.002219409264957737,0.00223732849758183,0.0017222427979799505,FM,614.5600027310369,2.23732849758183,2.2194092649577373,1.7222427979799504,2.23732849758183,512.7489117639827,12.846540328123448,,
3,3.42858,2.2378241422962195,0.18016240654087914,0.6135316517317135,0.0022262405551758385,0.4697409839838081,0.006270837738986382,5.456878974053144,0.38014852201697724,-2.212675044138367,0.3574775719898951,0.01821802914211827,90,0.6238916120340683,3.42858,,,,,4.239921176910294,,0.5127489117639827,0.012846540328123447,0.6135316517317135,0.00223732849758183,0.0022262405551758385,0.00223732849758183,0.0017222427979799505,FM,613.5316517317135,2.23732849758183,2.2262405551758384,1.7222427979799504,2.23732849758183,512.7489117639827,12.846540328123448,,
4,3.2000300000156248,2.3249952260170095,0.18790273972097093,0.6133049811920591,0.0021718416472544647,0.46858177961396547,0.006156115390825128,5.689923395161632,0.39291550858579366,-2.4156851579593828,0.3713746160318774,0.021932980987694757,90,0.6286365122311623,3.2000300000156248,,,,,4.4670594204111325,,0.5127489117639827,0.012846540328123447,0.6133049811920591,0.00223732849758183,0.0021718416472544647,0.00223732849758183,0.0014915177302539497,FM,613.3049811920591,2.23732849758183,2.171841647254465,1.4915177302539497,2.23732849758183,512.7489117639827,12.846540328123448,,
5,3.2000300000156248,2.212683163763469,0.17825165638308935,0.6141124859422094,0.002239924907545249,0.47067532811096785,0.006301618531848416,5.388600376229725,0.37711234258893184,-2.1528924822095723,0.35438672551317135,0.019116670246350168,90,0.6267064673795589,3.2000300000156248,,,,,4.202455165040765,,0.5127489117639827,0.012846540328123447,0.6141124859422094,0.002239924907545249,0.002239924907545249,0.00223732849758183,0.0014915177302539497,FM,614.1124859422093,2.239924907545249,2.239924907545249,1.4915177302539497,2.23732849758183,512.7489117639827,12.846540328123448,,
6,2.9715400000168266,2.2130643275770026,0.18032653287353567,0.6138387731005763,0.0022184539498964714,0.47117055009011627,0.006272337753109062,5.3730854691045105,0.3811165729168845,-2.142673926402071,0.35897797452657143,0.01881181145997374,90,0.6296181980799099,2.9715400000168266,,,,,4.212117726939335,,0.5127489117639827,0.012846540328123447,0.6138387731005763,0.0031368227304895743,0.0022184539498964714,0.00223732849758183,0.0031368227304895743,FM,613.8387731005763,3.136822730489574,2.2184539498964715,3.136822730489574,2.23732849758183,512.7489117639827,12.846540328123448,,
7,2.9715400000168266,2.160633555153131,0.17555582482918622,0.6164682011262022,0.0022498534552881848,0.4745236623355461,0.00635185767365882,5.229940662574252,0.3732864734981721,-2.029736485261894,0.3513654533898249,0.01897343768302024,90,0.6283442038013526,2.9715400000168266,,,,,4.067061111767003,,0.5127489117639827,0.012846540328123447,0.6164682011262022,0.0031368227304895743,0.0022498534552881848,0.00223732849758183,0.0031368227304895743,FM,616.4682011262022,3.136822730489574,2.249853455288185,3.136822730489574,2.23732849758183,512.7489117639827,12.846540328123448,,
8,2.7429400000182285,2.373826288377124,0.19149068210599451,0.6120123017322645,0.002215912557085034,0.4654449741218936,0.006203257964506116,5.850470937055922,0.40244490475674227,-2.5348068148559326,0.3779104683036163,0.01897817486785845,89,0.6235526553924848,2.7429400000182285,,,,,4.605505469676517,,0.5127489117639827,0.012846540328123447,0.6120123017322645,0.00223732849758183,0.002215912557085034,0.00223732849758183,0.0010338572714098013,FM,612.0123017322645,2.23732849758183,2.215912557085034,1.0338572714098013,2.23732849758183,512.7489117639827,12.846540328123448,,
9,2.7429400000182285,2.3894874897063176,0.1898664232392131,0.6111684981772294,0.0020871026000984965,0.4673588179539334,0.006127952223802274,5.827671409388667,0.39503878619075267,-2.539959585480211,0.37346837651253784,0.015259860417984591,90,0.6238366372432365,2.7429400000182285,,,,,4.607466244741642,,0.5127489117639827,0.012846540328123447,0.6111684981772294,0.00223732849758183,0.0020871026000984965,0.00223732849758183,0.0010338572714098013,FM,611.1684981772294,2.23732849758183,2.0871026000984965,1.0338572714098013,2.23732849758183,512.7489117639827,12.846540328123448,,
10,2.51441,2.3879286725853994,0.18967548104421672,0.6118797511298346,0.0021036838674582253,0.467535845318685,0.006130328759287785,5.8359536574475035,0.39470500552207866,-2.543298212106676,0.37316910888230664,0.023422581349864795,90,0.6257202269784068,2.51441,,,,,4.589349240017119,,0.5127489117639827,0.012846540328123447,0.6118797511298346,0.00223732849758183,0.0021036838674582253,0.00223732849758183,0.001094981939153885,FM,611.8797511298346,2.23732849758183,2.1036838674582254,1.0949819391538849,2.23732849758183,512.7489117639827,12.846540328123448,,
11,2.51441,2.2455633599415674,0.18087521370550122,0.6140180532581161,0.002131806641024695,0.47325244579566433,0.006259943652407171,5.409541930011709,0.38132743543214637,-2.1977220364883294,0.36013345501521643,0.01816639453691017,90,0.6287724035671343,2.51441,,,,,4.254429731238725,,0.5127489117639827,0.012846540328123447,0.6140180532581161,0.00223732849758183,0.002131806641024695,0.00223732849758183,0.001094981939153885,FM,614.0180532581161,2.23732849758183,2.131806641024695,1.0949819391538849,2.23732849758183,512.7489117639827,12.846540328123448,,
12,2.2858200000218742,2.3816010565116144,0.18913682113090458,0.6118395130586172,0.0020986989125527564,0.46786018230529697,0.006137217123992619,5.81187409636456,0.39381473013799534,-2.518936814528158,0.37230378437025624,0.020088976424968485,90,0.6244009373980961,2.2858200000218742,,,,,4.546427009687197,,0.5127489117639827,0.012846540328123447,0.6118395130586172,0.00223732849758183,0.0020986989125527564,0.00223732849758183,0.0008789035753833632,FM,611.8395130586172,2.23732849758183,2.098698912552756,0.8789035753833633,2.23732849758183,512.7489117639827,12.846540328123448,,
13,2.2858200000218742,2.493058588562144,0.19742790318557496,0.610410014588477,0.002066498389250136,0.4642789309911016,0.0060360311983114244,6.134115883566646,0.4071760019024384,-2.782309368601668,0.38580004693504183,0.02600864942138049,90,0.624838202861974,2.2858200000218742,,,,,4.734870212022357,,0.5127489117639827,0.012846540328123447,0.610410014588477,0.00223732849758183,0.002066498389250136,0.00223732849758183,0.0008789035753833632,FM,610.410014588477,2.23732849758183,2.066498389250136,0.8789035753833633,2.23732849758183,512.7489117639827,12.846540328123448,,
14,2.0572300000243047,2.4326871009307443,0.19059533762918648,0.6269824019516532,0.0020754536057842115,0.4821692373148832,0.006112765269725759,5.956310560947928,0.39524950776329976,-2.69878028473364,0.37974998905721674,0.02105163350378297,90,0.6381149152868236,2.0572300000243047,,,,,4.303808685051979,,0.5127489117639827,0.012846540328123447,0.6269824019516532,0.00223732849758183,0.0020754536057842115,0.00223732849758183,0.0020690382650872946,canting,626.9824019516532,2.23732849758183,2.0754536057842117,2.0690382650872947,2.23732849758183,512.7489117639827,12.846540328123448,,
15,2.0572300000243047,2.515887726248404,0.19612108375593945,0.626581253039103,0.0020374806276063236,0.4807126129869156,0.006046988958566712,6.18489011340247,0.4038946432177459,-2.9001580434455305,0.3890094559077854,0.02444687530582592,90,0.6378645724762022,2.0572300000243047,,,,,4.4190960707140885,,0.5127489117639827,0.012846540328123447,0.626581253039103,0.00223732849758183,0.0020374806276063236,0.00223732849758183,0.0020690382650872946,canting,626.581253039103,2.23732849758183,2.0374806276063238,2.0690382650872947,2.23732849758183,512.7489117639827,12.846540328123448,,
16,1.8286000000273435,2.1969093765622056,0.18489534631952298,0.6487018423942383,0.002388320786724492,0.5010674066725341,0.006180984257343125,5.435608441250391,0.39018007158541307,-2.231133251675344,0.38078874759832415,0.03845332102533094,90,0.6696521915691882,1.8286000000273435,,,,,3.657215289753411,,0.5127489117639827,0.012846540328123447,0.6487018423942383,0.002388320786724492,0.002388320786724492,0.00223732849758183,0.002170259512053867,canting,648.7018423942384,2.388320786724492,2.388320786724492,2.170259512053867,2.23732849758183,512.7489117639827,12.846540328123448,,
17,1.8286000000273435,2.376286794029324,0.19255848396100297,0.6465711004569139,0.0022682171435724156,0.49733969388765137,0.00609071916877335,5.913778578454775,0.40067120278464685,-2.6610994414604043,0.39153111329672313,0.031173993413324854,90,0.6600333258517035,1.8286000000273435,,,,,4.035335915510434,,0.5127489117639827,0.012846540328123447,0.6465711004569139,0.0022682171435724156,0.0022682171435724156,0.00223732849758183,0.002170259512053867,canting,646.5711004569139,2.2682171435724157,2.2682171435724157,2.170259512053867,2.23732849758183,512.7489117639827,12.846540328123448,,
18,1.5999800000312503,1.7130298463210387,0.15201579333270934,0.6762788279589675,0.0027852552836483678,0.5357416406842739,0.006990020953032441,4.1229548206561555,0.34009648657716113,-1.0299707235864837,0.3329728901172433,0.017346015391763097,90,0.6884779782717432,1.5999800000312503,,,,,2.529857446433069,,0.5127489117639827,0.012846540328123447,0.6762788279589675,0.0027852552836483678,0.0027852552836483678,0.00223732849758183,0.0014655615183750447,canting,676.2788279589676,2.7852552836483677,2.7852552836483677,1.4655615183750448,2.23732849758183,512.7489117639827,12.846540328123448,,
19,1.5999800000312503,1.680023601179399,0.152356930278995,0.6756121480529057,0.00287606197064355,0.5352671418891789,0.007193859373903048,4.0405681907178135,0.3459257221486841,-0.9471326658723591,0.33625321648616924,0.0423791096308315,89,0.6874821344224448,1.5999800000312503,,,,,2.509981028171988,,0.5127489117639827,0.012846540328123447,0.6756121480529057,0.00287606197064355,0.00287606197064355,0.00223732849758183,0.0014655615183750447,canting,675.6121480529057,2.87606197064355,2.87606197064355,1.4655615183750448,2.23732849758183,512.7489117639827,12.846540328123448,,
20,1.3715300000364556,1.6240004800630496,0.13468388121652158,0.6963293253779057,0.0024934263006961927,0.569034413359335,0.007463121460554809,3.6749213085772507,0.31123611725046,-0.6242338788166464,0.30790006684218546,0.029557384411569992,90,0.7008449472022042,1.3715300000364556,,,,,2.0025302231675584,,0.5127489117639827,0.012846540328123447,0.6963293253779057,0.0031413471240320854,0.0024934263006961927,0.00223732849758183,0.0031413471240320854,canting,696.3293253779057,3.1413471240320856,2.4934263006961928,3.1413471240320856,2.23732849758183,512.7489117639827,12.846540328123448,,
21,1.3715300000364556,1.722969066151391,0.14842573292794176,0.6948952972451156,0.0026192656061111595,0.5586682905656779,0.007069843108528184,4.070358463121793,0.33346322305400505,-0.9466831615201156,0.3325285589081451,0.02876399012224812,90,0.7044801415040085,1.3715300000364556,,,,0.7680986731651556,2.2006647211522274,0.012190889967695157,0.5127489117639827,0.012846540328123447,0.6948952972451156,0.0031413471240320854,0.0026192656061111595,0.00223732849758183,0.0031413471240320854,canting,694.8952972451156,3.1413471240320856,2.6192656061111594,3.1413471240320856,2.23732849758183,512.7489117639827,12.846540328123448,,
22,1.142960000043746,1.5995802528210363,0.12063441273628275,0.7125434001235225,0.0021676642869505654,0.6006281926363238,0.0076553269727768465,3.3088305326192757,0.28671509270435236,-0.30965913768285686,0.2864558105013742,0.021336401408012264,90,0.7120468982255014,1.142960000043746,,,,0.8539858527716587,1.6362752156839233,0.012842055254750028,0.5127489117639827,0.012846540328123447,0.7125434001235225,0.003890321637166878,0.0021676642869505654,0.00223732849758183,0.003890321637166878,canting,712.5434001235225,3.8903216371668776,2.1676642869505653,3.8903216371668776,2.23732849758183,512.7489117639827,12.846540328123448,,
23,1.142960000043746,1.4849361888473323,0.10739398265433626,0.7169574646192385,0.002163492065070035,0.6131924207342099,0.008093764778316472,2.9010059384914704,0.26719946188675386,0.045462725622774015,0.2632988806311809,0.03623655743100384,90,0.7147730571092185,1.142960000043746,,,,0.8629237766553601,1.5068033785952886,0.014721591286661765,0.5127489117639827,0.012846540328123447,0.7169574646192385,0.003890321637166878,0.002163492065070035,0.00223732849758183,0.003890321637166878,canting,716.9574646192385,3.8903216371668776,2.163492065070035,3.8903216371668776,2.23732849758183,512.7489117639827,12.846540328123448,,
24,0.91432,1.793785121656803,0.13877276539618316,0.7230084978828155,0.002172130955713789,0.5989789752313422,0.007092575606555638,3.990046786735656,0.31376938835327517,-0.8298808238087798,0.32183238435502204,0.02740722477773128,90,0.7261879127159316,0.91432,,,,0.8577193434962632,1.7855481566987494,0.014099795813682887,0.5127489117639827,0.012846540328123447,0.7230084978828155,0.006167072586665028,0.002172130955713789,0.00223732849758183,0.006167072586665028,canting,723.0084978828155,6.167072586665028,2.172130955713789,6.167072586665028,2.23732849758183,512.7489117639827,12.846540328123448,,
25,0.91432,1.528867038513962,0.11857077623876328,0.7306315004557113,0.0022742285766263392,0.6202239928344573,0.008091522984249411,3.130440933190772,0.29054010848712597,-0.04879664475816271,0.2921854807463741,0.037554058081219865,89,0.7315303131956412,0.91432,,,,0.8771418692070545,1.5285549147228896,0.011732067767523962,0.5127489117639827,0.012846540328123447,0.7306315004557113,0.006167072586665028,0.0022742285766263392,0.00223732849758183,0.006167072586665028,canting,730.6315004557114,6.167072586665028,2.274228576626339,6.167072586665028,2.23732849758183,512.7489117639827,12.846540328123448,,
26,0.685720000072916,1.7302579969644556,0.138596814037679,0.7442808911959922,0.0022144738610342177,0.62425359166973,0.007378604340675306,3.762393323040358,0.3201012129812327,-0.5734497654704708,0.3336293437953142,0.02293583884760257,89,0.7514192833891786,0.685720000072916,,,,0.8826111137008585,1.7354960133591044,0.011650187178779416,0.5127489117639827,0.012846540328123447,0.7442808911959922,0.0030162538771294567,0.0022144738610342177,0.00223732849758183,0.0030162538771294567,canting,744.2808911959921,3.016253877129457,2.2144738610342176,3.016253877129457,2.23732849758183,512.7489117639827,12.846540328123448,,
27,0.685720000072916,1.8004674853589306,0.1384419586488145,0.7427728962287072,0.0020689673748692373,0.6239886438654102,0.007081595914105055,3.886753938602121,0.3129316319143148,-0.7229574145977833,0.3286261511647922,0.03024593042818939,90,0.7506036801012024,0.685720000072916,,,,0.8847393125646389,1.8131733910663212,0.013070997414691374,0.5127489117639827,0.012846540328123447,0.7427728962287072,0.0030162538771294567,0.0020689673748692373,0.00223732849758183,0.0030162538771294567,canting,742.7728962287073,3.016253877129457,2.068967374869237,3.016253877129457,2.23732849758183,512.7489117639827,12.846540328123448,,
