df_index,H,A,A_err,V_peak,V_peak_err,V0_gauss,V0_gauss_err,slope,slope_err,intercept,intercept_err,chi2,n_points,V_peak_rough,abs_H,fwhm_meas_V,fwhm_meas_err,V_left_meas,V_right_meas,height_meas,sigma_noise,fwhm_fit_V,fwhm_fit_err_V,Phi_eV,Phi_err_eV,Phi_err_stat_eV,Phi_err_floor_eV,Phi_err_repeat_eV,window,Phi_meV,Phi_meV_err,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV,fwhm_fit_meV,fwhm_fit_meV_err,fwhm_meas_meV,fwhm_meas_meV_err
0,3.4285600000145835,0.8613429197517716,0.029115304457609716,0.5896766602547594,0.0016641599931731673,0.5408880374594167,0.004321658901734063,1.6247968680582046,0.11913361386149077,0.8971363095674112,0.08753917503079153,0.06417656932333905,103,0.5909857312824647,3.4285600000145835,,,,,1.1983316470677245,,0.36965743811143886,0.004690792962208326,0.5896766602547594,0.0027596809342423515,0.0016641599931731673,0.001957425779735197,0.0027596809342423515,FM,589.6766602547594,2.7596809342423514,1.6641599931731672,2.7596809342423514,1.957425779735197,369.65743811143886,4.690792962208326,,
1,3.4285700000145836,0.8466781454730522,0.02919936851732491,0.5918735023620241,0.0016928779972666275,0.5434583800353009,0.004389850362753928,1.5864070171585838,0.11949402461825273,0.9270930589130228,0.08825309326835794,0.041167500841763786,103,0.5953206862594189,3.4285700000145836,,,,,1.1422502468004454,,0.36965743811143886,0.004690792962208326,0.5918735023620241,0.0027596809342423515,0.0016928779972666275,0.001957425779735197,0.0027596809342423515,FM,591.873502362024,2.7596809342423514,1.6928779972666275,2.7596809342423514,1.957425779735197,369.65743811143886,4.690792962208326,,
2,3.4285700000145836,0.9283265953383867,0.03212777625917344,0.586390114929584,0.001599204450122963,0.5306822364754726,0.003922186716044107,1.9710049544613408,0.12074811705508148,0.6483511615671771,0.0909007064599576,0.034904386967337137,104,0.5906228697559117,3.4285700000145836,,,,0.6530642381031841,1.368061016520833,0.010740727187010137,0.36965743811143886,0.004690792962208326,0.586390114929584,0.0027596809342423515,0.001599204450122963,0.001957425779735197,0.0027596809342423515,FM,586.390114929584,2.7596809342423514,1.599204450122963,2.7596809342423514,1.957425779735197,369.65743811143886,4.690792962208326,,
3,3.2000100000156246,0.9135005030494714,0.03133714133667865,0.5884251715480461,0.0015940012109778487,0.5358701313872537,0.003982321468109962,1.8415414807405406,0.11949989289942392,0.7348619449204117,0.08993204295001526,0.051881082123182855,104,0.5924939892940883,3.2000100000156246,,,,,1.3123777951245752,,0.36965743811143886,0.004690792962208326,0.5884251715480461,0.0027358415063734993,0.0015940012109778487,0.001957425779735197,0.0027358415063734993,FM,588.425171548046,2.7358415063734993,1.5940012109778487,2.7358415063734993,1.957425779735197,369.65743811143886,4.690792962208326,,
4,3.2000100000156246,0.8653554255099932,0.028695307411022334,0.5906393031035571,0.0016307414921831781,0.5425858771032434,0.004190237321275266,1.6105566957478965,0.11536735018229245,0.9041441049602317,0.08535570884694564,0.05885373141106469,104,0.593543409124048,3.2000100000156246,,,,0.3491349496830586,1.1699419871526449,0.011738739356489504,0.36965743811143886,0.004690792962208326,0.5906393031035571,0.0027358415063734993,0.0016307414921831781,0.001957425779735197,0.0027358415063734993,FM,590.639303103557,2.7358415063734993,1.6307414921831782,2.7358415063734993,1.957425779735197,369.65743811143886,4.690792962208326,,
5,2.7429400000182285,0.9151487365708697,0.030642077217290994,0.5874903422419087,0.0015845711788465167,0.5349193098839713,0.003971637902400684,1.8462148137339613,0.11799353823427682,0.7427012317709274,0.08812589444050957,0.0383878656006801,104,0.5904226348520039,2.7429400000182285,,,,,1.3086822052415163,,0.36965743811143886,0.004690792962208326,0.5874903422419087,0.001957425779735197,0.0015845711788465167,0.001957425779735197,0.0011750845322746643,FM,587.4903422419087,1.957425779735197,1.5845711788465167,1.1750845322746644,1.957425779735197,369.65743811143886,4.690792962208326,,
6,2.7429400000182285,0.9234276057263062,0.03148116878130107,0.5886516805806612,0.0015891019529364315,0.5363723675658778,0.004034901130734583,1.854042038966106,0.12208934262244381,0.7273953266490925,0.09129814461148285,0.04725653257777598,103,0.5925758485854709,2.7429400000182285,,,,,1.2830457041306085,,0.36965743811143886,0.004690792962208326,0.5886516805806612,0.001957425779735197,0.0015891019529364315,0.001957425779735197,0.0011750845322746643,FM,588.6516805806612,1.957425779735197,1.5891019529364314,1.1750845322746644,1.957425779735197,369.65743811143886,4.690792962208326,,
7,2.28582,0.9282233665460399,0.032043347359630055,0.5891473645265031,0.0015945953808450667,0.5354160875033811,0.003995012180535574,1.9092326625977865,0.12251340898279997,0.7047170051191114,0.09214197568158995,0.04077015217403931,103,0.5939946622760521,2.28582,,,,0.6663989929246091,1.298094058914134,0.011811815030466875,0.36965743811143886,0.004690792962208326,0.5891473645265031,0.001957425779735197,0.0015945953808450667,0.001957425779735197,1.7860359954402566e-05,FM,589.1473645265031,1.957425779735197,1.5945953808450668,0.017860359954402567,1.957425779735197,369.65743811143886,4.690792962208326,,
8,2.0572100000243045,0.9402137813360892,0.03235987963656073,0.5909872666205409,0.0015811030988296232,0.5360764063667462,0.003908408842830116,1.9704407153280488,0.12176444122289831,0.6694451572174884,0.09223924101988255,0.04154871251123977,103,0.5949407248398797,2.0572100000243045,,,,,1.2893275273977445,,0.36965743811143886,0.004690792962208326,0.5909872666205409,0.001957425779735197,0.0015811030988296232,0.001957425779735197,0.0017373609958803641,FM,590.9872666205409,1.957425779735197,1.5811030988296233,1.7373609958803642,1.957425779735197,369.65743811143886,4.690792962208326,,
9,2.0572100000243045,0.9489056565216637,0.032610655515740335,0.5905076225177355,0.0015635252664587163,0.5360507416084652,0.003872783938637965,1.9741319723213762,0.12201837096674938,0.6592172190454161,0.09264573003081471,0.05093008900671874,103,0.5947147790981964,2.0572100000243045,,,,,1.31533785557611,,0.36965743811143886,0.004690792962208326,0.5905076225177355,0.001957425779735197,0.0015635252664587163,0.001957425779735197,0.0017373609958803641,FM,590.5076225177355,1.957425779735197,1.5635252664587163,1.7373609958803642,1.957425779735197,369.65743811143886,4.690792962208326,,
10,1.8286000000273435,0.8591320129680398,0.03120841722696536,0.6154868301252505,0.001728188780447562,0.5620434594896442,0.00424218115918225,1.7577782878976753,0.1205428897465523,0.8374490727969649,0.09366208873399465,0.03239918179424878,101,0.6209147997995992,1.8286000000273435,,,,0.725600167452662,1.02823602273109,0.010604695466507112,0.36965743811143886,0.004690792962208326,0.6154868301252505,0.001957425779735197,0.001728188780447562,0.001957425779735197,0.0015616961983260422,canting,615.4868301252505,1.957425779735197,1.728188780447562,1.5616961983260422,1.957425779735197,369.65743811143886,4.690792962208326,,
11,1.5999700000312504,0.8063835514120411,0.034955174903177164,0.6511605759238477,0.0020065201044332536,0.590280300636761,0.00461972960203552,1.8479870658449287,0.13170852507496753,0.7654025871074137,0.10804941679837941,0.05899686062538896,97,0.6583318636884768,1.5999700000312504,,,,0.7429965118479329,1.05873199171257,0.012942014488153823,0.36965743811143886,0.004690792962208326,0.6511605759238477,0.007849031053374082,0.0020065201044332536,0.001957425779735197,0.007849031053374082,canting,651.1605759238477,7.849031053374082,2.0065201044332537,7.849031053374082,1.957425779735197,369.65743811143886,4.690792962208326,,
12,1.5999700000312504,0.7524338159722994,0.03222017008194772,0.6517707751983969,0.0021077492474949966,0.5926749932586892,0.004955806333982287,1.6814515277509055,0.12738666346020833,0.91733719549799,0.10279756895217207,0.04062876620953687,97,0.6564067229759519,1.5999700000312504,,,,,0.9528541529032502,,0.36965743811143886,0.004690792962208326,0.6517707751983969,0.007849031053374082,0.0021077492474949966,0.001957425779735197,0.007849031053374082,canting,651.7707751983969,7.849031053374082,2.1077492474949966,7.849031053374082,1.957425779735197,369.65743811143886,4.690792962208326,,
13,1.371520000036456,0.6798364603797162,0.02927065231058372,0.6642966256956913,0.002230575948424167,0.6155853453155004,0.005637066058670496,1.2801870633896153,0.12560149307954374,1.371627393799823,0.10115980071094637,0.03879515454743448,93,0.6716103076787574,1.371520000036456,,,,0.7923477592524122,0.7116048105702649,0.012699697363586754,0.36965743811143886,0.004690792962208326,0.6642966256956913,0.0030233769756257247,0.002230575948424167,0.001957425779735197,0.0030233769756257247,canting,664.2966256956912,3.0233769756257245,2.230575948424167,3.0233769756257245,1.957425779735197,369.65743811143886,4.690792962208326,,
14,1.1429500000437465,0.6126351215220369,0.02681460348402886,0.6875431341783568,0.0023999639454390606,0.6453030057059481,0.00621410857151435,1.0126912537232244,0.12121648832782235,1.6938625878596951,0.09936354043024229,0.022371923768172194,91,0.6957649341893788,1.1429500000437465,0.35313361625575734,0.006375493308158756,0.4742037556516099,0.8273373719073672,0.6341312969357027,0.011784887587155983,0.36965743811143886,0.004690792962208326,0.6875431341783568,0.0023999639454390606,0.0023999639454390606,0.001957425779735197,0.0021155796112543542,canting,687.5431341783568,2.3999639454390604,2.3999639454390604,2.115579611254354,1.957425779735197,369.65743811143886,4.690792962208326,353.1336162557573,6.375493308158756
15,1.1429500000437465,0.6007876041047571,0.027422378955847235,0.6879871688316632,0.0024799802598854015,0.6432716756645687,0.006316619953670562,1.0466536874735672,0.1222083168790011,1.6794238819021337,0.10057579890099516,0.03754970257575487,91,0.6961212839154307,1.1429500000437465,0.3658192863788347,0.004690538622317654,0.45902765534465445,0.8248469417234892,0.6203408944951909,0.011665145207212419,0.36965743811143886,0.004690792962208326,0.6879871688316632,0.0024799802598854015,0.0024799802598854015,0.001957425779735197,0.0021155796112543542,canting,687.9871688316632,2.4799802598854015,2.4799802598854015,2.115579611254354,1.957425779735197,369.65743811143886,4.690792962208326,365.8192863788347,4.690538622317654
16,0.9143200000546855,0.5279446362476549,0.019818648446223542,0.7178619250976955,0.0026193532380164456,0.6899206426610349,0.007367073412123398,0.5889588022797045,0.11364880288661176,2.1388379069324555,0.09012885071987699,0.017645475745325927,90,0.7186535442810623,0.9143200000546855,0.3635632765871032,0.0061533775647938235,0.5080693581648938,0.871632634751997,0.5294384535219372,0.010071909797008614,0.36965743811143886,0.004690792962208326,0.7178619250976955,0.005073363715693238,0.0026193532380164456,0.001957425779735197,0.005073363715693238,canting,717.8619250976956,5.0733637156932385,2.6193532380164455,5.0733637156932385,1.957425779735197,369.65743811143886,4.690792962208326,363.5632765871032,6.153377564793823
17,0.9143200000546855,0.5278944624517288,0.019585438928272986,0.7170147477931108,0.002606681982599922,0.6910221672247561,0.007370583503596189,0.5488687471355675,0.11336688237852939,2.1677955659794095,0.08964558427493577,0.014075745011836506,90,0.7176164782464927,0.9143200000546855,0.34756550507841466,0.006241016045943648,0.5276754722884891,0.8752409773669038,0.530917132918833,0.009894425191304328,0.36965743811143886,0.004690792962208326,0.7170147477931108,0.005073363715693238,0.002606681982599922,0.001957425779735197,0.005073363715693238,canting,717.0147477931108,5.0733637156932385,2.606681982599922,5.0733637156932385,1.957425779735197,369.65743811143886,4.690792962208326,347.5655050784147,6.241016045943647
18,0.6857100000729172,0.5056904446683631,0.01766749642000761,0.7461129513106215,0.0026944050882917914,0.7289800417544557,0.00796305559849508,0.3491391184854002,0.11543845904547524,2.405471108419702,0.09105523277349156,0.013896336661492493,89,0.7436539297086174,0.6857100000729172,0.35064622009538926,0.0056790257632471355,0.5612343578296047,0.911880577924994,0.5103804409710606,0.009827846094918177,0.36965743811143886,0.004690792962208326,0.7461129513106215,0.007715762136392361,0.0026944050882917914,0.001957425779735197,0.007715762136392361,canting,746.1129513106215,7.715762136392361,2.6944050882917914,7.715762136392361,1.957425779735197,369.65743811143886,4.690792962208326,350.64622009538925,5.679025763247136
19,0.6857100000729172,0.5026893095120779,0.017845742250165515,0.7462289912041083,0.0026871625821328162,0.7271459299623187,0.007756054939021761,0.3860688564361475,0.11162496824128094,2.3794974140604093,0.0893007716283583,0.016311209327247785,90,0.7449458714396795,0.6857100000729172,0.3591525243153726,0.009535661619823237,0.5518018661139835,0.9109543904293561,0.5003310085425935,0.009920464478246838,0.36965743811143886,0.004690792962208326,0.7462289912041083,0.007715762136392361,0.0026871625821328162,0.001957425779735197,0.007715762136392361,canting,746.2289912041083,7.715762136392361,2.6871625821328164,7.715762136392361,1.957425779735197,369.65743811143886,4.690792962208326,359.1525243153726,9.535661619823237
20,0.4571800001093661,0.5250885962902969,0.01682265137943589,0.7728613064347445,0.0025315841923531667,0.7627851985966164,0.007438119205643052,0.21391334406655066,0.11024407752445607,2.5554664700785703,0.08794286091308363,0.011985874853882814,90,0.7689097564393789,0.4571800001093661,0.35729002772870966,0.00598081249978664,0.5899208010777218,0.9472108288064315,0.5311110241080309,0.008730276787374067,0.36965743811143886,0.004690792962208326,0.7728613064347445,0.00904808202819857,0.0025315841923531667,0.001957425779735197,0.00904808202819857,canting,772.8613064347445,9.04808202819857,2.531584192353167,9.04808202819857,1.957425779735197,369.65743811143886,4.690792962208326,357.2900277287097,5.98081249978664
21,0.4571800001093661,0.5380710569103716,0.016814822385337293,0.7732230680710921,0.0024600056823454223,0.7622428661648638,0.007260000744947841,0.23895344076682007,0.11007698887560527,2.5245418784668217,0.08649600820736844,0.01098430865645067,90,0.7658776081218435,0.4571800001093661,0.36277940010336795,0.0074976080258625155,0.58590739611289,0.948686796216258,0.5414836373152095,0.008673224605441338,0.36965743811143886,0.004690792962208326,0.7732230680710921,0.00904808202819857,0.0024600056823454223,0.001957425779735197,0.00904808202819857,canting,773.2230680710921,9.04808202819857,2.460005682345422,9.04808202819857,1.957425779735197,369.65743811143886,4.690792962208326,362.77940010336795,7.497608025862515
22,0.22857,0.5638103523182048,0.017193143681248347,0.7886764709418836,0.0023530584405916147,0.776245983971498,0.006928033405765506,0.283750968903813,0.11016301845453538,2.5347448172230065,0.08892051740544635,0.013968646068803162,90,0.7812603611848696,0.22857,0.3519727930619543,0.004782280006030319,0.6047207475828814,0.9566935406448357,0.5725764597901183,0.008381275997897425,0.36965743811143886,0.004690792962208326,0.7886764709418836,0.005798331218729993,0.0023530584405916147,0.001957425779735197,0.005798331218729993,canting,788.6764709418836,5.7983312187299925,2.3530584405916146,5.7983312187299925,1.957425779735197,369.65743811143886,4.690792962208326,351.9727930619543,4.782280006030319
23,0.22857,0.5658758469463787,0.017405640106702463,0.788395525833868,0.0023694292964545334,0.7768582620863285,0.00712511479250912,0.26409319994936487,0.11443864315989592,2.548272272640008,0.09134631561748341,0.011547778107954348,89,0.7799002381045093,0.22857,0.35704180651163964,0.006547468240745785,0.6006731544977203,0.9577149610093599,0.576300784003293,0.008736748707848185,0.36965743811143886,0.004690792962208326,0.788395525833868,0.005798331218729993,0.0023694292964545334,0.001957425779735197,0.005798331218729993,canting,788.395525833868,5.7983312187299925,2.3694292964545336,5.7983312187299925,1.957425779735197,369.65743811143886,4.690792962208326,357.04180651163966,6.547468240745785
24,-0.000160312195418814,0.5716126121758913,0.01759422254101713,0.7884519560797844,0.002335228452795649,0.7716349968716489,0.006831380803601791,0.3873831881614881,0.11051067256570385,2.49301698773089,0.09045923655056412,0.015938817359960923,90,0.7824702841018034,0.000160312195418814,0.3555677708423942,0.00451687816618387,0.5991475058901617,0.954715276732556,0.5824850511714477,0.008652311485697478,0.36965743811143886,0.004690792962208326,0.7884519560797844,0.002335228452795649,0.002335228452795649,0.001957425779735197,0.0010826304332322227,AFM,788.4519560797844,2.335228452795649,2.335228452795649,1.0826304332322227,1.957425779735197,369.65743811143886,4.690792962208326,355.5677708423942,4.5168781661838695
25,-0.000160312195418814,0.5683419028707719,0.017279498811695472,0.7893433970929359,0.0023354187044502296,0.7755911269142366,0.006872617409765376,0.31641899694449255,0.11020030734051117,2.550751307693161,0.08913978704539638,0.014251378721030621,90,0.7804788557287575,0.000160312195418814,0.359817447452913,0.005110974296164924,0.6031908145997382,0.9630082620526512,0.5758146458073976,0.00942306802903495,0.36965743811143886,0.004690792962208326,0.7893433970929359,0.0023354187044502296,0.0023354187044502296,0.001957425779735197,0.0010826304332322227,AFM,789.3433970929359,2.3354187044502295,2.3354187044502295,1.0826304332322227,1.957425779735197,369.65743811143886,4.690792962208326,359.817447452913,5.110974296164924
26,-0.22849000021882795,0.5567794548800221,0.017267146980535362,0.7779625755442885,0.0024006699561495014,0.7667655536590104,0.007241727169323945,0.2527017604697351,0.11440436501752511,2.606445443447518,0.0894041797826041,0.013887784007078772,89,0.7672096737668335,0.22849000021882795,0.3569218066235962,0.005807676065520377,0.5928333237979787,0.9497551304215749,0.560268325338754,0.009189584713247573,0.36965743811143886,0.004690792962208326,0.7779625755442885,0.006232400641905702,0.0024006699561495014,0.001957425779735197,0.006232400641905702,canting,777.9625755442885,6.232400641905702,2.4006699561495015,6.232400641905702,1.957425779735197,369.65743811143886,4.690792962208326,356.9218066235962,5.8076760655203765
