H,abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,n,Phi_err_m2_eV,region,Phi_meV,Phi_err_m2_meV,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV
-3.428445000131255,3.428445000131255,0.28929350628189543,0.02151062117924549,0.0058723141064183125,0.005539872574968426,4,0.02151062117924549,FM,289.2935062818954,21.51062117924549,21.51062117924549,5.872314106418313,5.539872574968426
-3.199845000140632,3.199845000140632,0.30340650212576814,0.012681913561407484,0.008055712044381137,0.005539872574968426,4,0.02352274799859745,FM,303.40650212576816,23.522747998597453,12.681913561407484,8.055712044381137,5.539872574968426
-2.97148000015144,2.97148000015144,0.2936664868807795,0.017565265349822824,0.000613030400731276,0.005539872574968426,4,0.017565265349822824,FM,293.66648688077953,17.565265349822823,17.565265349822823,0.613030400731276,5.539872574968426
-2.7429500001640568,2.7429500001640568,0.29112194930880697,0.018280452241215685,0.004148416090129651,0.005539872574968426,4,0.018280452241215685,FM,291.12194930880696,18.280452241215684,18.280452241215684,4.148416090129651,5.539872574968426
-2.514205000178983,2.514205000178983,0.30157345338686603,0.01409844288298714,0.010633766959665378,0.005539872574968426,4,0.031050690378448924,FM,301.57345338686605,31.050690378448923,14.09844288298714,10.633766959665378,5.539872574968426
-2.2856800001968782,2.2856800001968782,0.2908288971308173,0.017297116098195564,0.0002550683633567685,0.005539872574968426,4,0.017297116098195564,FM,290.82889713081727,17.297116098195563,17.297116098195563,0.2550683633567685,5.539872574968426
-2.057125000218752,2.057125000218752,0.29203467960777574,0.0180498010400332,0.002471701756210846,0.005539872574968426,4,0.0180498010400332,FM,292.03467960777573,18.0498010400332,18.0498010400332,2.471701756210846,5.539872574968426
-1.828400000246117,1.828400000246117,0.2910261722432256,0.01724229232880552,0.004343590210061188,0.005539872574968426,4,0.01724229232880552,canting,291.0261722432256,17.24229232880552,17.24229232880552,4.343590210061188,5.539872574968426
-1.5998600002812744,1.5998600002812744,0.29242861689201904,0.016791738664520155,0.00145093442002693,0.005539872574968426,4,0.016791738664520155,canting,292.428616892019,16.791738664520153,16.791738664520153,1.45093442002693,5.539872574968426
-1.3715250003281019,1.3715250003281019,0.2979480866659747,0.015290271550709974,0.0009567235599662329,0.005539872574968426,4,0.015290271550709974,canting,297.9480866659747,15.290271550709974,15.290271550709974,0.9567235599662329,5.539872574968426
-1.1428800003937423,1.1428800003937423,0.3086538482811634,0.012691133456647753,0.004637833185112981,0.005539872574968426,4,0.013542512526752834,canting,308.6538482811634,13.542512526752834,12.691133456647753,4.6378331851129815,5.539872574968426
-0.9142300004922175,0.9142300004922175,0.32175873155467744,0.008872356401612482,0.00967921900086368,0.005539872574968426,4,0.028263402182971614,canting,321.7587315546774,28.263402182971614,8.872356401612482,9.67921900086368,5.539872574968426
-0.6856650006562972,0.6856650006562972,0.31843525568698905,0.010268798750361588,0.002688941568731463,0.005539872574968426,4,0.010268798750361588,canting,318.435255686989,10.268798750361588,10.268798750361588,2.688941568731463,5.539872574968426
-0.4570350009846073,0.4570350009846073,0.3346832640688189,0.00803653654688073,0.006088269613484498,0.005539872574968426,4,0.017777799290306706,canting,334.68326406881886,17.777799290306707,8.03653654688073,6.088269613484498,5.539872574968426
-0.2284800019695378,0.2284800019695378,0.3383716494501598,0.008370691968704562,0.005228232636718921,0.005539872574968426,4,0.015266483969888441,canting,338.3716494501598,15.26648396988844,8.370691968704563,5.2282326367189205,5.539872574968426
-0.00015297058540778355,0.00015297058540778355,0.3475624999999999,0.007375678832354664,0.004799029110855131,0.005539872574968426,4,0.014013206007197928,AFM,347.5624999999999,14.013206007197928,7.375678832354663,4.799029110855131,5.539872574968426
0.22856000196884843,0.22856000196884843,0.34006174418775653,0.008312162868992522,0.0012258082429998688,0.005539872574968426,4,0.008312162868992522,canting,340.0617441877565,8.312162868992521,8.312162868992521,1.225808242999869,5.539872574968426
0.4571650009843273,0.4571650009843273,0.3297666328158713,0.009205821632456288,0.0021988897054231373,0.005539872574968426,4,0.009205821632456288,canting,329.76663281587133,9.205821632456288,9.205821632456288,2.198889705423137,5.539872574968426
