H,abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,n,Phi_err_m2_eV,region,Phi_meV,Phi_err_m2_meV,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV
-3.428465000014584,3.428465000014584,0.34639871324923605,0.00033681069663008423,0.00027514112916063766,0.002684673254152665,4,0.0031898797121254594,FM,346.39871324923604,3.1898797121254594,0.3368106966300842,0.27514112916063765,2.684673254152665
-3.199855000015626,3.199855000015626,0.34668982037398394,0.0003380529642802625,0.00045741534056089245,0.002684673254152665,4,0.0031898797121254594,FM,346.68982037398393,3.1898797121254594,0.3380529642802625,0.45741534056089245,2.684673254152665
-2.971475000016827,2.971475000016827,0.34659362069624944,0.00033518237608563074,0.0002035334988259805,0.002684673254152665,4,0.0031898797121254594,FM,346.59362069624945,3.1898797121254594,0.33518237608563073,0.2035334988259805,2.684673254152665
-2.7429550000091143,2.7429550000091143,0.34657970416598727,0.0003369227892032232,0.0002788623893830711,0.002684673254152665,4,0.0031898797121254594,FM,346.57970416598727,3.1898797121254594,0.3369227892032232,0.27886238938307106,2.684673254152665
-2.514215000019887,2.514215000019887,0.34720548412029983,0.0003379161203797795,0.0005409097266831284,0.002684673254152665,4,0.0031898797121254594,FM,347.20548412029984,3.1898797121254594,0.3379161203797795,0.5409097266831284,2.684673254152665
-2.2856900000109377,2.2856900000109377,0.3477345737189725,0.00033587987257201136,0.00043132599527408313,0.002684673254152665,4,0.0031898797121254594,FM,347.73457371897246,3.1898797121254594,0.33587987257201135,0.4313259952740831,2.684673254152665
-2.0571350000243056,2.0571350000243056,0.3540849770050348,0.00034835062702847914,0.0005912874832229376,0.002684673254152665,4,0.0031898797121254594,FM,354.0849770050348,3.1898797121254594,0.34835062702847913,0.5912874832229376,2.684673254152665
-1.828415000027346,1.828415000027346,0.36958805721292265,0.0003913440861406585,0.00032322753699997675,0.002684673254152665,4,0.0009438271697361653,canting,369.58805721292265,0.9438271697361653,0.39134408614065846,0.32322753699997675,2.684673254152665
-1.5998700000156263,1.5998700000156263,0.38356525024844046,0.00044000827680004093,0.0004269818504431975,0.002684673254152665,4,0.0012467906514801142,canting,383.56525024844046,1.2467906514801141,0.44000827680004095,0.42698185044319753,2.684673254152665
-1.3715350000364555,1.3715350000364555,0.39867579884214205,0.0004845996675172866,0.0009987948758569936,0.002684673254152665,4,0.0029164895713299287,canting,398.67579884214206,2.9164895713299286,0.4845996675172866,0.9987948758569936,2.684673254152665
-1.1429,1.1429,0.41644193338063135,0.000518599984615323,0.001099235789555478,0.002684673254152665,4,0.003209777897509148,canting,416.4419333806313,3.209777897509148,0.518599984615323,1.0992357895554778,2.684673254152665
-0.91424500005469,0.91424500005469,0.4295878123526742,0.000490681623917183,0.0019902161069529547,0.002684673254152665,4,0.0058114480369563055,canting,429.5878123526742,5.811448036956305,0.49068162391718295,1.9902161069529547,2.684673254152665
-0.6856700000364613,0.6856700000364613,0.44434496302379406,0.00047796736247485085,0.0027714222142281066,0.002684673254152665,4,0.008092576544921785,canting,444.34496302379404,8.092576544921785,0.47796736247485083,2.7714222142281066,2.684673254152665
-0.45705500010939604,0.45705500010939604,0.4601141164554902,0.000457376527421835,0.002734496992364377,0.002684673254152665,4,0.007984754581586012,canting,460.1141164554902,7.984754581586012,0.457376527421835,2.7344969923643774,2.684673254152665
-0.22849,0.22849,0.4674555702186489,0.0004129977246152923,0.002568366832758841,0.002684673254152665,4,0.007499653096101123,canting,467.4555702186489,7.499653096101123,0.4129977246152923,2.568366832758841,2.684673254152665
-0.00016530302953903902,0.00016530302953903902,0.4680500000000001,0.00038785229196446015,0.0004649602354406804,0.002684673254152665,4,0.001357687860164804,AFM,468.05000000000007,1.357687860164804,0.38785229196446014,0.4649602354406804,2.684673254152665
0.2285450002187753,0.2285450002187753,0.46709634961112495,0.00041132856663497346,0.002198180823346173,0.002684673254152665,4,0.006418706785700877,canting,467.09634961112494,6.418706785700877,0.41132856663497347,2.198180823346173,2.684673254152665
0.457155000054689,0.457155000054689,0.46017389606582765,0.00045713399397646345,0.003453346813914059,0.002684673254152665,4,0.010083802202453267,canting,460.17389606582765,10.083802202453267,0.4571339939764634,3.453346813914059,2.684673254152665
0.6856850000729197,0.6856850000729197,0.4454190907795485,0.0004765873457812929,0.0016787153870515064,0.002684673254152665,4,0.004901863273343226,canting,445.4190907795485,4.901863273343226,0.4765873457812929,1.6787153870515064,2.684673254152665
0.9142800000546879,0.9142800000546879,0.4297829937982987,0.00048785478908944566,0.0012307180130719307,0.002684673254152665,4,0.003593707113577643,canting,429.7829937982987,3.593707113577643,0.4878547890894457,1.2307180130719306,2.684673254152665
1.142910000043748,1.142910000043748,0.41683907814288107,0.0005059084603611949,0.002231033880922295,0.002684673254152665,4,0.006514637994523759,canting,416.8390781428811,6.514637994523759,0.505908460361195,2.231033880922295,2.684673254152665
1.3714750000182292,1.3714750000182292,0.4000825840530154,0.0005014994545403046,0.0022610905854891254,0.002684673254152665,4,0.006602403828667122,canting,400.0825840530154,6.602403828667121,0.5014994545403045,2.2610905854891254,2.684673254152665
1.5999300000156262,1.5999300000156262,0.383606706845576,0.0004410327415289183,0.0008177881853015743,0.002684673254152665,4,0.002387948488364452,canting,383.606706845576,2.387948488364452,0.4410327415289183,0.8177881853015743,2.684673254152665
