abs_H,Phi_eV,Phi_err_stat_eV,Phi_err_repeat_eV,Phi_err_floor_eV,Phi_err_eV,n,theta_deg,sin2_half,Phi_meV,Phi_meV_err
0.000160156097709407,0.7897733995910444,0.0011622037313957923,0.0010826304332322227,0.001957425779735197,0.001957425779735197,4,179.99082373152817,0.9999999935875061,789.7733995910444,1.957425779735197
0.22852250010939962,0.7833747017585612,0.0008368850839811648,0.005577336796212563,0.001957425779735197,0.005577336796212563,8,166.87796614230598,0.9869443667359373,783.3747017585612,5.577336796212563
0.45710000010938523,0.7650534221009617,0.0008847942053825098,0.008586782877222804,0.001957425779735197,0.008586782877222804,8,153.57656157277782,0.947764897475,765.0534221009617,8.586782877222804
0.68567750005469,0.7394199905244061,0.0009294989748784592,0.007455216538138102,0.001957425779735197,0.007455216538138102,8,139.90015851552093,0.8824615914796876,739.4199905244061,7.455216538138102
0.9142600000410164,0.7124754607129189,0.0009071189958864957,0.005114187258381576,0.001957425779735197,0.005114187258381576,8,125.59586771183314,0.7910321630812502,712.4754607129189,5.114187258381576
1.1429000000218739,0.6856060818199363,0.0008670681163675546,0.003032906135180735,0.001957425779735197,0.003032906135180735,8,110.29719863867928,0.6734448974875002,685.6060818199363,3.0329061351807347
1.371502857168897,0.6609414363090454,0.0008375315548048975,0.002072213081143099,0.001957425779735197,0.002072213081143099,7,93.41053712504159,0.529744978194388,660.9414363090455,2.072213081143099
1.5998971428660715,0.6424393449251757,0.0007449164173987047,0.006071802708321604,0.001957425779735197,0.006071802708321604,7,73.74961686327771,0.3600822830622452,642.4393449251758,6.071802708321604
1.8284750000182297,0.6161067429951924,0.0007107614307594462,0.001672215515141895,0.001957425779735197,0.001957425779735197,6,47.80465403592231,0.16416979357708372,616.1067429951925,1.957425779735197
2.0,0.5899013624119196,0.00028426045452290043,0.001957425779735197,0.001957425779735197,0.001957425779735197,32,0.0,0.0,589.9013624119196,1.957425779735197
