df_index,H,A,A_err,V_peak,V_peak_err,V0_gauss,V0_gauss_err,slope,slope_err,intercept,intercept_err,chi2,n_points,V_peak_rough,abs_H,fwhm_meas_V,fwhm_meas_err,V_left_meas,V_right_meas,height_meas,sigma_noise,fwhm_fit_V,fwhm_fit_err_V,Phi_eV,Phi_err_eV,Phi_err_stat_eV,Phi_err_floor_eV,Phi_err_repeat_eV,window,Phi_meV,Phi_meV_err,Phi_err_stat_meV,Phi_err_repeat_meV,Phi_err_floor_meV,fwhm_fit_meV,fwhm_fit_meV_err,fwhm_meas_meV,fwhm_meas_meV_err
0,3.4285100000145836,0.6001805628624656,0.03431324132492944,0.5423926795243488,0.0031988631995615857,0.5131091516374476,0.013555194630071437,0.4349849893649881,0.16555476228487867,1.5890489373189225,0.10550045054849674,0.10184810544341133,90,0.540061947,3.4285100000145836,0.564192764901034,0.03189372208412747,0.18683938828571986,0.7510321531867539,0.6068642419912074,0.022813773715891113,0.4707943392384324,0.011555132102608289,0.5423926795243488,0.0031988631995615857,0.0031988631995615857,0.0007960608744151644,0.0003543075836226407,FM,542.3926795243488,3.1988631995615857,3.1988631995615857,0.3543075836226407,0.7960608744151644,470.79433923843237,11.555132102608288,564.192764901034,31.893722084127468
1,3.4285100000145836,0.6015208316973897,0.035103161838906,0.5418287317406814,0.003250457053148181,0.5104047651761856,0.013991965841262471,0.466866654433283,0.172343483704214,1.5711088975031497,0.10938554796024863,0.005920895937074421,89,0.5394840229010021,3.4285100000145836,0.5670410629644485,0.010738727686367947,0.179668468938112,0.7467095319025605,0.606893797042259,0.006950359453487681,0.4707943392384324,0.011555132102608289,0.5418287317406814,0.003250457053148181,0.003250457053148181,0.0007960608744151644,0.0003543075836226407,FM,541.8287317406814,3.2504570531481813,3.2504570531481813,0.3543075836226407,0.7960608744151644,470.79433923843237,11.555132102608288,567.0410629644484,10.738727686367946
2,3.4285400000145834,0.6025593993593481,0.03527609298628792,0.5424851914143286,0.0032088426938202863,0.5099357738565354,0.013494096784843845,0.48409195847170294,0.16648560446081545,1.5612601142115283,0.10726225274642291,0.006261447878218448,90,0.5399600935906813,3.4285400000145834,0.567531550445189,0.007953823838820864,0.17924514789932983,0.7467766983445188,0.6079252659675116,0.0067177724967295085,0.4707943392384324,0.011555132102608289,0.5424851914143286,0.0032088426938202863,0.0032088426938202863,0.0007960608744151644,0.0003543075836226407,FM,542.4851914143286,3.2088426938202863,3.2088426938202863,0.3543075836226407,0.7960608744151644,470.79433923843237,11.555132102608288,567.5315504451889,7.953823838820864
3,3.4285400000145834,0.6070940507902709,0.03497655454339685,0.5418287747186372,0.003213236998638258,0.5114661657354596,0.01386713091101585,0.4560020275608876,0.17205001149852445,1.5711430972914464,0.10889705455485373,0.005936944796664032,89,0.5389890348747495,3.4285400000145834,0.5668665291328144,0.010569408251366498,0.18374424817825322,0.7506107773110676,0.6118841988318411,0.006839724202289869,0.4707943392384324,0.011555132102608289,0.5418287747186372,0.003213236998638258,0.003213236998638258,0.0007960608744151644,0.0003543075836226407,FM,541.8287747186372,3.213236998638258,3.213236998638258,0.3543075836226407,0.7960608744151644,470.79433923843237,11.555132102608288,566.8665291328144,10.569408251366498
4,3.2000100000156246,0.6086451972606852,0.03419992915418584,0.5428741245891031,0.003146705598743914,0.5145549421379378,0.013372099121209468,0.4268394956430463,0.16519373959597122,1.59044559334287,0.10488335733594245,0.06323831101352248,90,0.5399727774488978,3.2000100000156246,0.5651620258847402,0.02146617001743681,0.1914773076901103,0.7566393335748505,0.6137868473202883,0.01839192706427809,0.4707943392384324,0.011555132102608289,0.5428741245891031,0.003146705598743914,0.003146705598743914,0.0007960608744151644,0.0006553925435744512,FM,542.8741245891031,3.146705598743914,3.146705598743914,0.6553925435744512,0.7960608744151644,470.79433923843237,11.555132102608288,565.1620258847402,21.46617001743681
5,3.2000100000156246,0.6084271449087669,0.035532098978737575,0.5422161936593186,0.00322004208433549,0.5096537402198273,0.013832149500403346,0.4889524875101246,0.17257683084720615,1.558698003465901,0.10991718366173044,0.0062775015526540905,89,0.5387712577182364,3.2000100000156246,0.5675647507428068,0.006285508765331097,0.17822788788205618,0.7457926386248629,0.6119056341405396,0.006908277233827124,0.4707943392384324,0.011555132102608289,0.5422161936593186,0.00322004208433549,0.00322004208433549,0.0007960608744151644,0.0006553925435744512,FM,542.2161936593186,3.22004208433549,3.22004208433549,0.6553925435744512,0.7960608744151644,470.79433923843237,11.555132102608288,567.5647507428067,6.285508765331096
6,2.9715100000168264,0.6060533841563578,0.03255905667503523,0.5433371463249249,0.003127641888891862,0.5174145843548691,0.01344107506559709,0.3895287544170847,0.16361635746763475,1.6179782194595935,0.10068930383837793,0.0072902570458133,90,0.5385619718346694,2.9715100000168264,0.557946685071129,0.00703859371199651,0.20151492100642476,0.7594616060775538,0.6100699425865521,0.007375865186006282,0.4707943392384324,0.011555132102608289,0.5433371463249249,0.003127641888891862,0.003127641888891862,0.0007960608744151644,0.0010112828472828963,FM,543.3371463249249,3.127641888891862,3.127641888891862,1.0112828472828963,0.7960608744151644,470.79433923843237,11.555132102608288,557.946685071129,7.038593711996509
7,2.9715100000168264,0.6109027400322309,0.035406387197503074,0.541869421674549,0.0032009379698355526,0.5103609783329679,0.013778459460507885,0.4755214202444866,0.1723754109308578,1.570006808007381,0.10957238890941765,0.005786015777131429,89,0.5388884063914828,2.9715100000168264,0.5581260013006593,0.007560881244705315,0.18958113358604628,0.7477071348867055,0.6155927033988737,0.006618007309361981,0.4707943392384324,0.011555132102608289,0.541869421674549,0.0032009379698355526,0.0032009379698355526,0.0007960608744151644,0.0010112828472828963,FM,541.869421674549,3.2009379698355525,3.2009379698355525,1.0112828472828963,0.7960608744151644,470.79433923843237,11.555132102608288,558.1260013006593,7.560881244705315
8,2.7429200000182283,0.6146071447774525,0.035387690865833175,0.5425302781462925,0.0031395310972790317,0.5108566822588292,0.013234749501743049,0.4806382497747554,0.16624606538104095,1.570717800139703,0.10698776381550452,0.012897697059634472,90,0.5402311339679358,2.7429200000182283,0.5607110902271478,0.011402647104472568,0.1841919903573281,0.744903080584476,0.6188190486503364,0.009353511795081832,0.4707943392384324,0.011555132102608289,0.5425302781462925,0.0031395310972790317,0.0031395310972790317,0.0007960608744151644,0.0008492565962880744,FM,542.5302781462925,3.139531097279032,3.139531097279032,0.8492565962880744,0.7960608744151644,470.79433923843237,11.555132102608288,560.7110902271478,11.402647104472567
9,2.7429200000182283,0.6191791483493461,0.03572227583015775,0.540967786492936,0.003129153625570638,0.5061720784172832,0.013136322099135518,0.5312131152243866,0.16646149995004011,1.5404285695198257,0.10679825925063242,0.006009036736003012,90,0.538656112737475,2.7429200000182283,0.5643754047272371,0.007451180691554805,0.17601725881017607,0.7403926635374132,0.6234044314202829,0.00676000408483165,0.4707943392384324,0.011555132102608289,0.540967786492936,0.003129153625570638,0.003129153625570638,0.0007960608744151644,0.0008492565962880744,FM,540.9677864929359,3.1291536255706376,3.1291536255706376,0.8492565962880744,0.7960608744151644,470.79433923843237,11.555132102608288,564.3754047272371,7.4511806915548044
