! Date:	27-Nov-25
!Time:	00:15
! User Name:	Aditya Kumar
! Sample Name:	Gr-CrSBr-Gr
! Sample ID:	SHCBS2
! Current Source:	Keithley 2400
! LockIn Specifications:
!LockIn Input Voltage (V)=	
!LockIn Input Frequency (Hz)=	
!Time Constant for Zi LockIn  1st Harmonic (s)=	
!Time Constant for Zi LockIn 2nd Harmonic (s)=	
!Time Constant of SR7265=	
!Time Constant of SR7225=	
! Measuring Insturment 1:	
! Measuring Insturment 1:	
! U1, th1 (volts):	
! U2, th2 (volts):	
! U3, th3 (volts):	
! U4 , th4(volts):	
! U5, th5 (volts):	
! Comments:	


! 
! 
date	time	Tcryo (K)	Tsample (K)	Hx (T)	Hy (T)	Hz (T)	|H|	phi	theta	L1_Ch1	L1_Ch2	L2_Ch1	L2_Ch2	L3_Ch1	L3_Ch2	L4_Ch1	L4_Ch2	L5_ Ch1	L5_Ch2
27-Nov-25	00:23:16	159.9982	0.0000	0.094070	-0.000250	0.895000	0.899930	84.0000	0.0000	9.998155E-2	6.396745E-7	3.137507E-7	3.052341E-11	-1.000638E-1	6.060698E-7	-3.039886E-7	2.663408E-11	3.238345E+5	9.875418E-5	
27-Nov-25	00:25:01	160.0025	0.0000	0.094080	-0.000240	0.895000	0.899931	84.0000	0.0000	9.998182E-2	1.232241E-6	3.137383E-7	2.606171E-11	-1.000637E-1	8.433402E-7	-3.039366E-7	3.032196E-11	3.238687E+5	1.016593E-4	
27-Nov-25	00:27:29	160.0018	0.0000	0.087810	-0.000230	0.835700	0.840301	84.0000	0.0000	9.998190E-2	8.838341E-7	3.117186E-7	3.541752E-11	-1.000631E-1	5.908273E-7	-3.019257E-7	2.707696E-11	3.259950E+5	1.092132E-4	
27-Nov-25	00:29:38	159.9985	0.0000	0.081530	-0.000230	0.775600	0.779873	84.0000	0.0000	9.998171E-2	1.114098E-6	3.096231E-7	3.740840E-11	-1.000645E-1	1.035445E-6	-2.998708E-7	2.870037E-11	3.282169E+5	1.192103E-4	
27-Nov-25	00:31:46	159.9993	0.0000	0.075260	-0.000220	0.716000	0.719945	84.0000	0.0000	9.998168E-2	6.808574E-7	3.074673E-7	2.676803E-11	-1.000628E-1	7.622385E-7	-2.976698E-7	3.087529E-11	3.305770E+5	1.024705E-4	
27-Nov-25	00:33:55	159.9984	0.0000	0.068990	-0.000230	0.656400	0.660016	84.0000	0.0000	9.998167E-2	8.710993E-7	3.052497E-7	2.899057E-11	-1.000638E-1	9.603977E-7	-2.954900E-7	3.202024E-11	3.329985E+5	1.107149E-4	
27-Nov-25	00:36:04	159.9980	0.0000	0.062730	-0.000210	0.596600	0.599889	84.0000	0.0000	9.998210E-2	7.068765E-7	3.030591E-7	4.002196E-11	-1.000625E-1	7.219734E-7	-2.933380E-7	2.419212E-11	3.354218E+5	1.148127E-4	
27-Nov-25	00:38:12	159.9948	0.0000	0.056450	-0.000200	0.537000	0.539959	84.0000	0.0000	9.998139E-2	7.271977E-7	3.009835E-7	3.308174E-11	-1.000628E-1	4.731584E-7	-2.911925E-7	2.448265E-11	3.378121E+5	1.032087E-4	
27-Nov-25	00:40:21	160.0027	0.0000	0.050170	-0.000210	0.477400	0.480029	84.0000	0.0000	9.998149E-2	6.461508E-7	2.988673E-7	2.414445E-11	-1.000628E-1	6.616500E-7	-2.891421E-7	2.981544E-11	3.402059E+5	9.830461E-5	
27-Nov-25	00:42:30	159.9985	0.0000	0.043910	-0.000210	0.417600	0.419902	84.0000	0.0000	9.998092E-2	6.583426E-7	2.967701E-7	3.573340E-11	-1.000625E-1	6.304129E-7	-2.870812E-7	2.905457E-11	3.426273E+5	1.174090E-4	
27-Nov-25	00:44:38	159.9999	0.0000	0.037640	-0.000210	0.358000	0.359973	84.0000	0.0000	9.998244E-2	6.800851E-7	2.948270E-7	3.358713E-11	-1.000615E-1	5.121427E-7	-2.851112E-7	2.889185E-11	3.449402E+5	1.136937E-4	
27-Nov-25	00:46:47	160.0029	0.0000	0.031370	-0.000210	0.298400	0.300044	84.0000	0.0000	9.998197E-2	5.725636E-7	2.929773E-7	3.361730E-11	-1.000615E-1	7.143383E-7	-2.833482E-7	2.500573E-11	3.471014E+5	1.081517E-4	
27-Nov-25	00:48:56	160.0001	0.0000	0.025090	-0.000210	0.238600	0.239916	84.0000	0.0000	9.998109E-2	5.571616E-7	2.913262E-7	1.883090E-11	-1.000626E-1	5.066610E-7	-2.817301E-7	2.753040E-11	3.490821E+5	8.621978E-5	
27-Nov-25	00:51:04	160.0010	0.0000	0.018820	-0.000210	0.179000	0.179987	84.0000	0.0000	9.998175E-2	5.160537E-7	2.898248E-7	2.757544E-11	-1.000609E-1	6.234401E-7	-2.802692E-7	2.532125E-11	3.508941E+5	9.848218E-5	
27-Nov-25	00:53:13	160.0025	0.0000	0.012550	-0.000210	0.119400	0.120058	84.0000	0.0000	9.998137E-2	4.891256E-7	2.885895E-7	2.944063E-11	-1.000626E-1	6.541631E-7	-2.790986E-7	2.589667E-11	3.523835E+5	1.031935E-4	
27-Nov-25	00:55:22	160.0041	0.0000	0.006280	-0.000210	0.059600	0.059930	84.0000	0.0000	9.998161E-2	6.827136E-7	2.877050E-7	2.724802E-11	-1.000615E-1	5.420735E-7	-2.782323E-7	3.928433E-11	3.534723E+5	1.236840E-4	
27-Nov-25	00:57:30	159.9975	0.0000	-0.000000	-0.000220	0.000000	0.000220	84.0000	0.0000	9.998121E-2	5.723667E-7	2.872580E-7	2.723921E-11	-1.000625E-1	6.387583E-7	-2.778208E-7	2.720117E-11	3.540103E+5	1.023955E-4	
27-Nov-25	00:59:39	159.9978	0.0000	-0.006260	-0.000230	-0.059600	0.059928	84.0000	0.0000	9.998206E-2	5.912992E-7	2.875976E-7	2.805932E-11	-1.000610E-1	5.431122E-7	-2.781284E-7	2.249241E-11	3.536042E+5	9.502812E-5	
27-Nov-25	01:01:48	159.9976	0.0000	-0.012540	-0.000230	-0.119400	0.120057	84.0000	0.0000	9.998177E-2	6.228240E-7	2.884976E-7	3.804334E-11	-1.000615E-1	7.364401E-7	-2.790099E-7	2.554003E-11	3.524945E+5	1.188345E-4	
27-Nov-25	01:03:56	160.0023	0.0000	-0.018800	-0.000230	-0.179000	0.179985	84.0000	0.0000	9.998109E-2	5.889977E-7	2.897238E-7	2.536434E-11	-1.000627E-1	5.133382E-7	-2.802115E-7	3.026534E-11	3.509939E+5	1.031175E-4	
27-Nov-25	01:06:05	160.0015	0.0000	-0.025070	-0.000240	-0.000700	0.025081	84.0000	0.0000	9.998102E-2	7.987179E-7	2.912198E-7	3.214622E-11	-1.000626E-1	5.377625E-7	-2.816374E-7	2.888156E-11	3.492033E+5	1.132132E-4	
27-Nov-25	01:08:14	159.9975	0.0000	-0.031340	-0.000240	-0.298400	0.300041	84.0000	0.0000	9.998229E-2	8.221948E-7	2.928719E-7	3.227192E-11	-1.000619E-1	5.938660E-7	-2.832590E-7	3.190786E-11	3.472200E+5	1.184767E-4	
27-Nov-25	01:10:23	160.0003	0.0000	-0.037610	-0.000230	-0.358000	0.359970	84.0000	0.0000	9.998208E-2	6.956203E-7	2.946891E-7	3.332985E-11	-1.000614E-1	6.764315E-7	-2.850818E-7	3.032338E-11	3.450387E+5	1.166491E-4	
27-Nov-25	01:12:31	159.9971	0.0000	-0.043880	-0.000240	-0.417600	0.419899	84.0000	0.0000	9.998243E-2	7.751413E-7	2.966608E-7	3.156476E-11	-1.000615E-1	6.814230E-7	-2.870358E-7	2.780262E-11	3.427191E+5	1.089905E-4	
27-Nov-25	01:14:40	159.9980	0.0000	-0.050150	-0.000240	-0.477400	0.480027	84.0000	0.0000	9.998196E-2	6.481467E-7	2.986599E-7	3.552778E-11	-1.000619E-1	6.034185E-7	-2.889769E-7	2.039166E-11	3.404210E+5	1.014163E-4	
27-Nov-25	01:16:49	160.0012	0.0000	-0.056410	-0.000220	-0.537000	0.539955	84.0000	0.0000	9.998234E-2	6.376899E-7	3.007900E-7	4.489711E-11	-1.000619E-1	6.936504E-7	-2.910892E-7	2.722857E-11	3.379815E+5	1.285140E-4	
27-Nov-25	01:18:57	160.0014	0.0000	-0.062690	-0.000220	-0.596600	0.599885	84.0000	0.0000	9.998265E-2	7.687430E-7	3.029244E-7	1.916139E-11	-1.000624E-1	5.112975E-7	-2.932273E-7	2.662348E-11	3.355606E+5	8.319946E-5	
27-Nov-25	01:22:06	159.9952	0.0000	-0.068970	-0.000220	-0.656400	0.660014	84.0000	0.0000	9.998325E-2	7.135861E-7	3.050882E-7	3.608532E-11	-1.000620E-1	5.433781E-7	-2.953143E-7	2.381191E-11	3.331852E+5	1.060452E-4	
27-Nov-25	01:24:15	159.9996	0.0000	-0.075240	-0.000230	-0.716000	0.719942	84.0000	0.0000	9.998273E-2	5.849508E-7	3.073099E-7	2.814562E-11	-1.000620E-1	5.362929E-7	-2.975353E-7	2.579972E-11	3.307370E+5	9.479364E-5	
27-Nov-25	01:26:24	160.0016	0.0000	-0.081500	-0.000210	-0.775600	0.779870	84.0000	0.0000	9.998263E-2	6.361560E-7	3.094280E-7	2.606986E-11	-1.000628E-1	5.967572E-7	-2.997217E-7	2.558848E-11	3.284011E+5	9.096718E-5	
27-Nov-25	01:28:30	159.9971	0.0000	-0.087770	-0.000220	-0.835400	0.839998	84.0000	0.0000	9.998211E-2	5.059085E-7	3.115645E-7	3.248187E-11	-1.000625E-1	4.497199E-7	-3.018418E-7	2.903273E-11	3.261209E+5	1.050607E-4	
27-Nov-25	01:30:58	160.0031	0.0000	-0.094030	-0.000190	-0.507400	0.516039	84.0000	0.0000	9.998298E-2	8.598577E-7	3.136537E-7	4.388815E-11	-1.000621E-1	4.864820E-7	-3.039195E-7	2.985170E-11	3.239213E+5	1.261328E-4	
27-Nov-25	01:32:43	160.0018	0.0000	-0.094030	-0.000210	-0.895000	0.899926	84.0000	0.0000	9.998266E-2	8.152462E-7	3.136561E-7	4.022624E-11	-1.000626E-1	6.818163E-7	-3.038871E-7	2.439670E-11	3.239373E+5	1.121288E-4	
27-Nov-25	01:35:11	159.9976	0.0000	-0.087760	-0.000210	-0.835600	0.840196	84.0000	0.0000	9.998311E-2	5.874870E-7	3.116328E-7	3.350010E-11	-1.000622E-1	5.655717E-7	-3.018832E-7	4.771075E-11	3.260637E+5	1.381335E-4	
27-Nov-25	01:37:20	160.0000	0.0000	-0.081500	-0.000180	-0.775600	0.779870	84.0000	0.0000	9.998219E-2	6.102039E-7	3.094872E-7	3.154605E-11	-1.000637E-1	5.933920E-7	-2.997565E-7	3.170238E-11	3.283513E+5	1.098313E-4	
27-Nov-25	01:39:29	160.0021	0.0000	-0.075230	-0.000190	-0.716000	0.719941	84.0000	0.0000	9.998298E-2	6.409520E-7	3.073427E-7	2.476315E-11	-1.000616E-1	5.659295E-7	-2.976114E-7	2.055716E-11	3.306774E+5	8.094834E-5	
27-Nov-25	01:41:37	159.9992	0.0000	-0.068960	-0.000180	-0.656400	0.660012	84.0000	0.0000	9.998331E-2	5.666960E-7	3.051580E-7	3.213378E-11	-1.000620E-1	4.886216E-7	-2.954392E-7	2.516317E-11	3.330773E+5	1.006753E-4	
27-Nov-25	01:43:46	159.9997	0.0000	-0.062690	-0.000200	-0.596600	0.599885	84.0000	0.0000	9.998217E-2	5.794788E-7	3.030724E-7	2.847851E-11	-1.000625E-1	5.578794E-7	-2.933333E-7	2.819345E-11	3.354170E+5	1.007080E-4	
27-Nov-25	01:45:55	159.9988	0.0000	-0.056410	-0.000190	-0.537000	0.539955	84.0000	0.0000	9.998248E-2	5.599667E-7	3.009586E-7	2.538578E-11	-1.000623E-1	6.766269E-7	-2.912862E-7	2.870107E-11	3.377737E+5	9.750674E-5	
27-Nov-25	01:48:03	159.9997	0.0000	-0.050150	-0.000190	-0.477400	0.480027	84.0000	0.0000	9.998229E-2	6.433160E-7	2.988259E-7	3.339948E-11	-1.000611E-1	6.149418E-7	-2.891529E-7	2.555504E-11	3.402221E+5	1.065563E-4	
27-Nov-25	01:50:12	159.9973	0.0000	-0.043870	-0.000200	-0.417600	0.419898	84.0000	0.0000	9.998229E-2	7.035675E-7	2.968180E-7	1.950917E-11	-1.000621E-1	6.429909E-7	-2.871260E-7	2.728368E-11	3.425746E+5	8.686373E-5	
27-Nov-25	01:52:21	160.0029	0.0000	-0.037610	-0.000190	-0.358000	0.359970	84.0000	0.0000	9.998328E-2	6.048940E-7	2.948798E-7	3.191996E-11	-1.000608E-1	6.197086E-7	-2.852307E-7	2.967472E-11	3.448379E+5	1.122992E-4	
27-Nov-25	01:54:29	160.0024	0.0000	-0.031340	-0.000200	-0.298400	0.300041	84.0000	0.0000	9.998337E-2	7.494750E-7	2.930479E-7	2.862856E-11	-1.000612E-1	5.620581E-7	-2.834628E-7	2.604950E-11	3.469919E+5	1.013993E-4	
27-Nov-25	01:56:38	160.0000	0.0000	-0.025070	-0.000200	-0.238600	0.239914	84.0000	0.0000	9.998345E-2	6.286685E-7	2.914174E-7	3.021632E-11	-1.000604E-1	7.539243E-7	-2.818065E-7	2.529329E-11	3.489802E+5	1.037490E-4	
27-Nov-25	01:59:34	159.9989	0.0000	-0.018800	-0.000190	-0.179000	0.179985	84.0000	0.0000	9.998374E-2	6.821996E-7	2.899024E-7	2.651068E-11	-1.000599E-1	5.487700E-7	-2.804073E-7	3.046566E-11	3.507631E+5	1.060577E-4	
27-Nov-25	02:01:40	160.0023	0.0000	-0.012540	-0.000210	-0.119400	0.120057	84.0000	0.0000	9.998233E-2	8.101865E-7	2.887133E-7	2.521332E-11	-1.000605E-1	7.082919E-7	-2.791782E-7	3.346563E-11	3.522554E+5	1.109185E-4	
27-Nov-25	02:03:49	159.9993	0.0000	-0.006260	-0.000200	-0.059600	0.059928	84.0000	0.0000	9.998265E-2	6.019931E-7	2.877367E-7	2.567330E-11	-1.000613E-1	3.918762E-7	-2.783056E-7	2.303815E-11	3.534081E+5	9.102446E-5	
27-Nov-25	02:05:58	160.0006	0.0000	-0.000010	-0.000200	-0.000000	0.000200	84.0000	0.0000	9.998175E-2	6.327283E-7	2.874059E-7	2.879532E-11	-1.000611E-1	7.037824E-7	-2.779766E-7	2.440512E-11	3.538185E+5	1.007775E-4	
27-Nov-25	02:08:06	159.9987	0.0000	0.006280	-0.000220	0.059600	0.059930	84.0000	0.0000	9.998198E-2	5.430327E-7	2.877146E-7	2.097543E-11	-1.000612E-1	4.639271E-7	-2.782681E-7	2.573389E-11	3.534440E+5	8.756154E-5	
27-Nov-25	02:10:15	160.0006	0.0000	0.012550	-0.000230	0.119400	0.120058	84.0000	0.0000	9.998228E-2	5.888784E-7	2.885952E-7	2.819173E-11	-1.000609E-1	6.124294E-7	-2.791466E-7	2.259102E-11	3.523488E+5	9.545214E-5	
27-Nov-25	02:12:24	159.9973	0.0000	0.018820	-0.000220	0.179000	0.179987	84.0000	0.0000	9.998224E-2	7.038959E-7	2.898038E-7	2.966764E-11	-1.000614E-1	6.795910E-7	-2.802406E-7	2.377831E-11	3.509265E+5	1.006735E-4	
27-Nov-25	02:14:33	159.9981	0.0000	0.025090	-0.000240	0.238600	0.239916	84.0000	0.0000	9.998234E-2	7.381382E-7	2.912834E-7	2.489709E-11	-1.000615E-1	4.274889E-7	-2.817270E-7	2.623908E-11	3.491102E+5	9.506812E-5	
27-Nov-25	02:16:41	159.9967	0.0000	0.031370	-0.000230	0.298400	0.300044	84.0000	0.0000	9.998163E-2	7.488843E-7	2.929616E-7	3.315706E-11	-1.000627E-1	5.169391E-7	-2.833677E-7	3.167807E-11	3.471009E+5	1.188244E-4	
27-Nov-25	02:18:50	159.9967	0.0000	0.037640	-0.000230	0.358000	0.359973	84.0000	0.0000	9.998217E-2	5.901998E-7	2.947545E-7	2.301838E-11	-1.000619E-1	8.162158E-7	-2.851083E-7	3.249133E-11	3.449853E+5	1.027596E-4	
27-Nov-25	02:23:00	159.9985	0.0000	0.043910	-0.000230	0.417600	0.419902	84.0000	0.0000	9.998217E-2	7.898943E-7	2.967548E-7	3.174026E-11	-1.000617E-1	6.096503E-7	-2.870822E-7	2.274851E-11	3.426364E+5	1.003249E-4	
27-Nov-25	02:25:08	160.0035	0.0000	0.050170	-0.000230	0.477400	0.480029	84.0000	0.0000	9.998241E-2	6.382113E-7	2.987480E-7	2.868895E-11	-1.000618E-1	6.930658E-7	-2.890642E-7	3.471170E-11	3.403199E+5	1.145136E-4	
27-Nov-25	02:27:17	160.0035	0.0000	0.056450	-0.000230	0.537000	0.539959	84.0000	0.0000	9.998275E-2	5.075085E-7	3.008936E-7	3.695836E-11	-1.000611E-1	7.195020E-7	-2.911669E-7	2.207317E-11	3.378775E+5	1.058390E-4	
27-Nov-25	02:29:26	159.9996	0.0000	0.062720	-0.000210	0.596600	0.599888	84.0000	0.0000	9.998212E-2	6.654614E-7	3.030317E-7	3.425052E-11	-1.000622E-1	6.564890E-7	-2.932900E-7	2.780261E-11	3.354638E+5	1.106681E-4	
27-Nov-25	02:31:34	160.0002	0.0000	0.068990	-0.000220	0.656400	0.660016	84.0000	0.0000	9.998283E-2	6.855119E-7	3.051194E-7	2.939861E-11	-1.000623E-1	6.039683E-7	-2.954353E-7	2.274134E-11	3.331005E+5	9.326560E-5	
27-Nov-25	02:33:43	160.0046	0.0000	0.075260	-0.000220	0.716000	0.719945	84.0000	0.0000	9.998365E-2	5.812180E-7	3.073317E-7	3.232260E-11	-1.000618E-1	7.227296E-7	-2.975593E-7	2.757241E-11	3.307132E+5	1.055361E-4	
27-Nov-25	02:35:52	160.0002	0.0000	0.081530	-0.000210	0.775600	0.779873	84.0000	0.0000	9.998342E-2	7.085400E-7	3.094886E-7	2.546879E-11	-1.000616E-1	5.685094E-7	-2.997110E-7	3.474676E-11	3.283735E+5	1.052275E-4	
