! Date:	09-Nov-25
!Time:	18:23
! User Name:	Aditya Kumar
! Sample Name:	Gr-CrSBr-Gr
! Sample ID:	SHCBS2
! Current Source:	Keithley 2400
! LockIn Specifications:
!LockIn Input Voltage (V)=	
!LockIn Input Frequency (Hz)=	
!Time Constant for Zi LockIn  1st Harmonic (s)=	
!Time Constant for Zi LockIn 2nd Harmonic (s)=	
!Time Constant of SR7265=	
!Time Constant of SR7225=	
! Measuring Insturment 1:	
! Measuring Insturment 1:	
! U1, th1 (volts):	
! U2, th2 (volts):	
! U3, th3 (volts):	
! U4 , th4(volts):	
! U5, th5 (volts):	
! Comments:	


! 
! 
date	time	Tcryo (K)	Tsample (K)	Hx (T)	Hy (T)	Hz (T)	|H|	phi	theta	L1_Ch1	L1_Ch2	L2_Ch1	L2_Ch2	L3_Ch1	L3_Ch2	L4_Ch1	L4_Ch2	L5_ Ch1	L5_Ch2
09-Nov-25	18:31:02	89.9986	0.0000	0.094070	-0.000210	0.895000	0.899930	84.0000	0.0000	9.997750E-2	8.987433E-7	7.136362E-8	2.576691E-11	-1.000486E-1	8.728292E-7	-6.354006E-8	4.015915E-11	1.482733E+6	4.975466E-4	
09-Nov-25	18:32:48	89.9975	0.0000	0.094080	-0.000210	0.895000	0.899931	84.0000	0.0000	9.997804E-2	7.480154E-7	7.135370E-8	3.690460E-11	-1.000485E-1	1.207331E-6	-6.357987E-8	3.222867E-11	1.482408E+6	5.221259E-4	
09-Nov-25	18:35:06	89.9980	0.0000	0.089900	-0.000200	0.855400	0.860111	84.0000	0.0000	9.997735E-2	1.141261E-6	7.114923E-8	4.404881E-11	-1.000488E-1	9.868434E-7	-6.328760E-8	3.771109E-11	1.487882E+6	6.188050E-4	
09-Nov-25	18:37:15	90.0010	0.0000	0.085720	-0.000200	0.815500	0.819993	84.0000	0.0000	9.997860E-2	1.008342E-6	7.087408E-8	1.864732E-11	-1.000487E-1	7.911807E-7	-6.310993E-8	6.244175E-11	1.492919E+6	6.142109E-4	
09-Nov-25	18:39:17	89.9985	0.0000	0.081540	-0.000190	0.775600	0.779874	84.0000	0.0000	9.997684E-2	1.116581E-6	7.062268E-8	3.574945E-11	-1.000491E-1	9.377212E-7	-6.290099E-8	3.814980E-11	1.498056E+6	5.637244E-4	
09-Nov-25	18:41:19	90.0014	0.0000	0.077360	-0.000180	0.736000	0.740054	84.0000	0.0000	9.997797E-2	9.831661E-7	7.038678E-8	1.907771E-11	-1.000489E-1	9.407340E-7	-6.271903E-8	3.442597E-11	1.502766E+6	4.115818E-4	
09-Nov-25	18:43:21	89.9992	0.0000	0.073180	-0.000190	0.696100	0.699936	84.0000	0.0000	9.997752E-2	9.506001E-7	7.009462E-8	1.271133E-11	-1.000493E-1	6.525745E-7	-6.238837E-8	4.201188E-11	1.509830E+6	4.210732E-4	
09-Nov-25	18:45:22	90.0022	0.0000	0.069000	-0.000170	0.656400	0.660017	84.0000	0.0000	9.997750E-2	1.094502E-6	6.979762E-8	3.571526E-11	-1.000491E-1	1.188144E-6	-6.221612E-8	4.050999E-11	1.515195E+6	5.888156E-4	
09-Nov-25	18:47:24	89.9994	0.0000	0.064820	-0.000170	0.616600	0.619998	84.0000	0.0000	9.997641E-2	1.076375E-6	6.956605E-8	3.689261E-11	-1.000499E-1	9.520073E-7	-6.188731E-8	5.432966E-11	1.521653E+6	7.040922E-4	
09-Nov-25	18:49:26	89.9976	0.0000	0.060640	-0.000170	0.576900	0.580078	84.0000	0.0000	9.997647E-2	8.156883E-7	6.921186E-8	3.321353E-11	-1.000490E-1	5.167204E-7	-6.161098E-8	4.360200E-11	1.528979E+6	5.938334E-4	
09-Nov-25	18:51:28	90.0005	0.0000	0.056460	-0.000170	0.537000	0.539960	84.0000	0.0000	9.997744E-2	1.112177E-6	6.883378E-8	1.364472E-11	-1.000490E-1	9.240936E-7	-6.129377E-8	4.344805E-11	1.537157E+6	4.489247E-4	
09-Nov-25	18:53:30	89.9984	0.0000	0.052270	-0.000170	0.281900	0.286705	84.0000	0.0000	9.997683E-2	8.954513E-7	6.844408E-8	1.348315E-11	-1.000492E-1	1.395283E-6	-6.091161E-8	5.867618E-11	1.546326E+6	5.692887E-4	
09-Nov-25	18:55:41	89.9992	0.0000	0.048090	-0.000170	0.457500	0.460021	84.0000	0.0000	9.997744E-2	9.513921E-7	6.808660E-8	3.803260E-11	-1.000489E-1	6.820501E-7	-6.057306E-8	4.548295E-11	1.554693E+6	6.572860E-4	
09-Nov-25	18:57:43	89.9994	0.0000	0.043910	-0.000180	0.417600	0.419902	84.0000	0.0000	9.997714E-2	8.348364E-7	6.759874E-8	3.575192E-11	-1.000491E-1	1.019763E-6	-6.001928E-8	6.813554E-11	1.567383E+6	8.233218E-4	
09-Nov-25	19:00:05	89.9990	0.0000	0.039740	-0.000180	0.377900	0.379984	84.0000	0.0000	9.997594E-2	1.476892E-6	6.700039E-8	4.310636E-11	-1.000493E-1	7.849512E-7	-5.931942E-8	7.486011E-11	1.583483E+6	9.451793E-4	
09-Nov-25	19:02:06	90.0013	0.0000	0.035560	-0.000170	0.338100	0.339965	84.0000	0.0000	9.997719E-2	1.286844E-6	6.619050E-8	1.230446E-11	-1.000499E-1	1.220009E-6	-5.830606E-8	5.191727E-11	1.606687E+6	5.283840E-4	
09-Nov-25	19:04:08	89.9997	0.0000	0.031370	-0.000170	0.298400	0.300044	84.0000	0.0000	9.997622E-2	1.130130E-6	6.478419E-8	4.517937E-11	-1.000492E-1	1.065836E-6	-5.688228E-8	5.855842E-11	1.644047E+6	8.636191E-4	
09-Nov-25	19:06:10	89.9980	0.0000	0.027190	-0.000180	0.258500	0.259926	84.0000	0.0000	9.997694E-2	1.337455E-6	5.959760E-8	1.700526E-11	-1.000484E-1	1.421977E-6	-5.282007E-8	4.975353E-11	1.779305E+6	6.076414E-4	
09-Nov-25	19:08:12	90.0017	0.0000	0.023010	-0.000180	0.218800	0.220007	84.0000	0.0000	9.997533E-2	9.727857E-7	2.754738E-8	4.507242E-11	-1.000483E-1	7.914931E-7	-2.868902E-8	8.687237E-11	3.556836E+6	2.355073E-3	
09-Nov-25	19:10:14	89.9962	0.0000	0.018830	-0.000180	0.179000	0.179988	84.0000	0.0000	9.997564E-2	1.196405E-6	2.615172E-8	1.000101E-10	-1.000478E-1	1.120067E-6	-2.722664E-8	9.744675E-11	3.747275E+6	3.710774E-3	
09-Nov-25	19:12:16	89.9986	0.0000	0.014650	-0.000190	0.139100	0.139869	84.0000	0.0000	9.997552E-2	9.192262E-7	2.590277E-8	1.512079E-11	-1.000480E-1	8.190945E-7	-2.697279E-8	5.405996E-11	3.782910E+6	1.317060E-3	
09-Nov-25	19:14:15	89.9990	0.0000	0.010470	-0.000180	0.099400	0.099950	84.0000	0.0000	9.997603E-2	8.785597E-7	2.443059E-8	1.977283E-11	-1.000468E-1	1.060653E-6	-2.584003E-8	8.404852E-11	3.978921E+6	2.074944E-3	
09-Nov-25	19:16:20	90.0002	0.0000	0.006290	-0.000200	0.059600	0.059931	84.0000	0.0000	9.997449E-2	9.439906E-7	2.177561E-8	7.283318E-11	-1.000472E-1	8.173260E-7	-2.319605E-8	1.194330E-10	4.447729E+6	4.284080E-3	
09-Nov-25	19:18:22	89.9998	0.0000	0.002100	-0.000190	0.019900	0.020011	84.0000	0.0000	9.997454E-2	1.016898E-6	2.168106E-8	3.890648E-11	-1.000477E-1	7.315241E-7	-2.318168E-8	1.047382E-10	4.458539E+6	3.210611E-3	
09-Nov-25	19:20:24	90.0010	0.0000	-0.002080	-0.000200	-0.019900	0.020009	84.0000	0.0000	9.997495E-2	1.065873E-6	2.129520E-8	2.401120E-10	-1.000477E-1	9.116719E-7	-2.198988E-8	9.874663E-11	4.621053E+6	7.838419E-3	
09-Nov-25	19:22:45	90.0008	0.0000	-0.006260	-0.000200	-0.059600	0.059928	84.0000	0.0000	9.997616E-2	1.269286E-6	2.121637E-8	4.942980E-11	-1.000473E-1	1.124783E-6	-2.191080E-8	2.005850E-11	4.637992E+6	1.623211E-3	
09-Nov-25	19:24:47	90.0002	0.0000	-0.010440	-0.000200	-0.099400	0.099947	84.0000	0.0000	9.997523E-2	6.894031E-7	2.131617E-8	2.041047E-11	-1.000475E-1	7.621171E-7	-2.205138E-8	7.956236E-11	4.612268E+6	2.312502E-3	
09-Nov-25	19:26:48	89.9997	0.0000	-0.014620	-0.000210	-0.139100	0.139866	84.0000	0.0000	9.997527E-2	7.675488E-7	2.623234E-8	5.156888E-11	-1.000478E-1	9.559719E-7	-2.736526E-8	6.251100E-11	3.731940E+6	2.137068E-3	
09-Nov-25	19:28:50	90.0008	0.0000	-0.018800	-0.000200	-0.179000	0.179985	84.0000	0.0000	9.997481E-2	1.196156E-6	2.645042E-8	5.740594E-11	-1.000473E-1	1.160176E-6	-2.767819E-8	4.291613E-11	3.695313E+6	1.865183E-3	
09-Nov-25	19:30:52	90.0017	0.0000	-0.022970	-0.000210	-0.218800	0.220003	84.0000	0.0000	9.997523E-2	7.418484E-7	2.686697E-8	2.791770E-11	-1.000482E-1	1.039093E-6	-2.796386E-8	7.128846E-11	3.648009E+6	1.818217E-3	
09-Nov-25	19:32:54	89.9995	0.0000	-0.027150	-0.000200	-0.258500	0.259922	84.0000	0.0000	9.997685E-2	1.081426E-6	5.752850E-8	4.986759E-11	-1.000490E-1	1.162735E-6	-5.119993E-8	5.918721E-11	1.839683E+6	1.014221E-3	
09-Nov-25	19:34:56	90.0018	0.0000	-0.031340	-0.000210	-0.298400	0.300041	84.0000	0.0000	9.997670E-2	1.363224E-6	6.464102E-8	4.047628E-11	-1.000494E-1	8.057287E-7	-5.675069E-8	2.812541E-11	1.647774E+6	5.759700E-4	
09-Nov-25	19:36:58	89.9986	0.0000	-0.035520	-0.000210	-0.338100	0.339961	84.0000	0.0000	9.997706E-2	1.254533E-6	6.614216E-8	2.972383E-11	-1.000498E-1	8.498875E-7	-5.825871E-8	4.828784E-11	1.607922E+6	6.376198E-4	
09-Nov-25	19:39:00	89.9990	0.0000	-0.039690	-0.000200	-0.377900	0.379979	84.0000	0.0000	9.997784E-2	1.339488E-6	6.701863E-8	3.313494E-11	-1.000481E-1	1.029773E-6	-5.926224E-8	5.367665E-11	1.583976E+6	6.992933E-4	
09-Nov-25	19:41:05	89.9994	0.0000	-0.043870	-0.000210	-0.417600	0.419898	84.0000	0.0000	9.997656E-2	9.269862E-7	6.765137E-8	3.149269E-11	-1.000479E-1	8.151701E-7	-6.008667E-8	5.166126E-11	1.565896E+6	6.596822E-4	
09-Nov-25	19:43:07	90.0013	0.0000	-0.048060	-0.000210	-0.457500	0.460017	84.0000	0.0000	9.997678E-2	1.122253E-6	6.811884E-8	3.616056E-11	-1.000484E-1	1.196525E-6	-6.052308E-8	7.226208E-11	1.554899E+6	8.544176E-4	
09-Nov-25	19:45:09	90.0005	0.0000	-0.052230	-0.000210	-0.497100	0.499836	84.0000	0.0000	9.997658E-2	1.017624E-6	6.850837E-8	3.843971E-11	-1.000499E-1	1.048734E-6	-6.093633E-8	5.735083E-11	1.545266E+6	7.503417E-4	
09-Nov-25	19:47:11	89.9984	0.0000	-0.056410	-0.000200	-0.537000	0.539955	84.0000	0.0000	9.997678E-2	1.454055E-6	6.889645E-8	3.595632E-11	-1.000488E-1	1.437363E-6	-6.129980E-8	4.545570E-11	1.536339E+6	6.397575E-4	
09-Nov-25	19:49:12	89.9994	0.0000	-0.060590	-0.000200	-0.576900	0.580073	84.0000	0.0000	9.997611E-2	9.654948E-7	6.926659E-8	3.399845E-11	-1.000493E-1	1.061372E-6	-6.166474E-8	5.119850E-11	1.527712E+6	6.608325E-4	
09-Nov-25	19:51:12	90.0005	0.0000	-0.064780	-0.000190	-0.616600	0.619994	84.0000	0.0000	9.997574E-2	6.609135E-7	6.958616E-8	4.146179E-11	-1.000489E-1	5.765682E-7	-6.196801E-8	4.565036E-11	1.520474E+6	6.683637E-4	
09-Nov-25	19:53:14	89.9978	0.0000	-0.068960	-0.000190	-0.656400	0.660012	84.0000	0.0000	9.997606E-2	1.205028E-6	6.983897E-8	3.283044E-11	-1.000501E-1	1.078624E-6	-6.219666E-8	3.838356E-11	1.514941E+6	5.507712E-4	
09-Nov-25	19:55:15	90.0010	0.0000	-0.073140	-0.000190	-0.696100	0.699932	84.0000	0.0000	9.997576E-2	7.598902E-7	7.006182E-8	1.562314E-11	-1.000497E-1	9.455402E-7	-6.237729E-8	4.576042E-11	1.510320E+6	4.720112E-4	
09-Nov-25	19:57:17	89.9987	0.0000	-0.077320	-0.000190	-0.736000	0.740050	84.0000	0.0000	9.997712E-2	1.191090E-6	7.032640E-8	2.432290E-11	-1.000486E-1	9.202028E-7	-6.263016E-8	6.186052E-11	1.504444E+6	6.587625E-4	
09-Nov-25	19:59:19	90.0013	0.0000	-0.081500	-0.000180	-0.775600	0.779870	84.0000	0.0000	9.997677E-2	1.009538E-6	7.059713E-8	4.001270E-11	-1.000494E-1	1.027911E-6	-6.281933E-8	4.507647E-11	1.499261E+6	6.479570E-4	
09-Nov-25	20:01:21	89.9980	0.0000	-0.085670	-0.000180	-0.815500	0.819988	84.0000	0.0000	9.997652E-2	1.111900E-6	7.084755E-8	4.977391E-11	-1.000498E-1	9.363654E-7	-6.303969E-8	4.987812E-11	1.493991E+6	7.545382E-4	
09-Nov-25	20:03:32	90.0013	0.0000	-0.089850	-0.000170	-0.855100	0.859808	84.0000	0.0000	9.997538E-2	8.445324E-7	7.105265E-8	3.986488E-11	-1.000509E-1	8.502031E-7	-6.327449E-8	5.314865E-11	1.489098E+6	7.009129E-4	
09-Nov-25	20:05:50	89.9984	0.0000	-0.094030	-0.000170	-0.895000	0.899926	84.0000	0.0000	9.997566E-2	9.598245E-7	7.124552E-8	2.125236E-11	-1.000504E-1	9.768629E-7	-6.349744E-8	6.307851E-11	1.484501E+6	6.355470E-4	
09-Nov-25	20:07:36	89.9992	0.0000	-0.094030	-0.000170	-0.895000	0.899926	84.0000	0.0000	9.997627E-2	9.465612E-7	7.129525E-8	4.229072E-11	-1.000494E-1	1.118966E-6	-6.346010E-8	5.267427E-11	1.484362E+6	7.150478E-4	
09-Nov-25	20:09:54	90.0019	0.0000	-0.089850	-0.000160	-0.855400	0.860106	84.0000	0.0000	9.997663E-2	8.983880E-7	7.099831E-8	4.453093E-11	-1.000489E-1	1.228584E-6	-6.324518E-8	5.360787E-11	1.490020E+6	7.416842E-4	
09-Nov-25	20:12:03	89.9991	0.0000	-0.085670	-0.000170	-0.815500	0.819988	84.0000	0.0000	9.997646E-2	1.290605E-6	7.075127E-8	4.288547E-11	-1.000498E-1	1.013033E-6	-6.299816E-8	6.460218E-11	1.495529E+6	8.151661E-4	
09-Nov-25	20:14:05	90.0000	0.0000	-0.081500	-0.000160	-0.775600	0.779870	84.0000	0.0000	9.997737E-2	1.104309E-6	7.055901E-8	2.440153E-11	-1.000497E-1	1.322826E-6	-6.288565E-8	4.773185E-11	1.498952E+6	5.526830E-4	
09-Nov-25	20:16:07	90.0001	0.0000	-0.077310	-0.000170	-0.736000	0.740049	84.0000	0.0000	9.997692E-2	6.666570E-7	7.027059E-8	3.818852E-11	-1.000489E-1	5.451324E-7	-6.253314E-8	3.870259E-11	1.506177E+6	5.850412E-4	
09-Nov-25	20:18:09	89.9980	0.0000	-0.073140	-0.000150	-0.696100	0.699932	84.0000	0.0000	9.997621E-2	1.027113E-6	6.998235E-8	3.034608E-11	-1.000504E-1	9.003868E-7	-6.229253E-8	3.602669E-11	1.512204E+6	5.114154E-4	
09-Nov-25	20:20:11	89.9990	0.0000	-0.068960	-0.000170	-0.656400	0.660012	84.0000	0.0000	9.997661E-2	1.013875E-6	6.974279E-8	2.297602E-11	-1.000484E-1	7.759917E-7	-6.207304E-8	3.534633E-11	1.517459E+6	4.514015E-4	
09-Nov-25	20:22:13	89.9993	0.0000	-0.064770	-0.000170	-0.616600	0.619993	84.0000	0.0000	9.997765E-2	8.339002E-7	6.946650E-8	5.228854E-11	-1.000491E-1	1.130417E-6	-6.186029E-8	4.426757E-11	1.523123E+6	7.450557E-4	
09-Nov-25	20:24:15	89.9979	0.0000	-0.060580	-0.000170	-0.576900	0.580072	84.0000	0.0000	9.997693E-2	1.016044E-6	6.914827E-8	2.477084E-11	-1.000494E-1	1.010634E-6	-6.155582E-8	4.092428E-11	1.530375E+6	5.127569E-4	
09-Nov-25	20:26:16	90.0019	0.0000	-0.056400	-0.000160	-0.537000	0.539954	84.0000	0.0000	9.997648E-2	9.702841E-7	6.876386E-8	1.404504E-11	-1.000496E-1	1.070084E-6	-6.122047E-8	4.707601E-11	1.538848E+6	4.804191E-4	
09-Nov-25	20:28:18	90.0013	0.0000	-0.052230	-0.000170	-0.497100	0.499836	84.0000	0.0000	9.997653E-2	6.088257E-7	6.840929E-8	2.726586E-11	-1.000493E-1	5.058138E-7	-6.088581E-8	6.006716E-11	1.547049E+6	6.810275E-4	
09-Nov-25	20:30:20	90.0009	0.0000	-0.048050	-0.000170	-0.457500	0.460016	84.0000	0.0000	9.997761E-2	1.025663E-6	6.804578E-8	4.346172E-11	-1.000491E-1	1.220368E-6	-6.047122E-8	6.366084E-11	1.556423E+6	8.447570E-4	
09-Nov-25	20:32:22	89.9998	0.0000	-0.043870	-0.000170	-0.417600	0.419898	84.0000	0.0000	9.997657E-2	1.010421E-6	6.752579E-8	2.761300E-11	-1.000494E-1	9.343575E-7	-5.994147E-8	4.740004E-11	1.569234E+6	5.982113E-4	
09-Nov-25	20:34:24	90.0036	0.0000	-0.039690	-0.000160	-0.214300	0.217945	84.0000	0.0000	9.997658E-2	1.125925E-6	6.701314E-8	4.497025E-11	-1.000500E-1	1.294509E-6	-5.930032E-8	5.227066E-11	1.583573E+6	7.819385E-4	
09-Nov-25	20:36:26	89.9999	0.0000	-0.035510	-0.000170	-0.338100	0.339960	84.0000	0.0000	9.997615E-2	9.576998E-7	6.611296E-8	4.335319E-11	-1.000491E-1	8.705442E-7	-5.818442E-8	5.373302E-11	1.609248E+6	7.902202E-4	
09-Nov-25	20:38:28	90.0020	0.0000	-0.031330	-0.000170	-0.298400	0.300040	84.0000	0.0000	9.997711E-2	1.191775E-6	6.473124E-8	3.589132E-11	-1.000494E-1	1.134248E-6	-5.679428E-8	5.793747E-11	1.645963E+6	7.837198E-4	
09-Nov-25	20:40:29	90.0007	0.0000	-0.027150	-0.000180	-0.258500	0.259922	84.0000	0.0000	9.997727E-2	9.954707E-7	5.952721E-8	4.029627E-11	-1.000488E-1	8.352212E-7	-5.276676E-8	5.294537E-11	1.781272E+6	8.394875E-4	
09-Nov-25	20:42:41	90.0020	0.0000	-0.022970	-0.000170	-0.218800	0.220002	84.0000	0.0000	9.997517E-2	1.069880E-6	2.570858E-8	7.622560E-11	-1.000466E-1	8.945091E-7	-2.687561E-8	6.392938E-11	3.803839E+6	2.675165E-3	
09-Nov-25	20:44:43	90.0013	0.0000	-0.018800	-0.000180	-0.179000	0.179985	84.0000	0.0000	9.997546E-2	1.093868E-6	2.169686E-8	1.174744E-11	-1.000485E-1	7.881816E-7	-2.220208E-8	1.138998E-10	4.556465E+6	2.871603E-3	
09-Nov-25	20:46:45	90.0017	0.0000	-0.014620	-0.000190	-0.139100	0.139866	84.0000	0.0000	9.997508E-2	9.494739E-7	2.149177E-8	1.465736E-11	-1.000481E-1	9.485990E-7	-2.197247E-8	9.719860E-11	4.602017E+6	2.583006E-3	
