! Date:	21-Nov-25
!Time:	15:36
! User Name:	Aditya Kumar
! Sample Name:	Gr-CrSBr-Gr
! Sample ID:	SHCBS2
! Current Source:	Keithley 2400
! LockIn Specifications:
!LockIn Input Voltage (V)=	
!LockIn Input Frequency (Hz)=	
!Time Constant for Zi LockIn  1st Harmonic (s)=	
!Time Constant for Zi LockIn 2nd Harmonic (s)=	
!Time Constant of SR7265=	
!Time Constant of SR7225=	
! Measuring Insturment 1:	
! Measuring Insturment 1:	
! U1, th1 (volts):	
! U2, th2 (volts):	
! U3, th3 (volts):	
! U4 , th4(volts):	
! U5, th5 (volts):	
! Comments:	


! 
! 
date	time	Tcryo (K)	Tsample (K)	Hx (T)	Hy (T)	Hz (T)	|H|	phi	theta	L1_Ch1	L1_Ch2	L2_Ch1	L2_Ch2	L3_Ch1	L3_Ch2	L4_Ch1	L4_Ch2	L5_ Ch1	L5_Ch2
21-Nov-25	15:38:19	120.0374	0.0000	0.094070	-0.000220	0.895000	0.899930	84.0000	0.0000	9.998044E-2	5.666823E-7	2.046214E-7	2.393679E-11	-1.000562E-1	5.637975E-7	-1.873117E-7	1.646697E-11	5.103848E+5	1.087398E-4	
21-Nov-25	15:40:04	120.0114	0.0000	0.094080	-0.000220	0.895000	0.899931	84.0000	0.0000	9.998105E-2	6.326748E-7	2.063439E-7	2.043860E-11	-1.000555E-1	8.797484E-7	-1.889945E-7	1.426158E-11	5.059881E+5	9.533409E-5	
21-Nov-25	15:42:32	119.9128	0.0000	0.087810	-0.000200	0.835700	0.840301	84.0000	0.0000	9.998157E-2	5.664145E-7	2.076238E-7	2.061420E-11	-1.000551E-1	7.166193E-7	-1.903052E-7	1.293305E-11	5.026943E+5	9.071860E-5	
21-Nov-25	15:44:41	119.9818	0.0000	0.081540	-0.000210	0.775600	0.779874	84.0000	0.0000	9.998100E-2	6.502118E-7	2.082352E-7	1.774879E-11	-1.000552E-1	8.301298E-7	-1.909502E-7	1.593065E-11	5.011110E+5	9.177077E-5	
21-Nov-25	15:46:50	120.0499	0.0000	0.075270	-0.000200	0.716000	0.719946	84.0000	0.0000	9.998063E-2	6.683344E-7	2.085785E-7	1.736140E-11	-1.000558E-1	6.055894E-7	-1.913722E-7	1.623597E-11	5.001527E+5	9.037222E-5	
21-Nov-25	15:48:59	120.0000	0.0000	0.069000	-0.000210	0.656400	0.660017	84.0000	0.0000	9.998081E-2	5.186300E-7	2.087866E-7	1.457155E-11	-1.000562E-1	7.280914E-7	-1.915522E-7	1.836943E-11	4.996693E+5	8.851523E-5	
21-Nov-25	15:51:07	119.9221	0.0000	0.062730	-0.000180	0.596600	0.599889	84.0000	0.0000	9.998092E-2	6.859729E-7	2.087199E-7	2.242506E-11	-1.000562E-1	5.427060E-7	-1.915303E-7	1.997285E-11	4.997802E+5	1.120708E-4	
21-Nov-25	15:53:16	119.9353	0.0000	0.056460	-0.000200	0.537000	0.539960	84.0000	0.0000	9.998032E-2	7.776420E-7	2.083955E-7	1.933465E-11	-1.000564E-1	6.912707E-7	-1.912640E-7	1.101519E-11	5.005177E+5	8.328246E-5	
21-Nov-25	15:55:25	120.0219	0.0000	0.050170	-0.000190	0.477400	0.480029	84.0000	0.0000	9.998042E-2	6.882518E-7	2.077593E-7	1.765635E-11	-1.000561E-1	6.822908E-7	-1.907264E-7	1.259031E-11	5.019917E+5	8.275547E-5	
21-Nov-25	15:57:34	120.0383	0.0000	0.043910	-0.000200	0.417600	0.419902	84.0000	0.0000	9.998113E-2	5.193261E-7	2.069568E-7	1.861329E-11	-1.000555E-1	5.761689E-7	-1.899319E-7	1.314005E-11	5.040119E+5	8.548213E-5	
21-Nov-25	15:59:43	119.9595	0.0000	0.037640	-0.000180	0.358000	0.359973	84.0000	0.0000	9.998096E-2	5.599576E-7	2.056433E-7	1.664666E-11	-1.000562E-1	6.616264E-7	-1.886831E-7	1.085311E-11	5.072884E+5	7.584539E-5	
21-Nov-25	16:01:51	119.9067	0.0000	0.031370	-0.000190	0.298400	0.300044	84.0000	0.0000	9.998085E-2	6.095870E-7	2.036041E-7	1.009061E-11	-1.000560E-1	6.657186E-7	-1.867078E-7	1.393882E-11	5.125051E+5	6.794004E-5	
21-Nov-25	16:03:58	119.9919	0.0000	0.025100	-0.000200	0.238600	0.239917	84.0000	0.0000	9.998021E-2	8.554497E-7	1.998230E-7	1.330790E-11	-1.000554E-1	4.249717E-7	-1.830529E-7	1.708563E-11	5.224555E+5	8.578319E-5	
21-Nov-25	16:06:07	120.0511	0.0000	0.018830	-0.000200	0.179000	0.179988	84.0000	0.0000	9.997850E-2	6.681171E-7	1.705985E-7	1.391447E-11	-1.000558E-1	6.122372E-7	-1.543872E-7	1.451535E-10	6.155173E+5	4.958623E-4	
21-Nov-25	16:08:16	119.9950	0.0000	0.012560	-0.000210	0.119400	0.120059	84.0000	0.0000	9.997561E-2	5.505831E-7	1.151363E-7	1.563092E-11	-1.000535E-1	6.022114E-7	-1.042770E-7	3.149821E-11	9.116544E+5	2.205593E-4	
21-Nov-25	16:10:24	119.9182	0.0000	0.006290	-0.000200	0.059600	0.059931	84.0000	0.0000	9.997578E-2	5.063204E-7	1.137792E-7	1.473209E-11	-1.000530E-1	6.766556E-7	-1.026376E-7	1.343921E-11	9.242758E+5	1.360856E-4	
21-Nov-25	16:12:33	119.9261	0.0000	-0.000000	-0.000200	0.000000	0.000200	84.0000	0.0000	9.997593E-2	5.171538E-7	1.139904E-7	1.454515E-11	-1.000527E-1	5.719889E-7	-1.028024E-7	1.613645E-11	9.226720E+5	1.469700E-4	
21-Nov-25	16:14:42	120.0060	0.0000	-0.006260	-0.000210	-0.059600	0.059928	84.0000	0.0000	9.997572E-2	6.138915E-7	1.149916E-7	1.584948E-11	-1.000536E-1	6.272497E-7	-1.037819E-7	1.850309E-11	9.143214E+5	1.632282E-4	
21-Nov-25	16:16:51	120.0552	0.0000	-0.012540	-0.000210	-0.119400	0.120057	84.0000	0.0000	9.997624E-2	5.111250E-7	1.165563E-7	2.247890E-11	-1.000535E-1	6.161262E-7	-1.053025E-7	2.048246E-11	9.016085E+5	1.992782E-4	
21-Nov-25	16:19:00	119.9981	0.0000	-0.018800	-0.000220	-0.179000	0.179985	84.0000	0.0000	9.997826E-2	5.379574E-7	1.551551E-7	1.647886E-11	-1.000537E-1	3.987576E-7	-1.415926E-7	5.739594E-11	6.740809E+5	2.536310E-4	
21-Nov-25	16:21:09	119.9279	0.0000	-0.025070	-0.000210	-0.238600	0.239914	84.0000	0.0000	9.997956E-2	3.918802E-7	2.037717E-7	1.487378E-11	-1.000562E-1	5.437541E-7	-1.870280E-7	1.247223E-11	5.118628E+5	7.465184E-5	
