! Date:	06-Dec-25
!Time:	06:47
! User Name:	Aditya Kumar
! Sample Name:	Gr-CrSBr-Gr
! Sample ID:	SHCBS2
! Current Source:	Keithley 2400
! LockIn Specifications:
!LockIn Input Voltage (V)=	
!LockIn Input Frequency (Hz)=	
!Time Constant for Zi LockIn  1st Harmonic (s)=	
!Time Constant for Zi LockIn 2nd Harmonic (s)=	
!Time Constant of SR7265=	
!Time Constant of SR7225=	
! Measuring Insturment 1:	
! Measuring Insturment 1:	
! U1, th1 (volts):	
! U2, th2 (volts):	
! U3, th3 (volts):	
! U4 , th4(volts):	
! U5, th5 (volts):	
! Comments:	


! 
! 
date	time	Tcryo (K)	Tsample (K)	Hx (T)	Hy (T)	Hz (T)	|H|	phi	theta	L1_Ch1	L1_Ch2	L2_Ch1	L2_Ch2	L3_Ch1	L3_Ch2	L4_Ch1	L4_Ch2	L5_ Ch1	L5_Ch2
06-Dec-25	07:01:18	70.0020	70.0020	0.094050	-0.000210	0.895000	0.899928	84.0000	0.0000	9.997665E-2	3.983554E-6	2.573781E-8	2.155541E-11	-1.000450E-1	3.324414E-6	-2.586054E-8	1.970069E-11	3.876512E+6	8.360981E-4	
06-Dec-25	07:02:57	69.9970	69.9970	0.094050	-0.000210	0.895000	0.899928	84.0000	0.0000	9.997205E-2	2.599047E-6	2.573967E-8	2.595472E-11	-1.000486E-1	4.276698E-6	-2.583859E-8	1.295828E-11	3.878003E+6	7.888209E-4	
06-Dec-25	07:05:20	69.9900	69.9900	0.087780	-0.000220	0.835700	0.840297	84.0000	0.0000	9.997393E-2	5.291717E-6	2.563119E-8	2.656695E-11	-1.000508E-1	6.228209E-6	-2.578980E-8	2.405282E-11	3.889942E+6	1.042011E-3	
06-Dec-25	07:07:23	69.9890	69.9890	0.081510	-0.000220	0.775600	0.779871	84.0000	0.0000	9.997690E-2	5.895485E-6	2.552288E-8	2.505323E-11	-1.000490E-1	5.732355E-6	-2.565252E-8	1.890264E-11	3.908633E+6	9.170574E-4	
06-Dec-25	07:09:26	69.9920	69.9920	0.075240	-0.000220	0.716000	0.719942	84.0000	0.0000	9.997384E-2	6.707818E-6	2.544079E-8	1.972376E-11	-1.000462E-1	5.720161E-6	-2.557728E-8	1.669592E-11	3.920573E+6	7.759920E-4	
06-Dec-25	07:11:56	69.9970	69.9970	0.068970	-0.000220	0.656400	0.660014	84.0000	0.0000	9.997325E-2	4.746967E-6	2.532751E-8	2.051423E-11	-1.000533E-1	5.722487E-6	-2.547733E-8	1.421999E-11	3.937155E+6	7.360196E-4	
06-Dec-25	07:14:00	70.0000	70.0000	0.062700	-0.000240	0.596600	0.599886	84.0000	0.0000	9.997360E-2	5.443617E-6	2.518175E-8	2.517724E-11	-1.000494E-1	4.525827E-6	-2.535524E-8	2.019240E-11	3.957952E+6	9.475928E-4	
06-Dec-25	07:16:08	70.0010	70.0010	0.056430	-0.000220	0.537000	0.539957	84.0000	0.0000	9.997489E-2	5.160037E-6	2.499330E-8	1.539382E-11	-1.000506E-1	3.603701E-6	-2.516305E-8	1.442858E-11	3.988039E+6	6.384019E-4	
06-Dec-25	07:18:09	70.0040	70.0040	0.050140	-0.000240	0.477400	0.480026	84.0000	0.0000	9.997342E-2	4.727100E-6	2.477036E-8	2.097601E-11	-1.000492E-1	5.209994E-6	-2.501342E-8	1.790222E-11	4.017828E+6	8.306217E-4	
06-Dec-25	07:20:17	70.0050	70.0050	0.043880	-0.000230	0.417600	0.419899	84.0000	0.0000	9.997414E-2	7.980980E-6	2.423794E-8	1.191693E-11	-1.000448E-1	5.300839E-6	-2.485115E-8	1.303576E-11	4.074611E+6	5.747172E-4	
06-Dec-25	07:22:20	70.0050	70.0050	0.037610	-0.000230	0.358000	0.359970	84.0000	0.0000	9.997081E-2	4.897939E-6	2.344175E-8	2.770160E-11	-1.000481E-1	6.221150E-6	-2.434722E-8	1.322929E-11	4.185462E+6	9.120826E-4	
06-Dec-25	07:24:50	70.0060	70.0060	0.031340	-0.000240	0.298400	0.300041	84.0000	0.0000	9.997324E-2	6.166207E-6	2.248686E-8	2.297715E-11	-1.000485E-1	6.891486E-6	-2.240938E-8	2.220071E-11	4.455200E+6	1.071554E-3	
