! Date:	11-Nov-25
!Time:	21:00
! User Name:	Aditya Kumar
! Sample Name:	Gr-CrSBr-Gr
! Sample ID:	SHCBS2
! Current Source:	Keithley 2400
! LockIn Specifications:
!LockIn Input Voltage (V)=	
!LockIn Input Frequency (Hz)=	
!Time Constant for Zi LockIn  1st Harmonic (s)=	
!Time Constant for Zi LockIn 2nd Harmonic (s)=	
!Time Constant of SR7265=	
!Time Constant of SR7225=	
! Measuring Insturment 1:	
! Measuring Insturment 1:	
! U1, th1 (volts):	
! U2, th2 (volts):	
! U3, th3 (volts):	
! U4 , th4(volts):	
! U5, th5 (volts):	
! Comments:	


! 
! 
date	time	Tcryo (K)	Tsample (K)	Hx (T)	Hy (T)	Hz (T)	|H|	phi	theta	L1_Ch1	L1_Ch2	L2_Ch1	L2_Ch2	L3_Ch1	L3_Ch2	L4_Ch1	L4_Ch2	L5_ Ch1	L5_Ch2
11-Nov-25	21:08:43	5.3418	0.0000	0.094070	-0.000200	0.895000	0.899930	84.0000	0.0000	9.999601E-1	8.780312E-7	7.533214E-8	2.022126E-10	-1.000061E+0	4.833492E-7	-5.384982E-8	1.637392E-10	1.548220E+7	2.833521E-3	
11-Nov-25	21:10:47	5.3420	0.0000	0.094080	-0.000210	0.895000	0.899931	84.0000	0.0000	9.999583E-1	8.726739E-7	7.551248E-8	2.121692E-10	-1.000062E+0	6.191237E-7	-5.367788E-8	2.354445E-10	1.548119E+7	3.465506E-3	
11-Nov-25	21:13:42	5.3424	0.0000	0.089900	-0.000190	0.855400	0.860111	84.0000	0.0000	9.999587E-1	9.764252E-7	7.575465E-8	1.857101E-10	-1.000061E+0	6.990789E-7	-5.360074E-8	2.173936E-10	1.546143E+7	3.117087E-3	
11-Nov-25	21:16:09	5.3424	0.0000	0.085720	-0.000190	0.815500	0.819993	84.0000	0.0000	9.999596E-1	1.180072E-6	7.580026E-8	2.482921E-10	-1.000061E+0	7.582685E-7	-5.349552E-8	1.969161E-10	1.546857E+7	3.444300E-3	
11-Nov-25	21:18:28	5.3426	0.0000	0.081540	-0.000180	0.775600	0.779874	84.0000	0.0000	9.999583E-1	7.317224E-7	7.578140E-8	1.857389E-10	-1.000062E+0	7.216184E-7	-5.332567E-8	3.207718E-10	1.549117E+7	3.923910E-3	
11-Nov-25	21:20:48	5.3427	0.0000	0.077360	-0.000170	0.736000	0.740054	84.0000	0.0000	9.999598E-1	8.962657E-7	7.560389E-8	1.548786E-10	-1.000060E+0	5.165125E-7	-5.360038E-8	1.065828E-10	1.547952E+7	2.024334E-3	
11-Nov-25	21:23:07	5.3426	0.0000	0.073180	-0.000170	0.696100	0.699936	84.0000	0.0000	9.999589E-1	9.157157E-7	7.585652E-8	2.391392E-10	-1.000061E+0	8.316788E-7	-5.352787E-8	2.365268E-10	1.545797E+7	3.677253E-3	
11-Nov-25	21:25:27	5.3427	0.0000	0.069000	-0.000180	0.656400	0.660017	84.0000	0.0000	9.999599E-1	9.955939E-7	7.555629E-8	1.729843E-10	-1.000061E+0	6.323713E-7	-5.336698E-8	1.637736E-10	1.551326E+7	2.612894E-3	
11-Nov-25	21:27:46	5.3426	0.0000	0.064820	-0.000180	0.616600	0.619998	84.0000	0.0000	9.999590E-1	9.729260E-7	7.573892E-8	1.855063E-10	-1.000061E+0	6.768737E-7	-5.334184E-8	1.509191E-10	1.549433E+7	2.607143E-3	
11-Nov-25	21:30:06	5.3423	0.0000	0.060640	-0.000180	0.576900	0.580078	84.0000	0.0000	9.999593E-1	8.549891E-7	7.525359E-8	2.490181E-10	-1.000060E+0	9.098775E-7	-5.285891E-8	1.433155E-10	1.561143E+7	3.063297E-3	
11-Nov-25	21:32:25	5.3415	0.0000	0.056460	-0.000180	0.537000	0.539960	84.0000	0.0000	9.999597E-1	8.743279E-7	7.528433E-8	2.309365E-10	-1.000061E+0	6.189324E-7	-5.286591E-8	1.467996E-10	1.560684E+7	2.948350E-3	
11-Nov-25	21:34:45	5.3408	0.0000	0.052270	-0.000180	0.497100	0.499841	84.0000	0.0000	9.999582E-1	1.155531E-6	7.513760E-8	1.747394E-10	-1.000061E+0	5.818911E-7	-5.298954E-8	2.139837E-10	1.560965E+7	3.034755E-3	
11-Nov-25	21:37:04	5.3398	0.0000	0.048090	-0.000170	0.457500	0.460021	84.0000	0.0000	9.999591E-1	7.146594E-7	7.503350E-8	2.377029E-10	-1.000061E+0	6.881519E-7	-5.344908E-8	1.802067E-10	1.556647E+7	3.253358E-3	
