Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A),temperature,scan_type
0.0351758793969849,2.044764301962517,0.0380307426667619,3.34311161008487e-08,5.78391224035658e-10,6.835875277777974e-08,4.666547798971876e-10,120,b_scan
0.0452261306532664,2.0130289499093528,0.0362956214633627,4.445019126878561e-08,7.461102987455554e-10,8.947952185307339e-08,5.891187481058091e-10,120,b_scan
0.0552763819095476,1.9797038821606696,0.0345137273376414,5.632162881932205e-08,9.148150020860751e-10,1.1150014722322413e-07,7.061724338855756e-10,120,b_scan
0.0653266331658291,1.9466883563837327,0.0327163489222834,6.906365866254928e-08,1.0819442797591115e-09,1.344454201676452e-07,8.180924850087205e-10,120,b_scan
0.0753768844221105,1.9147004890723835,0.0311070990395104,8.269215593029319e-08,1.253394405233029e-09,1.583307114021822e-07,9.259563492510115e-10,120,b_scan
0.085427135678392,1.884293628937575,0.0295845242753089,9.718246704911821e-08,1.424472504767401e-09,1.831203035050892e-07,1.0303683484288163e-09,120,b_scan
0.0954773869346734,1.8559755939019205,0.0281802910259038,1.1244983976649061e-07,1.594940914204892e-09,2.087041581447883e-07,1.1309806777423287e-09,120,b_scan
0.1055276381909549,1.8296122617902053,0.0269335651535133,1.2850128786256634e-07,1.7681908424230983e-09,2.351075319291843e-07,1.2298822017249323e-09,120,b_scan
0.1155778894472361,1.805190675111108,0.0257980455226445,1.4529747164658365e-07,1.942054512048137e-09,2.6228964093363346e-07,1.326630783326811e-09,120,b_scan
0.1256281407035175,1.7825050804388487,0.0247378647027557,1.628167771975515e-07,2.1140741410145194e-09,2.902217325353156e-07,1.4220544464445584e-09,120,b_scan
0.135678391959799,1.7615045926952326,0.0237910205084285,1.8102024597149322e-07,2.288468851819567e-09,3.188679946496058e-07,1.5156291923554383e-09,120,b_scan
0.1457286432160804,1.7421465074899505,0.0229299628158254,1.997964950481964e-07,2.462341470169357e-09,3.480747660569484e-07,1.6082637872486551e-09,120,b_scan
0.1557788944723619,1.7241151517907385,0.0221265157168155,2.192032081327263e-07,2.6349713234090596e-09,3.779315724627722e-07,1.698728065338893e-09,120,b_scan
0.1658291457286431,1.7073745758872212,0.021391229840328,2.391990312311793e-07,2.808030327659559e-09,4.084023445009689e-07,1.7875580851565367e-09,120,b_scan
0.1758793969849246,1.6917973072855124,0.0207289122516331,2.597413420842152e-07,2.982746156694282e-09,4.394297031288005e-07,1.877492088339264e-09,120,b_scan
0.185929648241206,1.677169187347985,0.0200988591700423,2.808542027614892e-07,3.155083657582984e-09,4.71040015008753e-07,1.9655010057832086e-09,120,b_scan
0.1959798994974875,1.6635846369102705,0.0195188649649911,3.024229350453311e-07,3.326857845620098e-09,5.031061485907255e-07,2.052815355272252e-09,120,b_scan
0.2060301507537689,1.6507397950577387,0.0189938303786627,3.245001232766661e-07,3.5016086526472404e-09,5.356652669939347e-07,2.1395108260023767e-09,120,b_scan
0.2160804020100502,1.638746777512728,0.0184925330959093,3.470115707961532e-07,3.673104248244442e-09,5.68664093401826e-07,2.2243295692062303e-09,120,b_scan
0.2261306532663316,1.6273606695749467,0.0180176898630045,3.701127468897172e-07,3.844257410845114e-09,6.02306927596673e-07,2.309212570263195e-09,120,b_scan
0.2361809045226131,1.6166833919533037,0.017569163277987,3.936018876160091e-07,4.013397421346209e-09,6.363296347502725e-07,2.3919699075011798e-09,120,b_scan
0.2462311557788945,1.6066276474362944,0.017160209197638,4.174383847846631e-07,4.184142709464905e-09,6.706680500961898e-07,2.4745063137059642e-09,120,b_scan
0.256281407035176,1.5970170289956305,0.0167694925266448,4.418534193177892e-07,4.355098029448409e-09,7.056474349704561e-07,2.555131270019734e-09,120,b_scan
0.2663316582914572,1.5878659270978246,0.0163834342618096,4.665690440086818e-07,4.519037355452963e-09,7.408490876199912e-07,2.63461295081903e-09,120,b_scan
0.2763819095477386,1.5792070459326928,0.0160422091390068,4.917431522940037e-07,4.690718955775622e-09,7.765642508918439e-07,2.712556426248516e-09,120,b_scan
0.2864321608040201,1.5708850021927674,0.0156926270158527,5.174167025496228e-07,4.8534557959684625e-09,8.128021379192387e-07,2.792776983214073e-09,120,b_scan
0.2964824120603015,1.5630090776986008,0.0153742263077502,5.433372825934215e-07,5.018650750592593e-09,8.492411049456078e-07,2.871882426197261e-09,120,b_scan
0.306532663316583,1.555440653176816,0.0150711378866005,5.697152789689856e-07,5.184724106085571e-09,8.861583056443309e-07,2.947399478637061e-09,120,b_scan
0.3165829145728642,1.5482034388367845,0.0147758215468798,5.964861941661334e-07,5.34785940945771e-09,9.234819770266736e-07,3.021212975855125e-09,120,b_scan
0.3266331658291457,1.5398682040519984,0.0144204725243169,6.29147075230308e-07,5.534823855178718e-09,9.688035768194618e-07,3.110020023063896e-09,120,b_scan
0.3366834170854271,1.533108941862276,0.0141493530120379,6.567933145310202e-07,5.695780868383578e-09,1.0069357034628693e-06,3.1798332858095354e-09,120,b_scan
0.3467336683417086,1.5266037906475345,0.0138982722121626,6.848021305809635e-07,5.86013537206486e-09,1.0454215283884069e-06,3.2482731118537357e-09,120,b_scan
0.35678391959799,1.520417338317693,0.0136465011568762,7.131588415304637e-07,6.0172189155333316e-09,1.0842990676374773e-06,3.3190057081573433e-09,120,b_scan
0.3668341708542713,1.5144111010101216,0.0133977023400915,7.419166670297491e-07,6.170902255353733e-09,1.123566836574282e-06,3.3865710972764886e-09,120,b_scan
0.3768844221105527,1.5086192654182444,0.013165000307015,7.710415072383914e-07,6.327208823275712e-09,1.163208072256958e-06,3.4531540243280202e-09,120,b_scan
0.3869346733668342,1.503017372625984,0.012941988139027,8.00534516587448e-07,6.482752770257293e-09,1.2032172858176785e-06,3.521453538878863e-09,120,b_scan
0.3969849246231156,1.4975529080464975,0.0127209507633861,8.303862650176604e-07,6.634873523833404e-09,1.243547365979067e-06,3.585776980609505e-09,120,b_scan
0.4070351758793971,1.492196057942997,0.0125102699559408,8.60637967188126e-07,6.7879049514993555e-09,1.2842405819541958e-06,3.6510213869292556e-09,120,b_scan
0.4170854271356783,1.4870762667753723,0.0122964072295058,8.912223865641985e-07,6.933685230109309e-09,1.325315659478526e-06,3.7122747772254574e-09,120,b_scan
0.4271356783919597,1.482022186561725,0.0121023169028835,9.221968513342969e-07,7.088012180587196e-09,1.3667161940547923e-06,3.770304997135135e-09,120,b_scan
0.4371859296482412,1.4771072915099923,0.0118984794559456,9.535560551979094e-07,7.230502913226803e-09,1.4085046019963367e-06,3.829023190703739e-09,120,b_scan
0.4472361809045226,1.4723189772946517,0.0116783361924264,9.852385328837534e-07,7.355674398080426e-09,1.450585389126691e-06,3.885884667100465e-09,120,b_scan
0.4572864321608041,1.4676731631189976,0.0114960450610874,1.0172445248614822e-06,7.502051474374418e-09,1.4929824894689334e-06,3.940046915505619e-09,120,b_scan
0.4673366834170853,1.4631280013084205,0.0113201426126649,1.0496378196853135e-06,7.649333665011458e-09,1.5357544852139012e-06,3.990396868566937e-09,120,b_scan
0.4773869346733668,1.4586886071195564,0.0111644398052654,1.0823707475312365e-06,7.806355303832951e-09,1.5788418781032924e-06,4.044732975248157e-09,120,b_scan
0.4874371859296482,1.454260192401197,0.0109790573976939,1.1155113833768291e-06,7.936690227789567e-09,1.6222437990153134e-06,4.096023338797587e-09,120,b_scan
0.4974874371859297,1.450168466128207,0.0108082819887914,1.1472626957083257e-06,8.059991313357962e-09,1.6637241836814543e-06,4.14017705799077e-09,120,b_scan
-0.4974874371859297,1.255061316237749,0.0038633196867301,-1.3444091566189504e-06,3.843110544943635e-09,-1.687315925668262e-06,1.926606141175521e-09,130,b_scan
-0.4874371859296482,1.2569670889236664,0.0038899579865947,-1.3106237771417956e-06,3.7659724383658725e-09,-1.647410953828063e-06,1.893257395711719e-09,130,b_scan
-0.4773869346733668,1.258959833870264,0.003921666369069,-1.2752083652673558e-06,3.6889151939735957e-09,-1.605436111686961e-06,1.854955913655398e-09,130,b_scan
-0.4673366834170854,1.2610046157274126,0.0039532831530296,-1.240118125011446e-06,3.6096715528902e-09,-1.563794679686658e-06,1.8209565613226766e-09,130,b_scan
-0.457286432160804,1.2631084803016384,0.0039898326012895,-1.2053548790495311e-06,3.535842484373691e-09,-1.5224939695004185e-06,1.7836874566719543e-09,130,b_scan
-0.4472361809045225,1.26527849637924,0.0040329435440722,-1.170726262978104e-06,3.467194016611312e-09,-1.481294765692622e-06,1.745518721656373e-09,130,b_scan
-0.4371859296482412,1.2674819870166805,0.0040758816603328,-1.1365134320215054e-06,3.397244627044514e-09,-1.4405103030897643e-06,1.7079156638372087e-09,130,b_scan
-0.4271356783919597,1.269718756644108,0.0041105193752476,-1.102518519263713e-06,3.317595068389012e-09,-1.3998884434566251e-06,1.671499957745964e-09,130,b_scan
-0.4170854271356784,1.272087470652738,0.0041506816334119,-1.068831507716538e-06,3.242029439737302e-09,-1.359647169205083e-06,1.6348972874150791e-09,130,b_scan
-0.4070351758793969,1.2745491890627714,0.0042001995191674,-1.0354486816274604e-06,3.1738303723547716e-09,-1.3197302774843954e-06,1.5971619451150227e-09,130,b_scan
-0.3969849246231155,1.2770251966475368,0.0042448694227713,-1.002296888051097e-06,3.099312784520904e-09,-1.2799583805626662e-06,1.56102845423391e-09,130,b_scan
-0.3869346733668342,1.279588523558241,0.004282066954451,-9.695015323877578e-07,3.0186623255558554e-09,-1.240563034415503e-06,1.5214057771930441e-09,130,b_scan
-0.3768844221105527,1.282157234244637,0.0043285868312453,-9.370218924410928e-07,2.943529266370444e-09,-1.2014093980389473e-06,1.4857302964532827e-09,130,b_scan
-0.3668341708542714,1.2848315792877438,0.0043662178635022,-9.04885951900626e-07,2.8606609386814447e-09,-1.1626260466557747e-06,1.449406835369237e-09,130,b_scan
-0.3567839195979899,1.284707945164329,0.0050053432477841,-8.694117714118109e-07,3.207273563789472e-09,-1.116940210352147e-06,1.3998405245962643e-09,130,b_scan
-0.3467336683417085,1.2910075239099037,0.0044885911570665,-8.352568501928256e-07,2.704153888121262e-09,-1.078322877996225e-06,1.366853679131121e-09,130,b_scan
-0.3366834170854271,1.293969286911724,0.0045356772987764,-8.04194293441592e-07,2.624044010055038e-09,-1.0406027164230946e-06,1.3325822232803346e-09,130,b_scan
-0.3266331658291457,1.297020449514514,0.0045836815560082,-7.733766620428974e-07,2.54367321009591e-09,-1.0030853458469132e-06,1.296806901345747e-09,130,b_scan
-0.3165829145728643,1.3001892404819162,0.0046343337981098,-7.42827813570865e-07,2.464940284137265e-09,-9.658167307355457e-07,1.2568121232868587e-09,130,b_scan
-0.3065326633165829,1.3035011740303892,0.0046881844697769,-7.127854180623954e-07,2.386885189054721e-09,-9.291166292760742e-07,1.2192292483174051e-09,130,b_scan
-0.2964824120603014,1.3069567906253785,0.0047361381502631,-6.829192345318237e-07,2.303522748820201e-09,-8.925459310200522e-07,1.1822020441353703e-09,130,b_scan
-0.2864321608040201,1.3105464973228227,0.0048175694208676,-6.535542032458593e-07,2.2379856537057872e-09,-8.565131718744691e-07,1.1449562205327168e-09,130,b_scan
-0.2763819095477386,1.3142541665848064,0.0048832611030096,-6.244571089209956e-07,2.161745718833671e-09,-8.206953572529208e-07,1.107703628862395e-09,130,b_scan
-0.2663316582914573,1.3181667204239294,0.0049680539760158,-5.956431673293717e-07,2.093169251403375e-09,-7.851570004214797e-07,1.0695341001160307e-09,130,b_scan
-0.2562814070351759,1.322176015116275,0.0050409731554998,-5.673866375720408e-07,2.018016263802489e-09,-7.501850034952231e-07,1.0302857325339247e-09,130,b_scan
-0.2462311557788944,1.3263883535527714,0.0051261363637841,-5.393452490999409e-07,1.9454246745299707e-09,-7.153812569501799e-07,9.927121475674275e-10,130,b_scan
-0.2361809045226131,1.3308338485386797,0.005191648395895,-5.118280739557845e-07,1.863046842567525e-09,-6.811581254527165e-07,9.557330118293144e-10,130,b_scan
-0.2261306532663316,1.3354485540319243,0.0052643170192442,-4.846201865862869e-07,1.7827821229817835e-09,-6.471853274313382e-07,9.166885767740491e-10,130,b_scan
-0.2160804020100502,1.340317125967723,0.0053531625728902,-4.577695428770401e-07,1.707036565499033e-09,-6.135563580645127e-07,8.776186039857711e-10,130,b_scan
-0.2060301507537688,1.3454310646358434,0.0054327658467935,-4.3146010058869443e-07,1.626539481927967e-09,-5.804998224829352e-07,8.398555843339965e-10,130,b_scan
-0.1959798994974874,1.3508423580216122,0.0055236869350769,-4.054315350579791e-07,1.547976731013473e-09,-5.476740908340424e-07,8.01668453214153e-10,130,b_scan
-0.185929648241206,1.3564662887012808,0.0056196442381948,-3.799919051589081e-07,1.4701240009172603e-09,-5.154462093274332e-07,7.637323730720241e-10,130,b_scan
-0.1758793969849246,1.362415312387239,0.0057148576329848,-3.54912869251027e-07,1.3901113974600699e-09,-4.835387276308893e-07,7.25957393348116e-10,130,b_scan
-0.1658291457286431,1.368719369317665,0.0058227559772131,-3.3025762932063984e-07,1.312275764753045e-09,-4.5203001411609333e-07,6.869183490135173e-10,130,b_scan
-0.1557788944723618,1.3753454979619073,0.0059245752767013,-3.061923915916491e-07,1.232012279416684e-09,-4.211203272857641e-07,6.478253587416202e-10,130,b_scan
-0.1457286432160803,1.382426569318604,0.0060369415784137,-2.8249044763312665e-07,1.1525466699293319e-09,-3.9052230038674e-07,6.08008930116876e-10,130,b_scan
-0.135678391959799,1.3898518366622592,0.0061695161823263,-2.59428739563283e-07,1.0764011797597638e-09,-3.605675101650038e-07,5.688844505954654e-10,130,b_scan
-0.1256281407035175,1.3977382966470746,0.0062848336589564,-2.367582301422135e-07,9.948838468335886e-10,-3.309260453161535e-07,5.294994863303016e-10,130,b_scan
-0.1155778894472361,1.4059279821883914,0.0063930181394666,-2.147102543597347e-07,9.120525555436851e-10,-3.01867154667138e-07,4.898122283113817e-10,130,b_scan
-0.1055276381909547,1.4145294297602755,0.0065276872693657,-1.932655346049825e-07,8.332254478525698e-10,-2.733797864571007e-07,4.499186884029747e-10,130,b_scan
-0.0954773869346733,1.4236182043440233,0.0066572240634054,-1.722949846097909e-07,7.526725946894324e-10,-2.452822766076716e-07,4.092331785583248e-10,130,b_scan
-0.085427135678392,1.4329300254974269,0.006795520054916,-1.5202200887655674e-07,6.735233969522447e-10,-2.178369010556545e-07,3.684966442476818e-10,130,b_scan
-0.0753768844221105,1.4425471872159763,0.006940711592229,-1.3221589349386005e-07,5.94329434657982e-10,-1.9072766526481494e-07,3.2722557432283056e-10,130,b_scan
-0.0653266331658291,1.4520479431682929,0.0070709980367896,-1.1308030505065093e-07,5.144114640311038e-10,-1.641980243616408e-07,2.8532558129993537e-10,130,b_scan
-0.0552763819095477,1.461227430185291,0.0071840855953227,-9.456219840025958e-08,4.3414870272045434e-10,-1.3817687816108294e-07,2.4301471051902333e-10,130,b_scan
-0.0452261306532663,1.4698698939027248,0.0073016396459346,-7.649980054159762e-08,3.5480511221607406e-10,-1.1244475370565772e-07,2.0006133598022278e-10,130,b_scan
-0.0351758793969849,1.4774532859769314,0.007407559558322,-5.90218056422507e-08,2.7629700603893597e-10,-8.72019606904351e-08,1.5655732683354227e-10,130,b_scan
-0.0251256281407035,1.483506226600677,0.0074669331624031,-4.1837806572395846e-08,1.9648898811805247e-10,-6.206664655746397e-08,1.123648886282217e-10,130,b_scan
-0.015075376884422,1.4879177251718163,0.0075085026997702,-2.4960634364713345e-08,1.1746934422690709e-10,-3.713937030278975e-08,6.764192623149279e-11,130,b_scan
-0.0050251256281407,1.493360954865316,0.0077194555738354,-8.255863094816606e-09,3.987024464514185e-11,-1.2328983594512648e-08,2.2727073238560358e-11,130,b_scan
0.0050251256281406,1.4776321007882165,0.0070404611328104,8.574011158211952e-09,3.792673381201065e-11,1.2669234119890336e-08,2.243331238967231e-11,130,b_scan
0.015075376884422,1.4776136078745723,0.0071240328256338,2.5650422635070093e-08,1.1494034737296031e-10,3.790141353331352e-08,6.743241474044396e-11,130,b_scan
0.0251256281407035,1.4717949645420727,0.0069950290797366,4.3178236695376814e-08,1.9049798186410968e-10,6.354951134606134e-08,1.1231376870150927e-10,130,b_scan
0.0351758793969849,1.463503813098067,0.0068537319950482,6.125052474466808e-08,2.66136483834734e-10,8.964037651807927e-08,1.566005877335281e-10,130,b_scan
0.0452261306532664,1.4540561828450584,0.006678639870075,7.998245027148266e-08,3.4059735783298927e-10,1.1629897633634677e-07,2.0017882969158406e-10,130,b_scan
0.0552763819095476,1.443792763060035,0.0065026847802127,9.943949740602476e-08,4.1471751400996447e-10,1.4357002671714568e-07,2.441338171291733e-10,130,b_scan
0.0653266331658291,1.4332542820561494,0.0063229638311425,1.1965785400306962e-07,4.884674460953179e-10,1.7150013163154908e-07,2.8687033791243656e-10,130,b_scan
0.0753768844221105,1.4227034565239598,0.0061667678440286,1.4067272368375422e-07,5.640671848863886e-10,2.0013557022351705e-07,3.2945800146215464e-10,130,b_scan
0.085427135678392,1.4125166583975008,0.0060083333851262,1.6244758580130829e-07,6.389216268220854e-10,2.294599210608052e-07,3.7171096553646965e-10,130,b_scan
0.0954773869346734,1.4026279593195683,0.0058586032941232,1.8492893252922104e-07,7.141341109416221e-10,2.593864912526075e-07,4.1289050315088415e-10,130,b_scan
0.1055276381909549,1.3932868044071924,0.0057138205292277,2.081271145660132e-07,7.887930744277612e-10,2.8998076236417013e-07,4.5427419022889905e-10,130,b_scan
0.1155778894472361,1.384395274793382,0.0055886740622838,2.320308535237341e-07,8.656277735626681e-10,3.212224172245328e-07,4.954332013895625e-10,130,b_scan
0.1256281407035175,1.3760446081587765,0.0054922969766304,2.565948589344302e-07,9.471655954641568e-10,3.530859721179845e-07,5.361083966334333e-10,130,b_scan
0.135678391959799,1.3681874871816628,0.0053677947465195,2.81815214223196e-07,1.022160449351094e-09,3.855760497975965e-07,5.766441057042771e-10,130,b_scan
0.1457286432160804,1.360824927740096,0.0052583251034804,3.075550848257431e-07,1.098512505405229e-09,4.185286260840909e-07,6.170410829255231e-10,130,b_scan
0.1557788944723619,1.3538822864128164,0.0051788617310013,3.338888951693714e-07,1.1813250517422479e-09,4.520462607997577e-07,6.572739214496746e-10,130,b_scan
0.1658291457286431,1.3473609678012184,0.0050889641444075,3.607858883091546e-07,1.2604127099779216e-09,4.861088236412448e-07,6.978574148484721e-10,130,b_scan
0.1758793969849246,1.3411811355101757,0.0050127947040108,3.882027440667807e-07,1.342789713253667e-09,5.20650197095651e-07,7.37233095131617e-10,130,b_scan
0.185929648241206,1.3353455185688712,0.0049451347798525,4.161630466967743e-07,1.426520748676717e-09,5.557214594005054e-07,7.78880382229023e-10,130,b_scan
0.1959798994974875,1.3299054788791511,0.0048771024959688,4.44535547160784e-07,1.509184724088499e-09,5.91190259725668e-07,8.19804129776639e-10,130,b_scan
0.2060301507537689,1.3247523216971826,0.004813690042545,4.733776334371703e-07,1.5929015608206555e-09,6.271081189354091e-07,8.599409799406154e-10,130,b_scan
0.2160804020100502,1.3198700048400696,0.0047329258551505,5.026042354276269e-07,1.6686508962728372e-09,6.633722546465013e-07,8.989212247525233e-10,130,b_scan
0.2261306532663316,1.3152527276635,0.0046628886045342,5.324115022607546e-07,1.747245949137353e-09,7.002556805878792e-07,9.391781083117367e-10,130,b_scan
0.2361809045226131,1.3107806997240872,0.0046324319660031,5.626025215519266e-07,1.8429406204385159e-09,7.374485268663702e-07,9.781660289033227e-10,130,b_scan
0.2462311557788945,1.3066103032938912,0.004571893170716,5.93066469571846e-07,1.923614700825502e-09,7.74906759680707e-07,1.017169713726176e-09,130,b_scan
0.256281407035176,1.3025579147522806,0.0045174986138364,6.241149349744732e-07,2.007016339758143e-09,8.12945848266105e-07,1.0558898279181256e-09,130,b_scan
0.2663316582914572,1.298705662961196,0.0044673654737269,6.55401879165286e-07,2.0902147229298e-09,8.511741319873664e-07,1.0971798235561015e-09,130,b_scan
0.2763819095477386,1.2950377521018206,0.0044072813697948,6.871244369693322e-07,2.167229139787449e-09,8.898520862669931e-07,1.137391799822409e-09,130,b_scan
0.2864321608040201,1.2914588663566002,0.0043785466373606,7.193495420889317e-07,2.2627618161412632e-09,9.290103441403112e-07,1.1751676813116392e-09,130,b_scan
0.2964824120603015,1.2880797924950416,0.0043281669306034,7.517249125810002e-07,2.34355608935509e-09,9.68281669410688e-07,1.2138291201826187e-09,130,b_scan
0.306532663316583,1.284778933508708,0.0042889959476042,7.845161506032108e-07,2.431027035678345e-09,1.0079298232923502e-06,1.251632536459002e-09,130,b_scan
0.3165829145728642,1.2816017075090265,0.0042538914143396,8.176739568430876e-07,2.520296692983862e-09,1.047932339275763e-06,1.290557145219362e-09,130,b_scan
0.3266331658291457,1.2779244952889657,0.0041975516384342,8.579546381206163e-07,2.615316561771988e-09,1.0964012479011155e-06,1.341371694204924e-09,130,b_scan
0.3366834170854271,1.2750371335157766,0.0041600207926906,8.918514731759148e-07,2.701126258106785e-09,1.137143745880041e-06,1.3797135558484863e-09,130,b_scan
0.3467336683417086,1.2722509944942753,0.004120416719371,9.260669977069862e-07,2.784873929924377e-09,1.178189658801041e-06,1.4166606455749743e-09,130,b_scan
0.35678391959799,1.2695019318945524,0.0040843598201801,9.606517944063503e-07,2.87150419222669e-09,1.2195493088768304e-06,1.4512801924739003e-09,130,b_scan
0.3668341708542713,1.2669154963801013,0.0040441527048758,9.95507957899023e-07,2.9506409213679893e-09,1.2612244586319815e-06,1.494767754922334e-09,130,b_scan
0.3768844221105527,1.2644516664083494,0.0040081815600927,1.0306120484769096e-06,3.0336293523930366e-09,1.3031591221171508e-06,1.533040652945271e-09,130,b_scan
0.3869346733668342,1.2620082436694602,0.0039665549696868,1.0660859177593626e-06,3.110639214272118e-09,1.3454092166722378e-06,1.5719603417252987e-09,130,b_scan
0.3969849246231156,1.2596014322152178,0.0039336140053877,1.1018800966092043e-06,3.195310211694654e-09,1.3879297478183963e-06,1.608607268163795e-09,130,b_scan
0.4070351758793971,1.2572595565907725,0.0039057184101078,1.137973606414949e-06,3.284060413633386e-09,1.4307281918132611e-06,1.645162213938203e-09,130,b_scan
0.4170854271356783,1.2549912341263625,0.0038684256640239,1.174385307244515e-06,3.3622178747537204e-09,1.4738432660786612e-06,1.6835722887134764e-09,130,b_scan
0.4271356783919597,1.2527041482560062,0.0038404770443841,1.2111855379590428e-06,3.449977308014129e-09,1.5172571477089754e-06,1.7201077938897743e-09,130,b_scan
0.4371859296482412,1.250453499921926,0.0038202259318579,1.2483030620359892e-06,3.544184008266265e-09,1.5609449328861596e-06,1.7607580805191735e-09,130,b_scan
0.4472361809045226,1.2482673047153152,0.0037859118294018,1.2856418584047717e-06,3.624298733338063e-09,1.604824697420113e-06,1.795395888391918e-09,130,b_scan
0.4572864321608041,1.2462284215455228,0.0037664805364656,1.3231995538085286e-06,3.7175785160489275e-09,1.6490088913325426e-06,1.8368646190834182e-09,130,b_scan
0.4673366834170853,1.244226753948103,0.00373888462425,1.3610669722052075e-06,3.802957907616424e-09,1.693475940732858e-06,1.8727626521925118e-09,130,b_scan
0.4773869346733668,1.2421872605259956,0.0037137836896182,1.399279804013509e-06,3.892141794101073e-09,1.738167546456893e-06,1.9052282591444394e-09,130,b_scan
0.4874371859296482,1.2402212484164925,0.0036838138683542,1.437768112149203e-06,3.973556004715514e-09,1.7831505629831077e-06,1.9407571969676367e-09,130,b_scan
0.4974874371859297,1.23845370264604,0.0036562890016802,1.4744216302897138e-06,4.048404624651949e-09,1.8260029272937069e-06,1.9809395301195646e-09,130,b_scan
-0.4974874371859297,1.093330095612237,0.0167656137768601,-1.5917258463858624e-06,2.4284764836470823e-08,-1.7402817718175235e-06,2.680835790895771e-09,140,b_scan
-0.4874371859296482,1.0938900458292655,0.0168665614813995,-1.554422712456101e-06,2.3846362384787603e-08,-1.700367532166656e-06,2.632199121340818e-09,140,b_scan
-0.4773869346733668,1.0945629094643117,0.016956717410094,-1.5150981441198689e-06,2.3352724517139213e-08,-1.6583702327518223e-06,2.581880313534477e-09,140,b_scan
-0.4673366834170854,1.0951866296732964,0.0170755782694668,-1.4761365728914332e-06,2.2899046742133512e-08,-1.6166450382024589e-06,2.52863176811535e-09,140,b_scan
-0.457286432160804,1.095781797924329,0.0171811516276839,-1.4375287287374282e-06,2.2425468612248908e-08,-1.575217814943774e-06,2.481517684641865e-09,140,b_scan
-0.4472361809045225,1.096497317624061,0.0172894784971615,-1.3989227252252689e-06,2.194678969347294e-08,-1.533915015772849e-06,2.4267229265476324e-09,140,b_scan
-0.4371859296482412,1.0971844620210065,0.0173967193696159,-1.3607007352020228e-06,2.146565445655033e-08,-1.492939704124219e-06,2.379975932366514e-09,140,b_scan
-0.4271356783919597,1.0978845597664189,0.0175172252295902,-1.3226452259842202e-06,2.0996195049059752e-08,-1.4521117716568413e-06,2.3321746693841067e-09,140,b_scan
-0.4170854271356784,1.0986016201997335,0.0176388525990571,-1.284922742692108e-06,2.0525952874075224e-08,-1.4116182069530352e-06,2.2774758656833037e-09,140,b_scan
-0.4070351758793969,1.0993115479319977,0.017759126600667,-1.247534190738805e-06,2.0051237983379733e-08,-1.371428742319168e-06,2.230447862911945e-09,140,b_scan
-0.3969849246231155,1.100067467334566,0.017877556791123,-1.2102247085110238e-06,1.9567438427425e-08,-1.3313288299974354e-06,2.182481232259669e-09,140,b_scan
-0.3869346733668342,1.1007781101103828,0.0180116748870563,-1.1733247349635114e-06,1.9101188614786023e-08,-1.2915701842988998e-06,2.1276348599264837e-09,140,b_scan
-0.3768844221105527,1.101581625383456,0.0181402879956374,-1.136566163021344e-06,1.8621266053437483e-08,-1.2520204012168902e-06,2.07609886588268e-09,140,b_scan
-0.3668341708542714,1.102434184793413,0.0182857435848804,-1.1001221938374627e-06,1.815456952205808e-08,-1.2128123139363445e-06,2.0265128141389998e-09,140,b_scan
-0.3567839195979899,1.102842942001225,0.0177187402459447,-1.0606268080129125e-06,1.6925139957684457e-08,-1.1697047893143283e-06,2.1828291646693526e-09,140,b_scan
-0.3467336683417085,1.104306165440443,0.018598570826765,-1.0209574489888973e-06,1.710714344428954e-08,-1.1274496055707857e-06,1.915133336038877e-09,140,b_scan
-0.3366834170854271,1.1052125482469084,0.0187520112183624,-9.855146505737373e-07,1.6635698535045005e-08,-1.0892031582952616e-06,1.865515599003213e-09,140,b_scan
-0.3266331658291457,1.1061266352935542,0.0189033036566094,-9.502640643410704e-07,1.6156232228298918e-08,-1.0511123921299656e-06,1.8185615286526758e-09,140,b_scan
-0.3165829145728643,1.107021964911239,0.0190569883715585,-9.152404191528552e-07,1.5674761342727493e-08,-1.0131912471767796e-06,1.763891835475097e-09,140,b_scan
-0.3065326633165829,1.107990395923525,0.0192166998709109,-8.807007050459995e-07,1.519653524933787e-08,-9.758079228740448e-07,1.709370431738875e-09,140,b_scan
-0.2964824120603014,1.1089729707756255,0.0193753276048723,-8.463131600155794e-07,1.471046248450591e-08,-9.385384192689844e-07,1.6585108882036263e-09,140,b_scan
-0.2864321608040201,1.1099684047677232,0.019546004780823,-8.124349685393649e-07,1.4233105748743748e-08,-9.017771460071542e-07,1.607380916840777e-09,140,b_scan
-0.2763819095477386,1.1109982251027577,0.0197308840046039,-7.7874253406084e-07,1.375920568047483e-08,-8.651815731536171e-07,1.554393342998372e-09,140,b_scan
-0.2663316582914573,1.1120879990442911,0.0199047193424997,-7.452800884553979e-07,1.3270712473031862e-08,-8.288170422979158e-07,1.5035359342237751e-09,140,b_scan
-0.2562814070351759,1.1131727638204376,0.020094026895111,-7.123634444063122e-07,1.2792579805741981e-08,-7.929835842544212e-07,1.4526357332174407e-09,140,b_scan
-0.2462311557788944,1.1142888830705435,0.0202858077762509,-6.796207610515799e-07,1.2308630150538576e-08,-7.572938587437178e-07,1.4001856235082895e-09,140,b_scan
