timestamp,filename,H,Hx,Hy,Hz,sigma,v_offset,residual_rms,n_outliers_removed,temperature
20251206110242,20251206110242_Hx_-30.000000E-6_T_Hy_3.428830E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.4288300001312404,-3e-05,3.42883,0.0,1.5,0.0013491864756095,1.435421666606288e-09,3,90
20251206110326,20251206110326_Hx_-30.000000E-6_T_Hy_3.428830E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.4288300001312404,-3e-05,3.42883,0.0,1.5,0.0013821227272558,1.366342291331557e-09,2,90
20251206110421,20251206110421_Hx_-30.000000E-6_T_Hy_3.428810E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.4288100001312407,-3e-05,3.42881,0.0,1.5,0.0012543449904453,1.6024490757420022e-09,6,90
20251206110506,20251206110506_Hx_-30.000000E-6_T_Hy_3.428810E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.4288100001312407,-3e-05,3.42881,0.0,1.5,0.0013807133934342,1.6439163485584855e-09,6,90
20251206110611,20251206110611_Hx_-30.000000E-6_T_Hy_3.200210E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.200210000140616,-3e-05,3.20021,0.0,1.5,0.0012753781527542,1.304098151191107e-09,2,90
20251206110655,20251206110655_Hx_-30.000000E-6_T_Hy_3.200210E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.200210000140616,-3e-05,3.20021,0.0,1.5,0.0013586814671071,1.3775118202791083e-09,2,90
20251206110759,20251206110759_Hx_-30.000000E-6_T_Hy_2.971670E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.97167000015143,-3e-05,2.97167,0.0,1.5,0.0012699008727701,1.5344334396435382e-09,5,90
20251206110843,20251206110843_Hx_-30.000000E-6_T_Hy_2.971670E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.97167000015143,-3e-05,2.97167,0.0,1.5,0.0013868520792512,1.696291691797532e-09,6,90
20251206110946,20251206110946_Hx_-30.000000E-6_T_Hy_2.743050E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.743050000164051,-3e-05,2.74305,0.0,1.5,0.0013073326912857,1.3829174882529102e-09,3,90
20251206111030,20251206111030_Hx_-30.000000E-6_T_Hy_2.743050E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.743050000164051,-3e-05,2.74305,0.0,1.5,0.001364901837767,1.7721181549731396e-09,8,90
20251206111134,20251206111134_Hx_-30.000000E-6_T_Hy_2.514490E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.5144900001789625,-3e-05,2.51449,0.0,1.5,0.0012768426026711,1.3346726406584003e-09,2,90
20251206111218,20251206111218_Hx_-30.000000E-6_T_Hy_2.514490E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.5144900001789625,-3e-05,2.51449,0.0,1.5,0.0013516174436578,1.4650314073523232e-09,4,90
20251206111323,20251206111323_Hx_-30.000000E-6_T_Hy_2.285880E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.285880000196861,-3e-05,2.28588,0.0,1.5,0.0012444702767921,1.1492606789059587e-09,0,90
20251206111407,20251206111407_Hx_-30.000000E-6_T_Hy_2.285880E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.285880000196861,-3e-05,2.28588,0.0,1.5,0.0014017683999962,1.6021645642758267e-09,6,90
20251206111511,20251206111511_Hx_-30.000000E-6_T_Hy_2.057280E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.057280000218736,-3e-05,2.05728,0.0,1.5,0.0012599211397047,1.5496494861749766e-09,5,90
20251206111555,20251206111555_Hx_-30.000000E-6_T_Hy_2.057280E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.057280000218736,-3e-05,2.05728,0.0,1.5,0.0013280325217316,1.3120965543541675e-09,2,90
20251206111658,20251206111658_Hx_-30.000000E-6_T_Hy_1.828640E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.8286400002460843,-3e-05,1.82864,0.0,1.5,0.0012676617517496,1.158797440613922e-09,0,90
20251206111742,20251206111742_Hx_-30.000000E-6_T_Hy_1.828640E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.8286400002460843,-3e-05,1.82864,0.0,1.5,0.0013218994867897,1.3011196580347155e-09,1,90
20251206111846,20251206111846_Hx_-30.000000E-6_T_Hy_1.600000E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.6000000002812502,-3e-05,1.6,0.0,1.5,0.0012706417356994,1.5223524194141372e-09,5,90
20251206111930,20251206111930_Hx_-30.000000E-6_T_Hy_1.600000E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.6000000002812502,-3e-05,1.6,0.0,1.5,0.0013705944511451,1.569370185548061e-09,6,90
20251206112034,20251206112034_Hx_-30.000000E-6_T_Hy_1.371550E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.371550000328096,-3e-05,1.37155,0.0,1.5,0.0012357350552684,1.6422951785948226e-09,7,90
20251206112118,20251206112118_Hx_-30.000000E-6_T_Hy_1.371550E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.371550000328096,-3e-05,1.37155,0.0,1.5,0.0013573607002186,1.342235533751505e-09,2,90
20251206112221,20251206112221_Hx_-30.000000E-6_T_Hy_1.142980E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.1429800003937078,-3e-05,1.14298,0.0,1.5,0.0012833725576067,1.3385754933446615e-09,3,90
20251206112305,20251206112305_Hx_-30.000000E-6_T_Hy_1.142980E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.1429800003937078,-3e-05,1.14298,0.0,1.5,0.0014382559983614,1.3520093034862742e-09,3,90
20251206112409,20251206112409_Hx_-30.000000E-6_T_Hy_914.330000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.9143300004921636,-3e-05,0.91433,0.0,1.5,0.0014197958970046,1.0488378493067199e-09,0,90
20251206112453,20251206112453_Hx_-30.000000E-6_T_Hy_914.330000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.9143300004921636,-3e-05,0.91433,0.0,1.5,0.0016123801740116,1.3304874477294598e-09,3,90
20251206112557,20251206112557_Hx_-30.000000E-6_T_Hy_685.730000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.6857300006562349,-3e-05,0.68573,0.0,1.5,0.0015498389160068,1.1936254385271316e-09,2,90
20251206112641,20251206112641_Hx_-30.000000E-6_T_Hy_685.730000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.6857300006562349,-3e-05,0.68573,0.0,1.5,0.0016992042093385,1.3459523542044755e-09,5,90
20251206112744,20251206112744_Hx_-30.000000E-6_T_Hy_457.190000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.4571900009842735,-3e-05,0.45719,0.0,1.5,0.0017073587380111,1.088508193457127e-09,2,90
20251206112828,20251206112828_Hx_-30.000000E-6_T_Hy_457.190000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.4571900009842735,-3e-05,0.45719,0.0,1.5,0.0018603891570403,1.0615361322645858e-09,2,90
20251206112932,20251206112932_Hx_-30.000000E-6_T_Hy_228.570000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.2285700019687623,-3e-05,0.22857,0.0,1.5,0.0018032492042308,1.240370632245355e-09,5,90
20251206113016,20251206113016_Hx_-30.000000E-6_T_Hy_228.570000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.2285700019687623,-3e-05,0.22857,0.0,1.5,0.0020250321215124,9.741100593909328e-10,1,90
20251206113120,20251206113120_Hx_-30.000000E-6_T_Hy_-140.000000E-6_T_Hz_0.000000E+0_T_decreasing.txt.dat,-0.0001431782106327,-3e-05,-0.00014,0.0,1.5,0.0018215033158861,1.071870346454186e-09,2,90
