timestamp,filename,H,Hx,Hy,Hz,sigma,v_offset,residual_rms,temperature
20251203064309,20251203064309_Hx_-10.000000E-6_T_Hy_3.428510E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.428510000014584,-1e-05,3.42851,0.0,1.5,0.0021907023768921,1.0098645375974936e-09,60
20251203064406,20251203064406_Hx_-10.000000E-6_T_Hy_3.428510E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.428510000014584,-1e-05,3.42851,0.0,1.5,0.002360878658134,1.007264748452333e-09,60
20251203064537,20251203064537_Hx_-10.000000E-6_T_Hy_3.428540E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.428540000014584,-1e-05,3.42854,0.0,1.5,0.0020898837842766,1.0127174087506238e-09,60
20251203064634,20251203064634_Hx_-10.000000E-6_T_Hy_3.428540E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.428540000014584,-1e-05,3.42854,0.0,1.5,0.0025085613230494,1.0105270649745215e-09,60
20251203064816,20251203064816_Hx_-10.000000E-6_T_Hy_3.200010E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.2000100000156246,-1e-05,3.20001,0.0,1.5,0.0021988360131831,1.0139980918542591e-09,60
20251203064911,20251203064911_Hx_-10.000000E-6_T_Hy_3.200010E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.2000100000156246,-1e-05,3.20001,0.0,1.5,0.0024721937417081,1.0058976489350448e-09,60
20251203065056,20251203065056_Hx_-10.000000E-6_T_Hy_2.971510E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.9715100000168264,-1e-05,2.97151,0.0,1.5,0.0022740611689691,1.0110978243086775e-09,60
20251203065154,20251203065154_Hx_-10.000000E-6_T_Hy_2.971510E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.9715100000168264,-1e-05,2.97151,0.0,1.5,0.002600418038584,1.003917206884256e-09,60
20251203065335,20251203065335_Hx_-10.000000E-6_T_Hy_2.742920E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.7429200000182283,-1e-05,2.74292,0.0,1.5,0.0020737794559973,1.009397007952361e-09,60
20251203065433,20251203065433_Hx_-10.000000E-6_T_Hy_2.742920E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.7429200000182283,-1e-05,2.74292,0.0,1.5,0.0026082367486206,1.018929218984155e-09,60
20251203065615,20251203065615_Hx_-10.000000E-6_T_Hy_2.514390E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.5143900000198856,-1e-05,2.51439,0.0,1.5,0.0020984660077764,1.014328056169433e-09,60
20251203065710,20251203065710_Hx_-10.000000E-6_T_Hy_2.514390E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.5143900000198856,-1e-05,2.51439,0.0,1.5,0.0024222875238592,1.0177362363619615e-09,60
20251203065848,20251203065848_Hx_-10.000000E-6_T_Hy_2.285800E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.285800000021874,-1e-05,2.2858,0.0,1.5,0.0019738934251465,1.0191907150478496e-09,60
20251203065943,20251203065943_Hx_-10.000000E-6_T_Hy_2.285800E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.285800000021874,-1e-05,2.2858,0.0,1.5,0.0025188593999433,1.0154314508639632e-09,60
20251203070122,20251203070122_Hx_-10.000000E-6_T_Hy_2.057200E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.057200000024305,-1e-05,2.0572,0.0,1.5,0.0021385045416691,1.0115924320739582e-09,60
20251203070216,20251203070216_Hx_-10.000000E-6_T_Hy_2.057200E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.057200000024305,-1e-05,2.0572,0.0,1.5,0.0024581844813209,1.0251031661619955e-09,60
20251203070358,20251203070358_Hx_-10.000000E-6_T_Hy_1.828580E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.828580000027344,-1e-05,1.82858,0.0,1.5,0.0018707413202369,1.0081528465346e-09,60
20251203070456,20251203070456_Hx_-10.000000E-6_T_Hy_1.828580E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.828580000027344,-1e-05,1.82858,0.0,1.5,0.0022894355336871,1.006260897306391e-09,60
20251203070635,20251203070635_Hx_-10.000000E-6_T_Hy_1.599940E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.5999400000312511,-1e-05,1.59994,0.0,1.5,0.0018223818323345,9.908154755088024e-10,60
20251203070732,20251203070732_Hx_-10.000000E-6_T_Hy_1.599940E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.5999400000312511,-1e-05,1.59994,0.0,1.5,0.0021229526344957,9.943217237359482e-10,60
20251203070911,20251203070911_Hx_-10.000000E-6_T_Hy_1.371490E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.371490000036457,-1e-05,1.37149,0.0,1.5,0.0018630987365841,9.528626366586872e-10,60
20251203071005,20251203071005_Hx_-10.000000E-6_T_Hy_1.371490E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.371490000036457,-1e-05,1.37149,0.0,1.5,0.0023345555262502,9.666403448422547e-10,60
20251203071147,20251203071147_Hx_-10.000000E-6_T_Hy_1.142930E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.1429300000437472,-1e-05,1.14293,0.0,1.5,0.0019796272678877,9.083806590333066e-10,60
20251203071245,20251203071245_Hx_-10.000000E-6_T_Hy_1.142930E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.1429300000437472,-1e-05,1.14293,0.0,1.5,0.002431717972208,9.12280286139763e-10,60
20251203071427,20251203071427_Hx_-10.000000E-6_T_Hy_914.290000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.9142900000546872,-1e-05,0.91429,0.0,1.5,0.0020878893041662,8.627591872546127e-10,60
20251203071524,20251203071524_Hx_-10.000000E-6_T_Hy_914.290000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.9142900000546872,-1e-05,0.91429,0.0,1.5,0.0025368154324322,8.616294057518027e-10,60
20251203071703,20251203071703_Hx_-10.000000E-6_T_Hy_685.690000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.6856900000729192,-1e-05,0.68569,0.0,1.5,0.002227547634514,8.087355476310928e-10,60
20251203071801,20251203071801_Hx_-10.000000E-6_T_Hy_685.690000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.6856900000729192,-1e-05,0.68569,0.0,1.5,0.0025813312725236,8.075711945258303e-10,60
20251203071940,20251203071940_Hx_-10.000000E-6_T_Hy_457.130000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.457130000109378,-1e-05,0.45713,0.0,1.5,0.0022595033282057,7.639869040168058e-10,60
20251203072034,20251203072034_Hx_-10.000000E-6_T_Hy_457.130000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.457130000109378,-1e-05,0.45713,0.0,1.5,0.0028394582205317,7.937852149035154e-10,60
20251203072210,20251203072210_Hx_-10.000000E-6_T_Hy_228.530000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.2285300002187896,-1e-05,0.22853,0.0,1.5,0.0024300197171387,7.236143389024327e-10,60
20251203072304,20251203072304_Hx_-10.000000E-6_T_Hy_228.530000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.2285300002187896,-1e-05,0.22853,0.0,1.5,0.0030670701486863,7.28297430951983e-10,60
20251203072440,20251203072440_Hx_-10.000000E-6_T_Hy_-200.000000E-6_T_Hz_0.000000E+0_T_decreasing.txt.dat,-0.000200249843945,-1e-05,-0.0002,0.0,1.5,0.0024886754707465,7.118748422232984e-10,60
