timestamp,filename,H,Hx,Hy,Hz,sigma,v_offset,residual_rms,temperature
20251121182128,20251121182128_Hx_-10.000000E-6_T_Hy_3.428530E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.4285300000145833,-1e-05,3.42853,0.0,1.5,-0.00012474731157554155,4.6446340404657145e-10,120
20251121182212,20251121182212_Hx_-10.000000E-6_T_Hy_3.428530E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.4285300000145833,-1e-05,3.42853,0.0,1.5,-0.00013794653387240582,4.548814170871693e-10,120
20251121182313,20251121182313_Hx_-10.000000E-6_T_Hy_3.428530E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.4285300000145833,-1e-05,3.42853,0.0,1.5,-0.00013016974180203806,4.5876078273928313e-10,120
20251121182357,20251121182357_Hx_-10.000000E-6_T_Hy_3.428530E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.4285300000145833,-1e-05,3.42853,0.0,1.5,-0.0001407360112408941,4.5869975008945524e-10,120
20251121182506,20251121182506_Hx_-10.000000E-6_T_Hy_3.199990E+0_T_Hz_700.000000E-6_T_decreasing.txt.dat,3.1999900765783633,-1e-05,3.19999,0.0007,1.5,-0.00012617268196518834,4.5876739897088005e-10,120
20251121182550,20251121182550_Hx_-10.000000E-6_T_Hy_3.199990E+0_T_Hz_700.000000E-6_T_increasing.txt.dat,3.1999900765783633,-1e-05,3.19999,0.0007,1.5,-0.000138735604407989,4.609312312298622e-10,120
20251121182659,20251121182659_Hx_-10.000000E-6_T_Hy_2.971500E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.9715000000168263,-1e-05,2.9715,0.0,1.5,-0.0001310968975885002,4.5942613333342006e-10,120
20251121182744,20251121182744_Hx_-10.000000E-6_T_Hy_2.971500E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.9715000000168263,-1e-05,2.9715,0.0,1.5,-0.00013720607941396354,4.63396588881118e-10,120
20251121182853,20251121182853_Hx_-10.000000E-6_T_Hy_2.742910E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.742910000018229,-1e-05,2.74291,0.0,1.5,-0.0001281171881521749,4.585560371503349e-10,120
20251121182937,20251121182937_Hx_-10.000000E-6_T_Hy_2.742910E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.742910000018229,-1e-05,2.74291,0.0,1.5,-0.00014055198316441895,4.591508906979958e-10,120
20251121183046,20251121183046_Hx_-10.000000E-6_T_Hy_2.514370E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.514370000019886,-1e-05,2.51437,0.0,1.5,-0.00013387038367800833,4.600522826388362e-10,120
20251121183130,20251121183130_Hx_-10.000000E-6_T_Hy_2.514370E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.514370000019886,-1e-05,2.51437,0.0,1.5,-0.00014130017665903172,4.5917557649763133e-10,120
20251121183239,20251121183239_Hx_-10.000000E-6_T_Hy_2.285780E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.2857800000218744,-1e-05,2.28578,0.0,1.5,-0.00013321245943411256,4.5046848305902836e-10,120
20251121183323,20251121183323_Hx_-10.000000E-6_T_Hy_2.285780E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.2857800000218744,-1e-05,2.28578,0.0,1.5,-0.0001396494746592771,4.5372511990740615e-10,120
20251121183432,20251121183432_Hx_-10.000000E-6_T_Hy_2.057180E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.057180000024305,-1e-05,2.05718,0.0,1.5,-0.00013439172393782351,4.535867382680287e-10,120
20251121183516,20251121183516_Hx_-10.000000E-6_T_Hy_2.057180E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.057180000024305,-1e-05,2.05718,0.0,1.5,-0.0001444046196511583,4.563319673420221e-10,120
20251121183626,20251121183626_Hx_-10.000000E-6_T_Hy_1.828570E+0_T_Hz_700.000000E-6_T_decreasing.txt.dat,1.8285701340118186,-1e-05,1.82857,0.0007,1.5,-0.00013269600151958607,4.5356474132258467e-10,120
20251121183710,20251121183710_Hx_-10.000000E-6_T_Hy_1.828570E+0_T_Hz_700.000000E-6_T_increasing.txt.dat,1.8285701340118186,-1e-05,1.82857,0.0007,1.5,-0.0001457889063742414,4.447835806861227e-10,120
20251121183819,20251121183819_Hx_-10.000000E-6_T_Hy_1.599940E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.5999400000312511,-1e-05,1.59994,0.0,1.5,-0.00013650802911639932,4.4860782632020853e-10,120
20251121183903,20251121183903_Hx_-10.000000E-6_T_Hy_1.599940E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.5999400000312511,-1e-05,1.59994,0.0,1.5,-0.00014849270840851226,4.526144833745908e-10,120
20251121184012,20251121184012_Hx_-10.000000E-6_T_Hy_1.371480E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.371480000036457,-1e-05,1.37148,0.0,1.5,-0.00013781500511443276,4.3886770221440003e-10,120
20251121184056,20251121184056_Hx_-10.000000E-6_T_Hy_1.371480E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.371480000036457,-1e-05,1.37148,0.0,1.5,-0.00014842685972860016,4.4546878365184013e-10,120
20251121184206,20251121184206_Hx_-10.000000E-6_T_Hy_1.142920E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,1.1429200000437476,-1e-05,1.14292,0.0,1.5,-0.00013420694519995617,4.3744110852508224e-10,120
20251121184250,20251121184250_Hx_-10.000000E-6_T_Hy_1.142920E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,1.1429200000437476,-1e-05,1.14292,0.0,1.5,-0.00014671860877556707,4.3955334704751067e-10,120
20251121184359,20251121184359_Hx_-10.000000E-6_T_Hy_914.280000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.9142800000546879,-1e-05,0.91428,0.0,1.5,-0.00014314543299860346,4.2882530953310654e-10,120
20251121184443,20251121184443_Hx_-10.000000E-6_T_Hy_914.280000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.9142800000546879,-1e-05,0.91428,0.0,1.5,-0.00015303398731830297,4.365629605963405e-10,120
20251121184552,20251121184552_Hx_-10.000000E-6_T_Hy_685.690000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.6856900000729192,-1e-05,0.68569,0.0,1.5,-0.0001454647061030753,4.1401225942029206e-10,120
20251121184636,20251121184636_Hx_-10.000000E-6_T_Hy_685.690000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.6856900000729192,-1e-05,0.68569,0.0,1.5,-0.00015925876496904992,4.1009058629875747e-10,120
20251121184746,20251121184746_Hx_-10.000000E-6_T_Hy_457.150000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.4571500001093733,-1e-05,0.45715,0.0,1.5,-0.00015321122424160672,3.809317876402758e-10,120
20251121184830,20251121184830_Hx_-10.000000E-6_T_Hy_457.150000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.4571500001093733,-1e-05,0.45715,0.0,1.5,-0.00016973076876902196,3.8050259136930795e-10,120
20251121184939,20251121184939_Hx_-10.000000E-6_T_Hy_228.540000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,0.22854000021878007,-1e-05,0.22854,0.0,1.5,-0.00014643484474368015,3.5683560636145553e-10,120
20251121185023,20251121185023_Hx_-10.000000E-6_T_Hy_228.540000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,0.22854000021878007,-1e-05,0.22854,0.0,1.5,-0.0001658901578973711,3.578447320320668e-10,120
20251121185132,20251121185132_Hx_-10.000000E-6_T_Hy_-190.000000E-6_T_Hz_0.000000E+0_T_decreasing.txt.dat,-0.0001902629759044045,-1e-05,-0.00019,0.0,1.5,-0.00015124747811297193,3.490974954548024e-10,120
20251121185217,20251121185217_Hx_-10.000000E-6_T_Hy_-190.000000E-6_T_Hz_0.000000E+0_T_increasing.txt.dat,-0.0001902629759044045,-1e-05,-0.00019,0.0,1.5,-0.00017079267991015608,3.50981976135386e-10,120
20251121185326,20251121185326_Hx_-10.000000E-6_T_Hy_-228.520000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,-0.22852000021879923,-1e-05,-0.22852,0.0,1.5,-0.0001490051990247984,3.608368644325964e-10,120
20251121185410,20251121185410_Hx_-10.000000E-6_T_Hy_-228.520000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,-0.22852000021879923,-1e-05,-0.22852,0.0,1.5,-0.0001674790832973895,3.606147024833178e-10,120
20251121185519,20251121185519_Hx_-10.000000E-6_T_Hy_-457.070000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,-0.4570700001093924,-1e-05,-0.45707,0.0,1.5,-0.00015148523162186983,3.777247906388551e-10,120
20251121185604,20251121185604_Hx_-10.000000E-6_T_Hy_-457.070000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,-0.4570700001093924,-1e-05,-0.45707,0.0,1.5,-0.0001710934453628811,3.79697461041678e-10,120
20251121185713,20251121185713_Hx_-10.000000E-6_T_Hy_-685.710000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,-0.6857100000729172,-1e-05,-0.68571,0.0,1.5,-0.00015153044698443014,4.0511155825771416e-10,120
20251121185757,20251121185757_Hx_-10.000000E-6_T_Hy_-685.710000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,-0.6857100000729172,-1e-05,-0.68571,0.0,1.5,-0.00016395076657211714,4.0916928092419204e-10,120
20251121185906,20251121185906_Hx_-10.000000E-6_T_Hy_-914.280000E-3_T_Hz_0.000000E+0_T_decreasing.txt.dat,-0.9142800000546879,-1e-05,-0.91428,0.0,1.5,-0.00013979777050665543,4.289386463582128e-10,120
20251121185951,20251121185951_Hx_-10.000000E-6_T_Hy_-914.280000E-3_T_Hz_0.000000E+0_T_increasing.txt.dat,-0.9142800000546879,-1e-05,-0.91428,0.0,1.5,-0.0001490551360598324,4.3548876124975443e-10,120
20251121190100,20251121190100_Hx_-10.000000E-6_T_Hy_-1.142920E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,-1.1429200000437476,-1e-05,-1.14292,0.0,1.5,-0.00013566601304846237,4.3544119396001094e-10,120
20251121190144,20251121190144_Hx_-10.000000E-6_T_Hy_-1.142920E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,-1.1429200000437476,-1e-05,-1.14292,0.0,1.5,-0.000145188703443036,4.3527764909277885e-10,120
20251121190253,20251121190253_Hx_-10.000000E-6_T_Hy_-1.371560E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,-1.3715600000364547,-1e-05,-1.37156,0.0,1.5,-0.00013302315177405775,4.498110049712807e-10,120
20251121190337,20251121190337_Hx_-10.000000E-6_T_Hy_-1.371560E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,-1.3715600000364547,-1e-05,-1.37156,0.0,1.5,-0.00014433782083657506,4.465308352612259e-10,120
20251121190446,20251121190446_Hx_-10.000000E-6_T_Hy_-1.599890E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,-1.5998900000312521,-1e-05,-1.59989,0.0,1.5,-0.000136770571872935,4.49173671701667e-10,120
