timestamp,filename,H,Hx,Hy,Hz,sigma,v_offset,residual_rms,temperature
20251113104114,20251113104114_Hx_-10.000000E-6_T_Hy_3.428570E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.4285700000145836,-1e-05,3.42857,0.0,1.5,0.1333643826692434,9.822403275225542e-11,7
20251113104158,20251113104158_Hx_-10.000000E-6_T_Hy_3.428570E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.4285700000145836,-1e-05,3.42857,0.0,1.5,0.12449108169468297,8.983741917903881e-11,7
20251113104300,20251113104300_Hx_-10.000000E-6_T_Hy_3.428580E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.4285800000145836,-1e-05,3.42858,0.0,1.5,0.13151227560172055,8.757712840425029e-11,7
20251113104344,20251113104344_Hx_-10.000000E-6_T_Hy_3.428580E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.4285800000145836,-1e-05,3.42858,0.0,1.5,0.12590862405708667,9.316440019994884e-11,7
20251113104450,20251113104450_Hx_-10.000000E-6_T_Hy_3.276250E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.2762500000152612,-1e-05,3.27625,0.0,1.5,0.13539570149337857,8.463934146617536e-11,7
20251113104534,20251113104534_Hx_-10.000000E-6_T_Hy_3.276250E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.2762500000152612,-1e-05,3.27625,0.0,1.5,0.1290948115847138,8.778729899293319e-11,7
20251113104640,20251113104640_Hx_-10.000000E-6_T_Hy_3.123840E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,3.123840000016006,-1e-05,3.12384,0.0,1.5,0.1383499027370687,9.511355597333427e-11,7
20251113104725,20251113104725_Hx_-10.000000E-6_T_Hy_3.123840E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,3.123840000016006,-1e-05,3.12384,0.0,1.5,0.13001800175134845,8.837321236080656e-11,7
20251113104830,20251113104830_Hx_-10.000000E-6_T_Hy_2.971560E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.9715600000168263,-1e-05,2.97156,0.0,1.5,0.13283278333990475,8.830140240858169e-11,7
20251113104915,20251113104915_Hx_-10.000000E-6_T_Hy_2.971560E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.9715600000168263,-1e-05,2.97156,0.0,1.5,0.12789579897384135,8.858015207850744e-11,7
20251113105021,20251113105021_Hx_-10.000000E-6_T_Hy_2.819200E+0_T_Hz_0.000000E+0_T_decreasing.txt.dat,2.8192000000177355,-1e-05,2.8192,0.0,1.5,0.13769188441804536,9.32709909403926e-11,7
20251113105105,20251113105105_Hx_-10.000000E-6_T_Hy_2.819200E+0_T_Hz_0.000000E+0_T_increasing.txt.dat,2.8192000000177355,-1e-05,2.8192,0.0,1.5,0.12707453639595526,8.331543528561353e-11,7
