Voltage (V),TMR_Ratio,TMR_Error
-1.0,1.8734603590962795,0.011205450619552701
-0.9899497487437185,1.8734603590962795,0.011205450619552701
-0.9798994974874372,1.8734603590962795,0.011205450619552701
-0.9698492462311558,1.8734603590962795,0.011205450619552701
-0.9597989949748744,1.8734603590962795,0.011205450619552701
-0.949748743718593,1.8734603590962795,0.011205450619552701
-0.9396984924623115,1.8734603590962795,0.011205450619552701
-0.9296482412060302,1.8734603590962795,0.011205450619552701
-0.9195979899497487,1.8734603590962795,0.011205450619552701
-0.9095477386934674,1.8734603590962795,0.011205450619552701
-0.8994974874371859,1.8734603590962795,0.011205450619552701
-0.8894472361809045,1.8734603590962795,0.011205450619552701
-0.8793969849246231,1.8734603590962795,0.011205450619552701
-0.8693467336683417,1.8734603590962795,0.011205450619552701
-0.8592964824120604,1.8734603590962795,0.011205450619552701
-0.8492462311557789,1.8734603590962795,0.011205450619552701
-0.8391959798994975,1.8734603590962795,0.011205450619552701
-0.8291457286432161,1.8734603590962795,0.011205450619552701
-0.8190954773869347,1.8734603590962795,0.011205450619552701
-0.8090452261306533,1.8734603590962795,0.011205450619552701
-0.7989949748743719,1.8734603590962795,0.011205450619552701
-0.7889447236180904,1.8734603590962795,0.011205450619552701
-0.778894472361809,1.8734603590962795,0.011205450619552701
-0.7688442211055276,1.8734603590962795,0.011205450619552701
-0.7587939698492463,1.8734603590962795,0.011205450619552701
-0.7487437185929648,1.8734603590962795,0.011205450619552701
-0.7386934673366834,1.8734603590962795,0.011205450619552701
-0.728643216080402,1.8734603590962795,0.011205450619552701
-0.7185929648241206,1.8734603590962795,0.011205450619552701
-0.7085427135678393,1.8734603590962795,0.011205450619552701
-0.6984924623115578,1.8734603590962795,0.011205450619552701
-0.6884422110552764,1.8734603590962795,0.011205450619552701
-0.6783919597989949,1.8734603590962795,0.011205450619552701
-0.6683417085427136,1.8734603590962795,0.011205450619552701
-0.6582914572864322,1.8734603590962795,0.011205450619552701
